freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.451e+02,2.254e+02,2.195e+02,1.290e+03
1.5,1.094e+03,8.626e+02,1.072e+03,3.029e+03
3.0,7.502e+02,8.846e+02,1.171e+03,2.805e+03
4.6,9.657e+02,7.353e+02,1.010e+03,2.711e+03
6.1,1.866e+03,8.120e+02,1.000e+03,3.678e+03
7.6,2.530e+03,7.130e+02,9.798e+02,4.223e+03
9.1,3.175e+03,6.714e+02,9.585e+02,4.804e+03
10.6,4.277e+03,6.391e+02,9.493e+02,5.865e+03
12.1,5.449e+03,6.200e+02,9.826e+02,7.051e+03
13.7,6.766e+03,6.718e+02,1.020e+03,8.457e+03
15.2,8.400e+03,7.865e+02,1.032e+03,1.022e+04
16.7,1.041e+04,7.986e+02,1.120e+03,1.233e+04
18.2,1.260e+04,7.558e+02,1.048e+03,1.441e+04
19.7,1.387e+04,7.289e+02,9.593e+02,1.556e+04
21.2,1.555e+04,7.387e+02,1.046e+03,1.734e+04
22.8,1.804e+04,7.185e+02,1.086e+03,1.985e+04
24.3,2.162e+04,5.851e+02,1.013e+03,2.321e+04
25.8,2.459e+04,5.520e+02,9.440e+02,2.609e+04
27.3,2.900e+04,5.676e+02,7.956e+02,3.036e+04
28.8,3.348e+04,4.624e+02,7.568e+02,3.469e+04
30.4,3.962e+04,4.726e+02,7.755e+02,4.087e+04
31.9,4.651e+04,5.233e+02,7.820e+02,4.782e+04
33.4,5.149e+04,5.148e+02,8.383e+02,5.284e+04
34.9,5.774e+04,5.031e+02,8.655e+02,5.911e+04
36.4,6.937e+04,5.271e+02,9.037e+02,7.080e+04
37.9,8.167e+04,6.429e+02,1.058e+03,8.337e+04
39.5,9.322e+04,7.811e+02,1.300e+03,9.530e+04
41.0,1.017e+05,7.972e+02,1.443e+03,1.040e+05
42.5,1.145e+05,8.716e+02,1.783e+03,1.172e+05
44.0,1.365e+05,1.117e+03,2.201e+03,1.399e+05
45.5,1.619e+05,1.456e+03,2.812e+03,1.662e+05
47.0,1.905e+05,1.609e+03,2.735e+03,1.949e+05
48.6,2.315e+05,1.711e+03,2.249e+03,2.354e+05
50.1,2.897e+05,1.728e+03,2.085e+03,2.935e+05
51.6,3.391e+05,1.778e+03,2.004e+03,3.429e+05
53.1,3.713e+05,1.580e+03,2.193e+03,3.750e+05
54.6,4.477e+05,1.874e+03,3.515e+03,4.531e+05
56.2,5.678e+05,2.480e+03,4.997e+03,5.753e+05
57.7,7.163e+05,3.102e+03,7.544e+03,7.269e+05
59.2,9.297e+05,3.557e+03,1.462e+04,9.478e+05
60.7,1.258e+06,5.295e+03,2.576e+04,1.289e+06
62.2,1.771e+06,8.892e+03,4.165e+04,1.821e+06
63.7,2.700e+06,1.727e+04,5.176e+04,2.769e+06
65.3,3.790e+06,2.889e+04,5.329e+04,3.873e+06
66.8,4.079e+06,3.628e+04,5.340e+04,4.168e+06
68.3,3.553e+06,3.629e+04,4.481e+04,3.634e+06
69.8,2.736e+06,3.413e+04,4.419e+04,2.814e+06
71.3,2.002e+06,3.647e+04,5.635e+04,2.094e+06
72.8,1.587e+06,3.931e+04,5.913e+04,1.686e+06
74.4,1.266e+06,3.921e+04,5.789e+04,1.363e+06
75.9,1.008e+06,3.786e+04,5.384e+04,1.100e+06
77.4,8.003e+05,3.760e+04,4.622e+04,8.841e+05
78.9,6.263e+05,3.843e+04,4.085e+04,7.056e+05
80.4,4.834e+05,3.871e+04,3.693e+04,5.590e+05
82.0,3.841e+05,3.874e+04,3.508e+04,4.579e+05
83.5,3.036e+05,3.843e+04,3.358e+04,3.756e+05
85.0,2.375e+05,3.678e+04,2.719e+04,3.014e+05
86.5,1.883e+05,3.555e+04,2.116e+04,2.450e+05
88.0,1.415e+05,3.560e+04,1.856e+04,1.957e+05
89.5,1.072e+05,3.485e+04,1.724e+04,1.593e+05
91.1,8.762e+04,3.586e+04,1.811e+04,1.416e+05
92.6,7.488e+04,3.800e+04,1.893e+04,1.318e+05
94.1,6.485e+04,4.224e+04,2.059e+04,1.277e+05
95.6,5.628e+04,4.746e+04,2.383e+04,1.276e+05
97.1,5.106e+04,5.463e+04,2.734e+04,1.330e+05
98.6,4.768e+04,6.411e+04,3.181e+04,1.436e+05
100.2,4.550e+04,7.417e+04,3.592e+04,1.556e+05
101.7,4.367e+04,8.765e+04,4.156e+04,1.729e+05
103.2,3.980e+04,1.009e+05,4.730e+04,1.880e+05
104.7,3.527e+04,1.122e+05,5.157e+04,1.991e+05
106.2,3.279e+04,1.237e+05,5.659e+04,2.131e+05
107.8,3.129e+04,1.347e+05,6.031e+04,2.263e+05
109.3,3.169e+04,1.466e+05,6.142e+04,2.397e+05
110.8,3.654e+04,1.713e+05,6.465e+04,2.725e+05
112.3,4.060e+04,1.881e+05,6.484e+04,2.935e+05
