freq,psd_x,psd_y,psd_z,psd_xyz
49.5,1.254e+05,5.699e+01,4.745e+02,1.259e+05
51.0,1.190e+05,6.282e+01,4.335e+02,1.195e+05
52.6,9.897e+04,5.616e+01,3.304e+02,9.936e+04
54.1,8.570e+04,4.375e+01,2.417e+02,8.599e+04
55.7,9.039e+04,3.668e+01,3.465e+02,9.077e+04
57.2,1.021e+05,4.080e+01,4.654e+02,1.027e+05
58.8,1.122e+05,8.013e+01,5.170e+02,1.128e+05
60.3,1.135e+05,1.693e+02,8.039e+02,1.145e+05
61.9,1.134e+05,2.501e+02,1.472e+03,1.151e+05
63.4,1.109e+05,2.727e+02,2.601e+03,1.138e+05
65.0,1.085e+05,2.410e+02,3.699e+03,1.124e+05
66.5,1.060e+05,1.791e+02,4.173e+03,1.103e+05
68.0,1.005e+05,9.072e+01,4.428e+03,1.050e+05
69.6,8.582e+04,5.404e+01,4.492e+03,9.037e+04
71.1,6.803e+04,5.226e+01,4.347e+03,7.243e+04
72.7,5.635e+04,6.986e+01,4.280e+03,6.070e+04
74.2,5.794e+04,8.759e+01,4.000e+03,6.202e+04
75.8,6.452e+04,1.019e+02,3.721e+03,6.834e+04
77.3,7.216e+04,9.709e+01,3.021e+03,7.527e+04
78.9,8.761e+04,8.224e+01,1.860e+03,8.956e+04
80.4,1.110e+05,6.764e+01,9.645e+02,1.121e+05
82.0,1.284e+05,5.778e+01,5.022e+02,1.290e+05
83.5,1.374e+05,7.475e+01,2.544e+02,1.378e+05
85.1,1.351e+05,1.026e+02,2.306e+02,1.354e+05
86.6,1.284e+05,1.387e+02,4.036e+02,1.290e+05
88.1,1.190e+05,2.068e+02,6.842e+02,1.198e+05
89.7,1.043e+05,3.211e+02,1.008e+03,1.056e+05
91.2,8.571e+04,4.936e+02,1.253e+03,8.746e+04
92.8,6.788e+04,6.975e+02,1.401e+03,6.998e+04
94.3,5.336e+04,8.080e+02,1.416e+03,5.558e+04
95.9,4.234e+04,8.578e+02,1.273e+03,4.447e+04
97.4,3.490e+04,9.671e+02,1.151e+03,3.702e+04
99.0,3.250e+04,1.136e+03,1.143e+03,3.478e+04
100.5,3.634e+04,1.212e+03,1.113e+03,3.867e+04
102.1,4.717e+04,1.789e+03,1.492e+03,5.046e+04
103.6,6.446e+04,2.460e+03,1.725e+03,6.865e+04
105.2,7.868e+04,3.643e+03,2.055e+03,8.438e+04
106.7,7.544e+04,5.112e+03,2.436e+03,8.299e+04
108.3,7.477e+04,6.184e+03,2.575e+03,8.353e+04
109.8,7.899e+04,5.848e+03,2.138e+03,8.698e+04
111.3,7.590e+04,4.025e+03,1.498e+03,8.142e+04
112.9,6.660e+04,4.536e+03,1.619e+03,7.276e+04
114.4,5.605e+04,5.350e+03,1.765e+03,6.317e+04
116.0,5.740e+04,4.899e+03,1.610e+03,6.391e+04
117.5,5.702e+04,3.363e+03,1.163e+03,6.155e+04
119.1,5.242e+04,1.997e+03,7.591e+02,5.518e+04
120.6,4.247e+04,1.151e+03,5.224e+02,4.415e+04
122.2,3.270e+04,6.447e+02,3.895e+02,3.373e+04
123.7,2.929e+04,4.093e+02,2.717e+02,2.997e+04
125.3,2.634e+04,3.705e+02,2.053e+02,2.692e+04
126.8,2.331e+04,4.691e+02,1.740e+02,2.395e+04
128.4,2.137e+04,6.531e+02,1.867e+02,2.221e+04
129.9,2.106e+04,8.512e+02,2.600e+02,2.217e+04
131.4,2.166e+04,1.068e+03,3.656e+02,2.309e+04
133.0,1.518e+04,7.756e+02,3.056e+02,1.626e+04
134.5,5.300e+03,2.650e+02,1.527e+02,5.718e+03
136.1,4.080e+03,2.109e+02,1.382e+02,4.429e+03
137.6,3.932e+03,1.923e+02,1.312e+02,4.255e+03
139.2,3.859e+03,1.702e+02,1.100e+02,4.139e+03
140.7,3.929e+03,1.461e+02,1.011e+02,4.176e+03
142.3,4.044e+03,1.366e+02,9.296e+01,4.274e+03
143.8,4.230e+03,1.222e+02,9.379e+01,4.446e+03
145.4,4.305e+03,1.003e+02,1.012e+02,4.507e+03
146.9,4.272e+03,7.986e+01,1.030e+02,4.455e+03
148.5,4.202e+03,7.184e+01,9.915e+01,4.373e+03
150.0,4.018e+03,6.001e+01,1.007e+02,4.178e+03
151.6,3.676e+03,4.412e+01,9.777e+01,3.818e+03
153.1,3.504e+03,3.588e+01,1.028e+02,3.643e+03
154.6,3.673e+03,3.473e+01,1.139e+02,3.822e+03
156.2,4.348e+03,4.127e+01,1.346e+02,4.524e+03
157.7,5.623e+03,5.696e+01,1.690e+02,5.849e+03
159.3,6.849e+03,8.916e+01,2.019e+02,7.140e+03
160.8,7.545e+03,1.066e+02,2.167e+02,7.868e+03
162.4,7.321e+03,8.429e+01,1.913e+02,7.596e+03
163.9,7.197e+03,7.223e+01,1.829e+02,7.452e+03
165.5,7.290e+03,6.676e+01,1.798e+02,7.537e+03
167.0,7.251e+03,6.515e+01,1.699e+02,7.486e+03
168.6,6.883e+03,6.030e+01,1.654e+02,7.109e+03
170.1,6.342e+03,5.603e+01,1.444e+02,6.542e+03
171.7,5.830e+03,5.605e+01,1.391e+02,6.026e+03
173.2,5.374e+03,7.611e+01,1.409e+02,5.591e+03
174.7,4.834e+03,1.017e+02,1.360e+02,5.072e+03
176.3,4.324e+03,1.159e+02,1.368e+02,4.577e+03
177.8,3.797e+03,1.288e+02,1.353e+02,4.062e+03
179.4,3.252e+03,1.306e+02,1.222e+02,3.505e+03
180.9,2.918e+03,1.331e+02,1.131e+02,3.164e+03
182.5,2.790e+03,1.415e+02,1.143e+02,3.046e+03
184.0,2.661e+03,1.283e+02,1.110e+02,2.900e+03
185.6,2.511e+03,1.206e+02,1.031e+02,2.735e+03
187.1,2.400e+03,1.069e+02,9.510e+01,2.602e+03
188.7,2.339e+03,9.620e+01,8.219e+01,2.518e+03
190.2,2.345e+03,9.048e+01,7.630e+01,2.512e+03
191.8,2.496e+03,9.176e+01,7.785e+01,2.666e+03
193.3,2.860e+03,1.160e+02,8.756e+01,3.063e+03
194.9,3.745e+03,1.726e+02,1.098e+02,4.027e+03
196.4,4.834e+03,2.151e+02,1.245e+02,5.174e+03
197.9,5.835e+03,2.749e+02,1.411e+02,6.251e+03
199.5,6.896e+03,3.210e+02,1.475e+02,7.365e+03
