freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.357e+02,4.033e+00,1.119e+01,1.509e+02
1.5,8.890e+01,1.723e+01,4.433e+01,1.505e+02
3.1,2.738e+01,1.848e+01,4.761e+01,9.348e+01
4.6,3.233e+02,1.689e+01,4.947e+01,3.897e+02
6.2,1.175e+03,1.907e+01,5.154e+01,1.245e+03
7.7,2.013e+03,2.108e+01,5.486e+01,2.089e+03
9.3,2.611e+03,1.956e+01,5.778e+01,2.689e+03
10.8,3.048e+03,1.831e+01,6.207e+01,3.128e+03
12.4,4.144e+03,1.924e+01,5.535e+01,4.219e+03
13.9,5.322e+03,1.864e+01,5.472e+01,5.395e+03
15.5,6.523e+03,1.959e+01,6.020e+01,6.603e+03
17.0,7.737e+03,2.008e+01,5.536e+01,7.812e+03
18.6,9.062e+03,1.944e+01,5.416e+01,9.135e+03
20.1,1.130e+04,2.099e+01,5.626e+01,1.138e+04
21.7,1.385e+04,2.128e+01,5.066e+01,1.392e+04
23.2,1.643e+04,1.913e+01,5.361e+01,1.650e+04
24.7,1.878e+04,2.160e+01,8.173e+01,1.888e+04
26.3,2.068e+04,1.956e+01,1.037e+02,2.080e+04
27.8,2.222e+04,2.015e+01,8.778e+01,2.233e+04
29.4,2.534e+04,2.315e+01,7.806e+01,2.544e+04
30.9,2.918e+04,2.895e+01,7.861e+01,2.929e+04
32.5,3.270e+04,2.958e+01,8.398e+01,3.281e+04
34.0,3.669e+04,2.972e+01,9.158e+01,3.681e+04
35.6,4.294e+04,3.145e+01,1.009e+02,4.307e+04
37.1,4.957e+04,3.517e+01,1.016e+02,4.970e+04
38.7,5.748e+04,4.135e+01,1.106e+02,5.764e+04
40.2,6.471e+04,4.737e+01,1.369e+02,6.490e+04
41.8,6.846e+04,5.061e+01,1.576e+02,6.867e+04
43.3,7.702e+04,5.060e+01,1.543e+02,7.722e+04
44.8,9.525e+04,4.815e+01,1.361e+02,9.544e+04
46.4,1.179e+05,4.141e+01,2.661e+02,1.182e+05
47.9,1.371e+05,3.156e+01,6.023e+02,1.378e+05
49.5,1.437e+05,4.380e+01,1.014e+03,1.447e+05
51.0,1.387e+05,5.678e+01,1.200e+03,1.400e+05
52.6,1.277e+05,5.145e+01,1.209e+03,1.289e+05
54.1,1.241e+05,3.828e+01,1.465e+03,1.256e+05
55.7,1.412e+05,3.924e+01,2.488e+03,1.437e+05
57.2,1.583e+05,1.464e+02,4.093e+03,1.625e+05
58.8,1.604e+05,3.444e+02,6.139e+03,1.669e+05
60.3,1.546e+05,3.449e+02,7.376e+03,1.623e+05
61.9,1.444e+05,1.928e+02,8.188e+03,1.528e+05
63.4,1.422e+05,8.547e+01,8.239e+03,1.505e+05
65.0,1.445e+05,5.055e+01,7.046e+03,1.516e+05
66.5,1.472e+05,5.002e+01,6.269e+03,1.535e+05
68.0,1.440e+05,3.998e+01,6.583e+03,1.506e+05
69.6,1.276e+05,3.812e+01,6.606e+03,1.342e+05
71.1,1.044e+05,3.731e+01,5.988e+03,1.104e+05
72.7,8.433e+04,4.909e+01,5.484e+03,8.987e+04
74.2,7.938e+04,7.657e+01,5.015e+03,8.447e+04
75.8,8.265e+04,1.004e+02,5.020e+03,8.777e+04
77.3,8.377e+04,9.657e+01,4.972e+03,8.884e+04
78.9,9.430e+04,8.386e+01,4.040e+03,9.843e+04
80.4,1.158e+05,6.829e+01,2.747e+03,1.186e+05
82.0,1.363e+05,1.152e+02,2.063e+03,1.384e+05
83.5,1.470e+05,1.810e+02,1.741e+03,1.489e+05
85.1,1.471e+05,1.781e+02,1.189e+03,1.485e+05
86.6,1.384e+05,1.212e+02,5.797e+02,1.391e+05
88.1,1.257e+05,1.232e+02,3.044e+02,1.262e+05
89.7,1.138e+05,2.462e+02,3.577e+02,1.144e+05
91.2,1.011e+05,4.222e+02,4.534e+02,1.019e+05
92.8,9.144e+04,5.913e+02,5.991e+02,9.264e+04
94.3,8.739e+04,7.058e+02,7.448e+02,8.884e+04
95.9,8.471e+04,7.578e+02,8.729e+02,8.634e+04
97.4,7.898e+04,7.951e+02,1.030e+03,8.081e+04
99.0,6.798e+04,1.033e+03,1.212e+03,7.022e+04
100.5,5.624e+04,1.279e+03,1.208e+03,5.872e+04
102.1,5.740e+04,1.592e+03,1.217e+03,6.021e+04
103.6,7.766e+04,2.135e+03,1.350e+03,8.115e+04
105.2,9.945e+04,2.660e+03,1.399e+03,1.035e+05
106.7,9.412e+04,3.996e+03,1.745e+03,9.987e+04
108.3,7.928e+04,5.236e+03,2.051e+03,8.656e+04
109.8,7.626e+04,6.579e+03,2.457e+03,8.530e+04
111.3,7.807e+04,5.964e+03,2.213e+03,8.625e+04
112.9,7.037e+04,3.657e+03,1.394e+03,7.543e+04
114.4,5.605e+04,4.689e+03,1.607e+03,6.235e+04
116.0,4.933e+04,5.088e+03,1.772e+03,5.619e+04
117.5,5.202e+04,4.436e+03,1.596e+03,5.805e+04
119.1,5.411e+04,3.561e+03,1.357e+03,5.903e+04
120.6,4.857e+04,2.584e+03,1.058e+03,5.221e+04
122.2,4.103e+04,1.767e+03,8.280e+02,4.363e+04
123.7,4.123e+04,1.273e+03,6.486e+02,4.315e+04
125.3,4.215e+04,9.729e+02,4.775e+02,4.360e+04
126.8,4.227e+04,8.479e+02,3.054e+02,4.342e+04
128.4,3.970e+04,7.819e+02,1.977e+02,4.068e+04
129.9,3.543e+04,6.059e+02,1.746e+02,3.621e+04
131.4,3.059e+04,5.337e+02,1.701e+02,3.129e+04
133.0,1.842e+04,3.972e+02,1.299e+02,1.895e+04
134.5,5.276e+03,1.555e+02,8.686e+01,5.518e+03
136.1,3.656e+03,1.191e+02,8.995e+01,3.865e+03
137.6,3.842e+03,1.251e+02,9.619e+01,4.063e+03
139.2,4.063e+03,1.207e+02,9.379e+01,4.278e+03
140.7,4.413e+03,1.148e+02,9.731e+01,4.626e+03
142.3,4.824e+03,1.071e+02,9.951e+01,5.031e+03
143.8,5.076e+03,1.068e+02,9.611e+01,5.278e+03
145.4,5.138e+03,1.061e+02,1.035e+02,5.348e+03
146.9,5.131e+03,9.726e+01,1.008e+02,5.329e+03
148.5,5.063e+03,9.005e+01,1.088e+02,5.261e+03
150.0,4.845e+03,7.109e+01,1.152e+02,5.031e+03
151.6,4.432e+03,5.221e+01,1.130e+02,4.597e+03
153.1,4.352e+03,4.208e+01,1.187e+02,4.513e+03
154.6,4.721e+03,4.135e+01,1.285e+02,4.891e+03
156.2,6.154e+03,4.747e+01,1.691e+02,6.370e+03
157.7,9.466e+03,6.822e+01,2.269e+02,9.762e+03
159.3,1.288e+04,1.061e+02,2.730e+02,1.326e+04
160.8,1.395e+04,1.272e+02,2.962e+02,1.437e+04
162.4,1.324e+04,9.244e+01,2.975e+02,1.363e+04
163.9,1.333e+04,6.476e+01,2.993e+02,1.369e+04
165.5,1.366e+04,6.262e+01,2.922e+02,1.402e+04
167.0,1.355e+04,6.780e+01,2.731e+02,1.389e+04
168.6,1.266e+04,6.639e+01,2.491e+02,1.298e+04
170.1,1.168e+04,5.777e+01,2.169e+02,1.196e+04
171.7,1.030e+04,6.780e+01,2.164e+02,1.059e+04
173.2,8.681e+03,8.001e+01,2.112e+02,8.972e+03
174.7,7.628e+03,9.461e+01,1.857e+02,7.908e+03
176.3,7.015e+03,1.053e+02,1.681e+02,7.288e+03
177.8,6.261e+03,1.199e+02,1.592e+02,6.540e+03
179.4,5.566e+03,1.379e+02,1.581e+02,5.862e+03
180.9,5.054e+03,1.496e+02,1.417e+02,5.345e+03
182.5,4.614e+03,1.515e+02,1.286e+02,4.894e+03
184.0,4.109e+03,1.667e+02,1.290e+02,4.405e+03
185.6,3.700e+03,1.806e+02,1.246e+02,4.005e+03
187.1,3.507e+03,1.745e+02,1.270e+02,3.808e+03
188.7,3.210e+03,1.558e+02,1.098e+02,3.476e+03
190.2,2.942e+03,1.322e+02,1.012e+02,3.176e+03
191.8,3.007e+03,1.295e+02,1.082e+02,3.245e+03
193.3,3.538e+03,1.424e+02,1.100e+02,3.791e+03
194.9,4.261e+03,1.668e+02,1.301e+02,4.558e+03
196.4,5.325e+03,2.251e+02,1.602e+02,5.710e+03
197.9,6.262e+03,2.631e+02,1.685e+02,6.693e+03
199.5,7.053e+03,2.831e+02,1.800e+02,7.516e+03
