freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.870e+01,1.130e+02,1.321e+03,1.523e+03
1.6,3.622e+02,4.515e+02,1.332e+03,2.145e+03
3.1,4.408e+02,5.532e+02,7.124e+02,1.706e+03
4.7,4.342e+02,5.892e+02,1.420e+03,2.443e+03
6.2,4.582e+02,6.670e+02,3.201e+03,4.326e+03
7.8,5.339e+02,6.003e+02,4.438e+03,5.573e+03
9.3,5.205e+02,6.612e+02,5.171e+03,6.353e+03
10.9,4.903e+02,6.955e+02,6.383e+03,7.569e+03
12.5,5.002e+02,7.300e+02,8.947e+03,1.018e+04
14.0,5.719e+02,6.984e+02,1.275e+04,1.402e+04
15.6,5.355e+02,6.788e+02,1.639e+04,1.760e+04
17.1,5.421e+02,6.638e+02,1.941e+04,2.062e+04
18.7,5.404e+02,6.921e+02,2.456e+04,2.579e+04
20.2,6.702e+02,6.926e+02,3.171e+04,3.307e+04
21.8,7.661e+02,7.171e+02,4.175e+04,4.323e+04
23.4,7.898e+02,8.152e+02,5.149e+04,5.310e+04
24.9,9.011e+02,9.045e+02,6.272e+04,6.453e+04
26.5,9.930e+02,8.716e+02,8.054e+04,8.241e+04
28.0,1.157e+03,9.866e+02,1.001e+05,1.022e+05
29.6,1.190e+03,1.261e+03,1.186e+05,1.211e+05
31.1,1.074e+03,1.610e+03,1.478e+05,1.505e+05
32.7,1.042e+03,2.263e+03,1.968e+05,2.001e+05
34.3,1.193e+03,3.429e+03,2.867e+05,2.913e+05
35.8,1.917e+03,4.726e+03,4.315e+05,4.381e+05
37.4,3.813e+03,9.761e+03,7.897e+05,8.032e+05
38.9,8.154e+03,2.878e+04,1.781e+06,1.818e+06
40.5,2.248e+04,6.367e+04,3.768e+06,3.854e+06
42.0,4.312e+04,1.014e+05,5.817e+06,5.962e+06
43.6,4.122e+04,1.081e+05,5.178e+06,5.328e+06
45.2,2.385e+04,9.616e+04,3.437e+06,3.557e+06
46.7,1.373e+04,8.011e+04,2.235e+06,2.329e+06
48.3,1.041e+04,6.409e+04,1.418e+06,1.492e+06
49.8,7.874e+03,4.927e+04,8.651e+05,9.223e+05
51.4,6.754e+03,4.222e+04,6.294e+05,6.784e+05
52.9,7.206e+03,4.449e+04,5.819e+05,6.336e+05
54.5,1.190e+04,4.939e+04,5.787e+05,6.400e+05
56.0,1.708e+04,5.122e+04,5.291e+05,5.974e+05
57.6,1.955e+04,4.963e+04,4.552e+05,5.244e+05
59.2,3.710e+04,5.599e+04,4.190e+05,5.121e+05
60.7,9.382e+04,4.925e+04,2.946e+05,4.376e+05
62.3,1.532e+05,2.604e+04,1.307e+05,3.099e+05
63.8,1.356e+05,1.797e+04,7.460e+04,2.282e+05
65.4,9.397e+04,1.915e+04,5.865e+04,1.718e+05
66.9,6.468e+04,2.250e+04,4.738e+04,1.346e+05
68.5,4.235e+04,2.277e+04,3.717e+04,1.023e+05
70.1,2.670e+04,2.133e+04,2.983e+04,7.786e+04
71.6,1.867e+04,1.682e+04,2.162e+04,5.711e+04
73.2,1.544e+04,1.022e+04,1.480e+04,4.046e+04
74.7,1.329e+04,5.060e+03,1.419e+04,3.254e+04
76.3,1.166e+04,3.392e+03,2.363e+04,3.868e+04
77.8,1.169e+04,4.032e+03,3.599e+04,5.171e+04
79.4,1.213e+04,5.981e+03,4.174e+04,5.985e+04
81.0,1.227e+04,1.053e+04,4.787e+04,7.067e+04
82.5,1.161e+04,1.622e+04,5.449e+04,8.232e+04
84.1,9.010e+03,1.778e+04,5.472e+04,8.151e+04
85.6,8.586e+03,1.019e+04,3.437e+04,5.315e+04
87.2,1.022e+04,6.583e+03,2.317e+04,3.997e+04
88.7,1.131e+04,6.168e+03,1.837e+04,3.586e+04
90.3,1.144e+04,6.819e+03,1.521e+04,3.347e+04
91.9,1.051e+04,8.029e+03,1.551e+04,3.404e+04
93.4,8.651e+03,8.563e+03,1.479e+04,3.201e+04
95.0,8.192e+03,9.685e+03,1.483e+04,3.271e+04
96.5,1.019e+04,1.203e+04,1.447e+04,3.669e+04
98.1,1.521e+04,1.488e+04,1.359e+04,4.368e+04
99.6,1.876e+04,1.672e+04,1.212e+04,4.760e+04
101.2,1.960e+04,1.658e+04,9.792e+03,4.597e+04
102.8,2.170e+04,1.789e+04,7.722e+03,4.731e+04
104.3,2.529e+04,2.110e+04,5.958e+03,5.235e+04
105.9,2.846e+04,2.365e+04,6.061e+03,5.818e+04
107.4,3.000e+04,2.397e+04,5.525e+03,5.950e+04
109.0,2.947e+04,2.230e+04,5.168e+03,5.694e+04
110.5,3.028e+04,1.993e+04,4.213e+03,5.442e+04
112.1,3.231e+04,1.945e+04,3.649e+03,5.541e+04
113.7,3.556e+04,1.778e+04,3.991e+03,5.734e+04
115.2,4.048e+04,1.531e+04,4.659e+03,6.045e+04
116.8,4.192e+04,1.554e+04,4.309e+03,6.178e+04
118.3,4.136e+04,1.597e+04,3.681e+03,6.101e+04
119.9,4.333e+04,1.373e+04,4.532e+03,6.159e+04
121.4,5.052e+04,9.159e+03,6.469e+03,6.615e+04
123.0,5.572e+04,7.686e+03,7.840e+03,7.125e+04
124.6,5.506e+04,6.924e+03,9.161e+03,7.114e+04
126.1,5.315e+04,8.647e+03,9.275e+03,7.107e+04
127.7,5.262e+04,1.106e+04,1.113e+04,7.480e+04
129.2,4.909e+04,1.233e+04,1.498e+04,7.640e+04
130.8,4.834e+04,1.286e+04,1.777e+04,7.898e+04
132.3,4.821e+04,1.130e+04,1.758e+04,7.709e+04
133.9,4.930e+04,8.963e+03,1.802e+04,7.628e+04
135.5,4.652e+04,6.378e+03,1.886e+04,7.176e+04
137.0,4.278e+04,4.343e+03,1.788e+04,6.500e+04
138.6,3.988e+04,3.601e+03,1.715e+04,6.064e+04
140.1,3.778e+04,3.566e+03,1.821e+04,5.956e+04
141.7,3.809e+04,3.601e+03,2.071e+04,6.240e+04
143.2,3.669e+04,3.670e+03,2.205e+04,6.241e+04
144.8,3.181e+04,3.277e+03,1.954e+04,5.462e+04
146.3,2.438e+04,3.574e+03,1.365e+04,4.161e+04
147.9,2.434e+04,5.219e+03,1.108e+04,4.063e+04
149.5,3.048e+04,5.593e+03,1.367e+04,4.974e+04
151.0,4.007e+04,6.144e+03,1.611e+04,6.232e+04
152.6,4.931e+04,7.170e+03,1.795e+04,7.443e+04
154.1,6.881e+04,8.727e+03,2.604e+04,1.036e+05
155.7,8.200e+04,9.238e+03,3.201e+04,1.233e+05
157.2,7.788e+04,7.333e+03,3.092e+04,1.161e+05
158.8,7.710e+04,6.932e+03,2.966e+04,1.137e+05
160.4,8.018e+04,6.349e+03,2.981e+04,1.163e+05
161.9,7.820e+04,5.936e+03,2.978e+04,1.139e+05
163.5,7.024e+04,6.088e+03,2.772e+04,1.040e+05
165.0,5.963e+04,7.036e+03,2.318e+04,8.985e+04
166.6,4.962e+04,8.221e+03,2.133e+04,7.918e+04
168.1,4.523e+04,9.516e+03,2.183e+04,7.657e+04
169.7,3.865e+04,1.113e+04,2.157e+04,7.135e+04
171.3,3.299e+04,1.203e+04,2.119e+04,6.620e+04
172.8,2.831e+04,1.211e+04,2.043e+04,6.085e+04
174.4,2.563e+04,1.214e+04,2.003e+04,5.780e+04
175.9,2.401e+04,1.202e+04,2.085e+04,5.689e+04
177.5,2.266e+04,1.220e+04,1.989e+04,5.475e+04
179.0,2.267e+04,1.090e+04,1.728e+04,5.085e+04
180.6,2.212e+04,1.041e+04,1.590e+04,4.843e+04
182.2,2.433e+04,8.875e+03,1.777e+04,5.097e+04
183.7,3.226e+04,7.072e+03,2.153e+04,6.087e+04
185.3,3.608e+04,6.352e+03,2.477e+04,6.720e+04
186.8,3.808e+04,6.291e+03,2.898e+04,7.335e+04
188.4,3.895e+04,6.463e+03,3.117e+04,7.659e+04
189.9,3.779e+04,5.664e+03,3.184e+04,7.530e+04
191.5,3.387e+04,5.199e+03,3.173e+04,7.081e+04
193.1,2.928e+04,4.708e+03,3.182e+04,6.580e+04
194.6,2.431e+04,5.681e+03,3.267e+04,6.267e+04
196.2,1.804e+04,8.031e+03,3.162e+04,5.769e+04
197.7,1.230e+04,9.222e+03,2.866e+04,5.018e+04
199.3,1.084e+04,1.090e+04,2.985e+04,5.158e+04
