freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.590e+02,1.000e+03,1.888e+03,3.547e+03
1.6,3.700e+03,4.233e+03,7.454e+03,1.539e+04
3.1,3.723e+03,4.384e+03,6.990e+03,1.510e+04
4.7,2.680e+03,3.105e+03,5.383e+03,1.117e+04
6.2,1.808e+03,2.270e+03,4.862e+03,8.941e+03
7.8,1.290e+03,1.691e+03,5.440e+03,8.421e+03
9.3,9.372e+02,1.180e+03,6.078e+03,8.195e+03
10.9,8.204e+02,9.553e+02,6.832e+03,8.608e+03
12.4,7.376e+02,8.475e+02,9.866e+03,1.145e+04
14.0,9.046e+02,8.557e+02,1.424e+04,1.600e+04
15.5,8.845e+02,8.399e+02,1.716e+04,1.888e+04
17.1,6.927e+02,7.954e+02,2.043e+04,2.191e+04
18.6,7.614e+02,8.452e+02,2.475e+04,2.636e+04
20.2,7.623e+02,8.298e+02,3.318e+04,3.477e+04
21.7,8.070e+02,7.723e+02,4.411e+04,4.569e+04
23.3,8.007e+02,6.062e+02,5.202e+04,5.342e+04
24.8,7.709e+02,5.987e+02,6.469e+04,6.606e+04
26.4,9.476e+02,6.942e+02,8.052e+04,8.217e+04
27.9,1.263e+03,1.028e+03,9.783e+04,1.001e+05
29.5,1.475e+03,1.339e+03,1.137e+05,1.165e+05
31.0,1.313e+03,1.502e+03,1.373e+05,1.401e+05
32.6,1.284e+03,2.191e+03,1.851e+05,1.886e+05
34.2,1.403e+03,3.710e+03,2.825e+05,2.876e+05
35.7,1.757e+03,5.789e+03,4.593e+05,4.668e+05
37.3,3.895e+03,1.286e+04,8.945e+05,9.112e+05
38.8,1.117e+04,3.633e+04,1.934e+06,1.982e+06
40.4,2.801e+04,7.932e+04,3.624e+06,3.731e+06
41.9,4.694e+04,1.084e+05,4.507e+06,4.663e+06
43.5,4.394e+04,9.581e+04,3.416e+06,3.556e+06
45.0,2.461e+04,7.661e+04,2.138e+06,2.239e+06
46.6,1.299e+04,5.994e+04,1.331e+06,1.404e+06
48.1,9.026e+03,4.147e+04,7.994e+05,8.499e+05
49.7,9.623e+03,3.040e+04,5.338e+05,5.738e+05
51.2,1.175e+04,2.357e+04,3.799e+05,4.153e+05
52.8,1.648e+04,2.043e+04,2.929e+05,3.299e+05
54.3,2.577e+04,2.647e+04,2.724e+05,3.246e+05
55.9,4.885e+04,3.254e+04,2.472e+05,3.286e+05
57.4,4.915e+04,2.090e+04,1.846e+05,2.547e+05
59.0,6.076e+04,1.944e+04,1.596e+05,2.398e+05
60.5,1.396e+05,1.350e+04,1.027e+05,2.558e+05
62.1,1.446e+05,1.023e+04,8.457e+04,2.394e+05
63.6,8.228e+04,1.089e+04,7.560e+04,1.688e+05
65.2,3.891e+04,1.134e+04,6.141e+04,1.117e+05
66.8,2.327e+04,1.055e+04,5.076e+04,8.457e+04
68.3,1.734e+04,1.038e+04,4.534e+04,7.305e+04
69.9,1.624e+04,1.005e+04,3.951e+04,6.579e+04
71.4,1.664e+04,7.161e+03,3.103e+04,5.483e+04
73.0,1.402e+04,3.725e+03,2.378e+04,4.152e+04
74.5,1.161e+04,5.295e+03,2.370e+04,4.060e+04
76.1,1.294e+04,1.445e+04,3.558e+04,6.297e+04
77.6,1.477e+04,2.590e+04,5.127e+04,9.194e+04
79.2,1.521e+04,4.081e+04,6.648e+04,1.225e+05
80.7,1.321e+04,5.670e+04,8.241e+04,1.523e+05
82.3,9.994e+03,6.534e+04,9.285e+04,1.682e+05
83.8,8.302e+03,6.009e+04,8.529e+04,1.537e+05
85.4,6.179e+03,2.931e+04,5.120e+04,8.668e+04
86.9,6.350e+03,1.881e+04,3.414e+04,5.930e+04
88.5,7.465e+03,2.041e+04,2.567e+04,5.354e+04
90.0,8.218e+03,2.105e+04,1.966e+04,4.892e+04
91.6,8.664e+03,2.023e+04,1.590e+04,4.480e+04
93.1,1.025e+04,2.031e+04,1.194e+04,4.250e+04
94.7,1.139e+04,2.230e+04,9.490e+03,4.318e+04
96.2,1.139e+04,2.369e+04,7.354e+03,4.243e+04
97.8,1.320e+04,2.497e+04,5.244e+03,4.341e+04
99.4,1.534e+04,2.380e+04,3.340e+03,4.249e+04
100.9,1.957e+04,2.096e+04,2.719e+03,4.325e+04
102.5,2.660e+04,1.905e+04,2.549e+03,4.820e+04
104.0,3.417e+04,1.804e+04,2.700e+03,5.492e+04
105.6,4.052e+04,1.850e+04,3.120e+03,6.214e+04
107.1,5.037e+04,1.906e+04,3.769e+03,7.320e+04
108.7,6.117e+04,2.026e+04,6.479e+03,8.791e+04
110.2,6.233e+04,2.013e+04,8.401e+03,9.086e+04
111.8,5.880e+04,2.075e+04,7.906e+03,8.745e+04
113.3,4.295e+04,1.706e+04,6.445e+03,6.646e+04
114.9,3.252e+04,1.340e+04,6.372e+03,5.229e+04
116.4,3.089e+04,1.319e+04,6.712e+03,5.079e+04
118.0,3.244e+04,1.305e+04,8.871e+03,5.436e+04
119.5,4.043e+04,1.500e+04,1.184e+04,6.726e+04
121.1,5.837e+04,1.765e+04,1.808e+04,9.410e+04
122.6,9.549e+04,1.849e+04,2.990e+04,1.439e+05
124.2,1.292e+05,1.919e+04,4.162e+04,1.900e+05
125.7,1.136e+05,1.592e+04,4.197e+04,1.715e+05
127.3,8.046e+04,1.087e+04,3.725e+04,1.286e+05
128.8,5.673e+04,8.180e+03,3.266e+04,9.757e+04
130.4,3.891e+04,5.515e+03,2.636e+04,7.078e+04
132.0,2.357e+04,4.228e+03,1.897e+04,4.677e+04
133.5,1.127e+04,3.290e+03,1.129e+04,2.585e+04
135.1,6.401e+03,2.115e+03,6.190e+03,1.471e+04
136.6,5.454e+03,1.714e+03,5.070e+03,1.224e+04
138.2,6.066e+03,2.290e+03,5.709e+03,1.407e+04
139.7,7.011e+03,2.688e+03,5.664e+03,1.536e+04
141.3,8.163e+03,2.727e+03,4.467e+03,1.536e+04
142.8,1.175e+04,3.270e+03,4.359e+03,1.938e+04
144.4,1.202e+04,3.109e+03,4.159e+03,1.929e+04
145.9,1.236e+04,2.640e+03,3.994e+03,1.899e+04
147.5,1.257e+04,2.385e+03,4.835e+03,1.979e+04
149.0,1.450e+04,2.912e+03,6.537e+03,2.395e+04
150.6,1.560e+04,3.376e+03,7.951e+03,2.692e+04
152.1,2.016e+04,3.867e+03,1.150e+04,3.552e+04
153.7,2.769e+04,4.528e+03,1.756e+04,4.977e+04
155.2,3.497e+04,5.002e+03,2.342e+04,6.339e+04
156.8,3.630e+04,5.646e+03,2.490e+04,6.684e+04
158.3,3.344e+04,5.910e+03,2.356e+04,6.291e+04
159.9,3.359e+04,7.457e+03,2.546e+04,6.651e+04
161.4,2.943e+04,8.636e+03,2.237e+04,6.044e+04
163.0,2.417e+04,9.163e+03,1.847e+04,5.181e+04
164.6,1.851e+04,9.058e+03,1.452e+04,4.208e+04
166.1,1.769e+04,9.003e+03,1.340e+04,4.010e+04
167.7,1.850e+04,1.035e+04,1.584e+04,4.468e+04
169.2,1.717e+04,8.144e+03,1.400e+04,3.932e+04
170.8,1.535e+04,3.637e+03,1.187e+04,3.085e+04
172.3,1.450e+04,2.137e+03,1.169e+04,2.833e+04
173.9,1.175e+04,1.600e+03,1.095e+04,2.430e+04
175.4,1.011e+04,1.691e+03,9.495e+03,2.130e+04
177.0,8.756e+03,1.455e+03,8.212e+03,1.842e+04
178.5,7.798e+03,1.565e+03,6.754e+03,1.612e+04
180.1,7.001e+03,2.165e+03,6.208e+03,1.537e+04
181.6,7.265e+03,2.251e+03,6.250e+03,1.577e+04
183.2,9.267e+03,1.948e+03,7.619e+03,1.883e+04
184.7,1.174e+04,1.681e+03,1.069e+04,2.411e+04
186.3,1.239e+04,1.756e+03,1.278e+04,2.693e+04
187.8,9.636e+03,1.976e+03,1.283e+04,2.444e+04
189.4,6.540e+03,2.455e+03,1.235e+04,2.134e+04
190.9,4.608e+03,3.099e+03,1.181e+04,1.951e+04
192.5,3.601e+03,3.352e+03,1.236e+04,1.931e+04
194.0,3.307e+03,3.922e+03,1.286e+04,2.009e+04
195.6,3.267e+03,4.595e+03,1.365e+04,2.152e+04
197.2,3.008e+03,5.676e+03,1.331e+04,2.200e+04
198.7,3.083e+03,7.348e+03,1.394e+04,2.437e+04
