freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.015e+03,1.614e+02,1.590e+02,1.335e+03
1.6,9.540e+02,6.066e+02,6.971e+02,2.258e+03
3.1,5.191e+02,8.324e+02,9.697e+02,2.321e+03
4.7,1.009e+03,8.122e+02,9.068e+02,2.728e+03
6.2,2.715e+03,6.747e+02,7.843e+02,4.174e+03
7.8,3.768e+03,7.760e+02,8.883e+02,5.432e+03
9.3,4.499e+03,7.359e+02,9.282e+02,6.163e+03
10.9,6.152e+03,7.570e+02,9.507e+02,7.859e+03
12.5,8.120e+03,8.520e+02,9.890e+02,9.961e+03
14.0,1.012e+04,9.434e+02,1.121e+03,1.218e+04
15.6,1.209e+04,8.694e+02,1.027e+03,1.399e+04
17.1,1.450e+04,8.503e+02,9.732e+02,1.633e+04
18.7,1.747e+04,7.995e+02,1.060e+03,1.933e+04
20.3,2.079e+04,8.830e+02,1.260e+03,2.293e+04
21.8,2.414e+04,8.971e+02,1.224e+03,2.626e+04
23.4,2.799e+04,9.572e+02,1.410e+03,3.036e+04
24.9,3.293e+04,9.797e+02,1.579e+03,3.549e+04
26.5,3.905e+04,1.035e+03,1.704e+03,4.178e+04
28.0,4.597e+04,1.105e+03,1.696e+03,4.878e+04
29.6,5.200e+04,1.011e+03,1.829e+03,5.484e+04
31.2,5.687e+04,1.147e+03,1.920e+03,5.994e+04
32.7,6.561e+04,1.171e+03,1.925e+03,6.870e+04
34.3,7.876e+04,9.922e+02,1.928e+03,8.168e+04
35.8,9.137e+04,1.110e+03,1.962e+03,9.445e+04
37.4,1.087e+05,1.097e+03,2.514e+03,1.123e+05
38.9,1.269e+05,1.148e+03,3.427e+03,1.315e+05
40.5,1.474e+05,1.620e+03,4.944e+03,1.539e+05
42.1,1.816e+05,2.281e+03,7.420e+03,1.913e+05
43.6,2.243e+05,3.367e+03,1.096e+04,2.387e+05
45.2,2.884e+05,4.708e+03,1.568e+04,3.088e+05
46.7,3.775e+05,4.651e+03,1.761e+04,3.998e+05
48.3,4.848e+05,4.833e+03,1.956e+04,5.091e+05
49.9,5.782e+05,5.387e+03,1.733e+04,6.010e+05
51.4,7.258e+05,5.697e+03,1.233e+04,7.438e+05
53.0,1.008e+06,5.864e+03,1.463e+04,1.029e+06
54.5,1.399e+06,8.199e+03,4.060e+04,1.448e+06
56.1,1.989e+06,1.152e+04,5.965e+04,2.061e+06
57.6,2.797e+06,1.777e+04,9.523e+04,2.910e+06
59.2,4.064e+06,2.792e+04,1.710e+05,4.263e+06
60.8,5.396e+06,4.241e+04,2.547e+05,5.693e+06
62.3,5.489e+06,5.271e+04,2.810e+05,5.823e+06
63.9,4.425e+06,5.613e+04,2.532e+05,4.734e+06
65.4,3.041e+06,5.430e+04,1.967e+05,3.292e+06
67.0,1.855e+06,4.401e+04,1.422e+05,2.041e+06
68.5,1.086e+06,3.436e+04,9.900e+04,1.219e+06
70.1,7.098e+05,2.814e+04,7.375e+04,8.117e+05
71.7,5.259e+05,2.353e+04,6.175e+04,6.112e+05
73.2,4.214e+05,2.113e+04,5.224e+04,4.948e+05
74.8,3.204e+05,2.399e+04,4.643e+04,3.909e+05
76.3,2.394e+05,3.228e+04,4.437e+04,3.160e+05
77.9,1.845e+05,3.953e+04,4.417e+04,2.682e+05
79.5,1.438e+05,4.596e+04,4.573e+04,2.355e+05
81.0,1.228e+05,5.298e+04,4.923e+04,2.250e+05
82.6,1.037e+05,5.705e+04,4.930e+04,2.101e+05
84.1,7.023e+04,4.411e+04,3.871e+04,1.530e+05
85.7,1.920e+04,1.190e+04,1.094e+04,4.204e+04
87.2,8.682e+03,4.494e+03,4.328e+03,1.750e+04
88.8,1.051e+04,4.604e+03,4.787e+03,1.990e+04
90.4,1.355e+04,5.085e+03,5.007e+03,2.365e+04
91.9,1.481e+04,5.539e+03,5.684e+03,2.603e+04
93.5,1.421e+04,6.174e+03,7.066e+03,2.745e+04
95.0,1.522e+04,6.826e+03,6.748e+03,2.879e+04
96.6,1.651e+04,8.765e+03,7.851e+03,3.312e+04
98.1,1.722e+04,1.141e+04,9.123e+03,3.775e+04
99.7,1.829e+04,1.194e+04,1.032e+04,4.055e+04
101.3,1.734e+04,1.162e+04,1.047e+04,3.943e+04
102.8,1.562e+04,1.035e+04,1.095e+04,3.692e+04
104.4,1.470e+04,9.206e+03,1.023e+04,3.414e+04
105.9,1.426e+04,8.168e+03,8.837e+03,3.127e+04
107.5,1.307e+04,7.242e+03,8.499e+03,2.881e+04
109.1,1.125e+04,6.566e+03,8.676e+03,2.649e+04
110.6,1.060e+04,6.388e+03,8.173e+03,2.516e+04
112.2,1.085e+04,7.956e+03,9.621e+03,2.843e+04
113.7,1.173e+04,1.328e+04,1.109e+04,3.610e+04
115.3,1.520e+04,2.030e+04,1.599e+04,5.149e+04
116.8,1.516e+04,2.726e+04,2.014e+04,6.256e+04
118.4,1.180e+04,3.187e+04,1.963e+04,6.330e+04
120.0,6.294e+03,2.840e+04,1.547e+04,5.016e+04
121.5,4.254e+03,2.684e+04,1.154e+04,4.263e+04
123.1,4.513e+03,3.113e+04,1.139e+04,4.704e+04
124.6,4.709e+03,3.682e+04,1.315e+04,5.467e+04
126.2,5.339e+03,3.956e+04,1.666e+04,6.156e+04
127.8,7.564e+03,4.124e+04,2.190e+04,7.070e+04
129.3,1.210e+04,4.047e+04,2.708e+04,7.964e+04
130.9,1.887e+04,4.107e+04,3.251e+04,9.245e+04
132.4,3.166e+04,4.276e+04,3.988e+04,1.143e+05
134.0,4.939e+04,4.300e+04,5.325e+04,1.456e+05
135.5,6.595e+04,4.801e+04,6.441e+04,1.784e+05
137.1,8.290e+04,5.402e+04,7.405e+04,2.110e+05
138.7,1.016e+05,6.306e+04,8.679e+04,2.514e+05
140.2,1.145e+05,7.511e+04,9.568e+04,2.853e+05
141.8,1.219e+05,8.805e+04,1.014e+05,3.113e+05
143.3,1.206e+05,1.027e+05,1.044e+05,3.277e+05
144.9,1.105e+05,1.181e+05,9.889e+04,3.275e+05
146.4,9.375e+04,1.330e+05,9.149e+04,3.182e+05
148.0,7.531e+04,1.317e+05,7.572e+04,2.828e+05
149.6,5.770e+04,1.124e+05,5.587e+04,2.260e+05
151.1,3.863e+04,8.615e+04,3.970e+04,1.645e+05
152.7,2.443e+04,6.285e+04,3.025e+04,1.175e+05
154.2,2.121e+04,4.551e+04,2.590e+04,9.263e+04
155.8,2.294e+04,3.159e+04,2.313e+04,7.766e+04
157.4,2.722e+04,2.431e+04,2.235e+04,7.388e+04
158.9,2.955e+04,2.860e+04,2.033e+04,7.848e+04
160.5,2.660e+04,4.688e+04,1.915e+04,9.263e+04
162.0,1.976e+04,7.448e+04,2.199e+04,1.162e+05
163.6,1.563e+04,1.078e+05,2.946e+04,1.529e+05
165.1,1.393e+04,1.429e+05,3.691e+04,1.938e+05
166.7,1.335e+04,1.815e+05,4.181e+04,2.366e+05
168.3,1.197e+04,2.118e+05,4.790e+04,2.717e+05
169.8,1.017e+04,2.294e+05,5.301e+04,2.925e+05
171.4,9.020e+03,2.663e+05,6.481e+04,3.401e+05
172.9,1.023e+04,3.095e+05,8.987e+04,4.096e+05
174.5,1.020e+04,3.539e+05,1.116e+05,4.758e+05
176.0,1.139e+04,3.898e+05,1.272e+05,5.283e+05
177.6,1.287e+04,4.305e+05,1.494e+05,5.928e+05
