freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.838e+00,6.424e+00,3.350e+02,3.483e+02
1.5,1.922e+01,1.869e+01,2.321e+02,2.700e+02
3.1,1.881e+01,2.023e+01,7.429e+01,1.133e+02
4.6,1.848e+01,1.994e+01,4.623e+02,5.007e+02
6.2,1.897e+01,1.933e+01,1.399e+03,1.437e+03
7.7,1.979e+01,2.039e+01,1.929e+03,1.969e+03
9.3,2.037e+01,2.042e+01,2.691e+03,2.731e+03
10.8,1.827e+01,2.062e+01,3.636e+03,3.675e+03
12.4,2.024e+01,2.127e+01,5.032e+03,5.074e+03
13.9,2.059e+01,2.136e+01,6.811e+03,6.853e+03
15.5,2.118e+01,2.269e+01,9.451e+03,9.495e+03
17.0,1.988e+01,2.382e+01,1.261e+04,1.265e+04
18.6,2.563e+01,2.195e+01,1.556e+04,1.561e+04
20.1,3.199e+01,2.347e+01,1.843e+04,1.849e+04
21.6,2.939e+01,2.319e+01,2.307e+04,2.312e+04
23.2,2.640e+01,2.268e+01,2.811e+04,2.816e+04
24.7,3.087e+01,2.699e+01,3.137e+04,3.142e+04
26.3,3.028e+01,3.410e+01,3.828e+04,3.834e+04
27.8,4.665e+01,4.371e+01,4.704e+04,4.713e+04
29.4,9.773e+01,3.879e+01,5.396e+04,5.410e+04
30.9,1.610e+02,3.557e+01,6.548e+04,6.567e+04
32.5,2.431e+02,3.638e+01,8.117e+04,8.145e+04
34.0,3.060e+02,4.458e+01,1.026e+05,1.030e+05
35.6,3.884e+02,5.896e+01,1.430e+05,1.435e+05
37.1,5.872e+02,8.940e+01,2.064e+05,2.070e+05
38.7,8.597e+02,1.632e+02,2.937e+05,2.947e+05
40.2,1.050e+03,3.025e+02,3.567e+05,3.580e+05
41.8,1.105e+03,3.801e+02,3.627e+05,3.642e+05
43.3,1.324e+03,3.644e+02,3.745e+05,3.762e+05
44.8,1.441e+03,3.782e+02,3.882e+05,3.900e+05
46.4,1.598e+03,4.895e+02,3.819e+05,3.840e+05
47.9,1.836e+03,5.177e+02,3.622e+05,3.646e+05
49.5,1.921e+03,5.226e+02,3.412e+05,3.436e+05
51.0,1.849e+03,5.246e+02,3.069e+05,3.092e+05
52.6,1.767e+03,5.299e+02,2.638e+05,2.661e+05
54.1,2.117e+03,5.491e+02,2.305e+05,2.332e+05
55.7,2.655e+03,4.308e+02,2.216e+05,2.246e+05
57.2,2.538e+03,4.217e+02,2.200e+05,2.229e+05
58.8,2.228e+03,9.330e+02,2.223e+05,2.254e+05
60.3,2.149e+03,1.405e+03,2.242e+05,2.277e+05
61.9,2.205e+03,1.269e+03,2.220e+05,2.254e+05
63.4,2.249e+03,9.893e+02,2.188e+05,2.221e+05
64.9,2.741e+03,8.724e+02,2.203e+05,2.240e+05
66.5,4.317e+03,1.118e+03,2.358e+05,2.412e+05
68.0,5.036e+03,2.261e+03,2.440e+05,2.513e+05
69.6,3.928e+03,3.662e+03,2.288e+05,2.364e+05
71.1,2.808e+03,4.173e+03,2.029e+05,2.099e+05
72.7,2.485e+03,4.090e+03,1.745e+05,1.811e+05
74.2,2.695e+03,4.041e+03,1.537e+05,1.604e+05
75.8,3.738e+03,4.406e+03,1.406e+05,1.487e+05
77.3,5.870e+03,5.013e+03,1.210e+05,1.319e+05
78.9,7.690e+03,5.392e+03,9.465e+04,1.077e+05
80.4,8.057e+03,5.603e+03,7.097e+04,8.463e+04
82.0,8.450e+03,5.732e+03,5.418e+04,6.836e+04
