freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.965e+01,3.479e+02,2.029e+01,4.179e+02
1.6,4.852e+01,2.453e+02,7.234e+01,3.661e+02
3.1,2.724e+01,8.178e+01,7.591e+01,1.849e+02
4.7,2.647e+01,4.948e+02,7.220e+01,5.935e+02
6.3,2.599e+01,1.538e+03,7.400e+01,1.638e+03
7.8,2.604e+01,2.144e+03,7.788e+01,2.248e+03
9.4,2.702e+01,2.914e+03,8.483e+01,3.026e+03
11.0,2.705e+01,3.960e+03,8.770e+01,4.074e+03
12.5,2.711e+01,5.535e+03,7.762e+01,5.640e+03
14.1,2.964e+01,7.693e+03,7.910e+01,7.802e+03
15.7,3.245e+01,1.043e+04,8.317e+01,1.055e+04
17.3,3.079e+01,1.323e+04,7.959e+01,1.334e+04
18.8,3.204e+01,1.571e+04,8.650e+01,1.583e+04
20.4,3.958e+01,1.824e+04,9.216e+01,1.837e+04
22.0,4.892e+01,2.154e+04,9.586e+01,2.169e+04
23.5,4.270e+01,2.634e+04,9.758e+01,2.648e+04
25.1,3.662e+01,3.295e+04,9.025e+01,3.307e+04
26.7,3.702e+01,4.208e+04,9.496e+01,4.221e+04
28.2,4.453e+01,5.050e+04,9.806e+01,5.064e+04
29.8,5.976e+01,6.080e+04,8.383e+01,6.094e+04
31.4,1.065e+02,7.630e+04,1.009e+02,7.651e+04
32.9,1.952e+02,9.401e+04,1.225e+02,9.433e+04
34.5,4.031e+02,1.186e+05,1.291e+02,1.191e+05
36.1,9.476e+02,1.685e+05,2.421e+02,1.697e+05
37.6,2.102e+03,2.531e+05,5.181e+02,2.557e+05
39.2,3.997e+03,3.848e+05,7.101e+02,3.895e+05
40.8,6.626e+03,5.594e+05,8.999e+02,5.669e+05
42.4,1.409e+04,7.933e+05,1.032e+03,8.084e+05
43.9,2.609e+04,9.007e+05,8.290e+02,9.276e+05
45.5,3.032e+04,7.377e+05,7.054e+02,7.688e+05
47.1,2.763e+04,5.342e+05,7.740e+02,5.627e+05
48.6,2.674e+04,3.997e+05,9.167e+02,4.274e+05
50.2,2.612e+04,3.063e+05,8.828e+02,3.333e+05
51.8,2.279e+04,2.258e+05,9.364e+02,2.495e+05
53.3,1.967e+04,1.585e+05,1.062e+03,1.793e+05
54.9,1.898e+04,1.200e+05,1.676e+03,1.407e+05
56.5,2.151e+04,9.603e+04,1.472e+03,1.190e+05
58.0,2.642e+04,7.633e+04,6.349e+02,1.034e+05
59.6,2.830e+04,6.336e+04,4.566e+02,9.212e+04
61.2,3.524e+04,4.600e+04,4.612e+02,8.171e+04
62.7,5.155e+04,2.909e+04,4.535e+02,8.109e+04
64.3,8.269e+04,2.368e+04,3.676e+02,1.067e+05
65.9,1.222e+05,4.493e+04,3.768e+02,1.675e+05
67.5,1.404e+05,8.039e+04,4.271e+02,2.212e+05
69.0,1.386e+05,1.061e+05,3.724e+02,2.451e+05
70.6,1.291e+05,1.122e+05,4.079e+02,2.417e+05
72.2,1.228e+05,1.115e+05,7.147e+02,2.350e+05
73.7,1.295e+05,1.422e+05,1.956e+03,2.737e+05
75.3,1.284e+05,1.709e+05,4.570e+03,3.039e+05
76.9,1.126e+05,1.725e+05,5.608e+03,2.906e+05
78.4,9.375e+04,1.634e+05,5.223e+03,2.623e+05
80.0,8.061e+04,1.566e+05,4.870e+03,2.421e+05
81.6,7.182e+04,1.513e+05,4.342e+03,2.275e+05
83.1,6.669e+04,1.472e+05,4.398e+03,2.183e+05
84.7,6.704e+04,1.445e+05,3.855e+03,2.154e+05
86.3,6.950e+04,1.412e+05,3.463e+03,2.141e+05
87.8,6.782e+04,1.343e+05,3.601e+03,2.057e+05
89.4,6.267e+04,1.216e+05,3.814e+03,1.881e+05
