freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.828e+02,4.013e+00,1.203e+01,1.988e+02
1.5,1.171e+02,1.968e+01,5.160e+01,1.884e+02
3.1,2.906e+01,2.157e+01,5.722e+01,1.078e+02
4.6,3.256e+02,1.989e+01,5.753e+01,4.030e+02
6.2,1.162e+03,1.986e+01,5.841e+01,1.240e+03
7.7,2.010e+03,2.143e+01,5.792e+01,2.089e+03
9.3,2.645e+03,2.063e+01,5.893e+01,2.724e+03
10.8,3.061e+03,2.013e+01,6.029e+01,3.142e+03
12.4,4.126e+03,2.019e+01,5.786e+01,4.204e+03
13.9,5.334e+03,2.127e+01,5.775e+01,5.413e+03
15.5,6.547e+03,2.150e+01,5.741e+01,6.626e+03
17.0,7.739e+03,2.174e+01,6.350e+01,7.824e+03
18.6,9.053e+03,2.042e+01,6.427e+01,9.138e+03
20.1,1.118e+04,2.107e+01,6.497e+01,1.127e+04
21.7,1.413e+04,2.249e+01,6.427e+01,1.422e+04
23.2,1.752e+04,2.409e+01,6.535e+01,1.761e+04
24.7,2.036e+04,2.520e+01,7.844e+01,2.046e+04
26.3,2.219e+04,2.443e+01,9.462e+01,2.231e+04
27.8,2.206e+04,2.211e+01,8.811e+01,2.217e+04
29.4,2.312e+04,2.199e+01,7.438e+01,2.322e+04
30.9,2.687e+04,2.628e+01,7.169e+01,2.697e+04
32.5,3.117e+04,3.368e+01,7.131e+01,3.128e+04
34.0,3.446e+04,3.484e+01,7.061e+01,3.457e+04
35.6,4.087e+04,3.403e+01,7.981e+01,4.098e+04
37.1,4.981e+04,3.316e+01,8.722e+01,4.993e+04
38.7,5.649e+04,2.723e+01,8.702e+01,5.661e+04
40.2,6.180e+04,2.796e+01,9.400e+01,6.192e+04
41.8,6.514e+04,2.779e+01,1.076e+02,6.528e+04
43.3,7.312e+04,2.400e+01,1.389e+02,7.328e+04
44.8,8.719e+04,2.189e+01,1.600e+02,8.737e+04
46.4,1.052e+05,2.187e+01,1.415e+02,1.054e+05
47.9,1.237e+05,2.272e+01,1.390e+02,1.239e+05
49.5,1.383e+05,2.647e+01,2.110e+02,1.385e+05
51.0,1.461e+05,3.101e+01,3.105e+02,1.464e+05
52.6,1.408e+05,3.019e+01,3.145e+02,1.411e+05
54.1,1.411e+05,2.379e+01,3.467e+02,1.414e+05
55.7,1.664e+05,3.733e+01,6.347e+02,1.671e+05
57.2,2.035e+05,1.175e+02,1.388e+03,2.050e+05
58.8,2.357e+05,2.066e+02,3.383e+03,2.393e+05
60.3,2.641e+05,1.719e+02,5.835e+03,2.701e+05
61.9,2.942e+05,1.167e+02,8.255e+03,3.026e+05
63.4,3.081e+05,8.903e+01,9.134e+03,3.173e+05
65.0,3.047e+05,9.894e+01,7.983e+03,3.128e+05
66.5,3.134e+05,7.194e+01,6.144e+03,3.196e+05
68.0,3.197e+05,3.791e+01,5.502e+03,3.253e+05
69.6,3.097e+05,3.012e+01,5.887e+03,3.156e+05
71.1,2.767e+05,3.100e+01,6.246e+03,2.830e+05
72.7,2.451e+05,3.593e+01,7.479e+03,2.527e+05
74.2,2.218e+05,4.616e+01,9.668e+03,2.315e+05
75.8,2.009e+05,4.575e+01,1.005e+04,2.110e+05
77.3,1.798e+05,4.844e+01,8.669e+03,1.885e+05
78.9,1.581e+05,5.636e+01,6.069e+03,1.642e+05
80.4,1.353e+05,5.960e+01,3.701e+03,1.391e+05
82.0,1.138e+05,6.074e+01,2.613e+03,1.165e+05
83.5,8.806e+04,5.881e+01,2.168e+03,9.029e+04
85.1,6.204e+04,7.211e+01,2.009e+03,6.412e+04
86.6,4.813e+04,9.295e+01,1.741e+03,4.997e+04
88.2,3.991e+04,9.879e+01,1.429e+03,4.144e+04
89.7,3.067e+04,1.061e+02,1.513e+03,3.229e+04
91.2,2.327e+04,1.133e+02,1.614e+03,2.500e+04
92.8,1.764e+04,1.218e+02,1.586e+03,1.934e+04
94.3,1.422e+04,1.753e+02,1.482e+03,1.588e+04
95.9,1.258e+04,2.699e+02,1.404e+03,1.425e+04
97.4,1.247e+04,4.473e+02,1.317e+03,1.424e+04
99.0,1.461e+04,7.923e+02,1.296e+03,1.670e+04
100.5,1.682e+04,1.191e+03,1.199e+03,1.921e+04
102.1,1.445e+04,1.115e+03,8.633e+02,1.643e+04
103.6,9.586e+03,6.064e+02,6.267e+02,1.082e+04
105.2,8.614e+03,3.347e+02,5.532e+02,9.502e+03
106.7,1.037e+04,3.240e+02,5.632e+02,1.125e+04
108.3,1.245e+04,4.636e+02,6.224e+02,1.354e+04
109.8,1.418e+04,6.533e+02,6.603e+02,1.549e+04
111.3,1.372e+04,7.566e+02,6.890e+02,1.517e+04
112.9,1.247e+04,8.738e+02,6.965e+02,1.404e+04
114.4,1.121e+04,9.544e+02,7.318e+02,1.290e+04
116.0,9.721e+03,8.502e+02,6.753e+02,1.125e+04
117.5,8.055e+03,7.312e+02,6.632e+02,9.450e+03
119.1,7.510e+03,8.368e+02,7.759e+02,9.123e+03
120.6,8.475e+03,1.079e+03,9.231e+02,1.048e+04
122.2,9.852e+03,1.278e+03,1.052e+03,1.218e+04
123.7,1.120e+04,1.378e+03,1.072e+03,1.365e+04
125.3,1.209e+04,1.251e+03,9.589e+02,1.430e+04
126.8,1.221e+04,1.028e+03,8.234e+02,1.407e+04
128.4,1.180e+04,8.760e+02,6.862e+02,1.336e+04
129.9,1.170e+04,8.165e+02,5.833e+02,1.310e+04
131.5,1.262e+04,8.144e+02,6.167e+02,1.405e+04
133.0,1.363e+04,7.530e+02,6.497e+02,1.503e+04
134.5,1.416e+04,6.738e+02,6.504e+02,1.548e+04
136.1,1.456e+04,6.544e+02,6.854e+02,1.590e+04
137.6,1.457e+04,6.930e+02,7.106e+02,1.597e+04
139.2,1.458e+04,7.055e+02,7.138e+02,1.600e+04
140.7,1.466e+04,7.187e+02,7.172e+02,1.610e+04
142.3,1.484e+04,7.564e+02,6.790e+02,1.627e+04
143.8,1.500e+04,7.063e+02,6.096e+02,1.632e+04
145.4,1.459e+04,5.674e+02,4.749e+02,1.564e+04
146.9,1.477e+04,3.809e+02,3.560e+02,1.551e+04
148.5,1.524e+04,2.351e+02,2.855e+02,1.576e+04
150.0,1.594e+04,1.854e+02,2.840e+02,1.641e+04
151.6,1.704e+04,1.528e+02,3.174e+02,1.751e+04
153.1,1.871e+04,1.143e+02,3.902e+02,1.921e+04
154.7,2.100e+04,1.292e+02,4.906e+02,2.162e+04
156.2,2.615e+04,1.910e+02,6.642e+02,2.700e+04
157.7,3.309e+04,2.780e+02,8.465e+02,3.421e+04
159.3,3.894e+04,3.259e+02,9.025e+02,4.017e+04
160.8,4.227e+04,3.393e+02,9.177e+02,4.353e+04
162.4,4.167e+04,3.045e+02,8.636e+02,4.284e+04
163.9,4.220e+04,2.612e+02,8.441e+02,4.331e+04
165.5,4.101e+04,2.444e+02,8.414e+02,4.210e+04
167.0,3.793e+04,2.476e+02,8.117e+02,3.899e+04
168.6,3.455e+04,2.046e+02,7.151e+02,3.547e+04
170.1,3.126e+04,1.443e+02,6.212e+02,3.202e+04
171.7,2.913e+04,1.206e+02,5.906e+02,2.984e+04
173.2,2.680e+04,1.203e+02,5.783e+02,2.750e+04
174.8,2.438e+04,1.213e+02,5.996e+02,2.510e+04
176.3,2.284e+04,1.272e+02,6.371e+02,2.360e+04
177.8,2.156e+04,1.253e+02,6.370e+02,2.232e+04
179.4,1.948e+04,1.219e+02,6.191e+02,2.022e+04
180.9,1.780e+04,1.199e+02,5.760e+02,1.849e+04
182.5,1.692e+04,1.339e+02,5.191e+02,1.757e+04
184.0,1.511e+04,1.600e+02,4.706e+02,1.574e+04
