freq,psd_x,psd_y,psd_z,psd_xyz
124.7,2.987e+04,9.536e+04,5.948e+04,1.847e+05
126.3,3.979e+04,1.118e+05,7.022e+04,2.218e+05
127.8,4.911e+04,1.407e+05,8.525e+04,2.750e+05
129.4,5.346e+04,1.630e+05,9.744e+04,3.139e+05
130.9,5.207e+04,1.780e+05,1.036e+05,3.337e+05
132.5,4.085e+04,1.529e+05,8.827e+04,2.820e+05
134.0,1.241e+04,4.076e+04,2.430e+04,7.747e+04
135.6,4.896e+03,9.788e+03,6.707e+03,2.139e+04
137.2,4.626e+03,9.800e+03,7.059e+03,2.149e+04
138.7,4.671e+03,1.050e+04,7.604e+03,2.277e+04
140.3,5.379e+03,1.235e+04,7.827e+03,2.556e+04
141.8,6.523e+03,1.568e+04,8.508e+03,3.071e+04
143.4,7.829e+03,1.856e+04,1.020e+04,3.659e+04
145.0,9.168e+03,2.235e+04,1.208e+04,4.360e+04
146.5,1.063e+04,2.536e+04,1.426e+04,5.025e+04
148.1,1.179e+04,2.826e+04,1.607e+04,5.613e+04
149.6,1.245e+04,3.315e+04,1.826e+04,6.385e+04
151.2,1.230e+04,3.645e+04,1.977e+04,6.851e+04
152.8,1.185e+04,3.658e+04,1.981e+04,6.824e+04
154.3,1.147e+04,3.694e+04,2.015e+04,6.856e+04
155.9,1.138e+04,3.795e+04,2.057e+04,6.990e+04
157.4,1.143e+04,4.012e+04,2.144e+04,7.299e+04
159.0,1.117e+04,4.255e+04,2.209e+04,7.581e+04
160.5,1.058e+04,4.509e+04,2.181e+04,7.748e+04
162.1,1.048e+04,4.773e+04,2.266e+04,8.087e+04
163.7,9.273e+03,4.927e+04,2.302e+04,8.157e+04
165.2,5.873e+03,4.503e+04,1.993e+04,7.084e+04
166.8,5.305e+03,4.936e+04,2.021e+04,7.487e+04
168.3,5.723e+03,5.635e+04,2.106e+04,8.313e+04
169.9,6.377e+03,6.161e+04,2.239e+04,9.037e+04
171.5,5.903e+03,6.420e+04,2.166e+04,9.176e+04
173.0,5.302e+03,6.456e+04,1.978e+04,8.964e+04
174.6,5.408e+03,7.202e+04,2.103e+04,9.847e+04
176.1,7.266e+03,8.456e+04,2.411e+04,1.159e+05
177.7,1.037e+04,9.835e+04,2.838e+04,1.371e+05
179.2,1.540e+04,1.107e+05,3.210e+04,1.582e+05
180.8,2.228e+04,1.242e+05,3.579e+04,1.823e+05
182.4,2.921e+04,1.364e+05,3.729e+04,2.029e+05
183.9,4.078e+04,1.514e+05,4.082e+04,2.330e+05
185.5,5.768e+04,1.603e+05,4.565e+04,2.636e+05
187.0,8.231e+04,1.633e+05,5.025e+04,2.958e+05
188.6,1.215e+05,1.708e+05,5.963e+04,3.519e+05
190.2,1.757e+05,1.750e+05,7.423e+04,4.249e+05
191.7,2.476e+05,1.732e+05,9.949e+04,5.202e+05
193.3,3.285e+05,1.700e+05,1.312e+05,6.296e+05
194.8,4.270e+05,1.652e+05,1.733e+05,7.655e+05
196.4,4.893e+05,1.562e+05,2.019e+05,8.474e+05
198.0,5.394e+05,1.437e+05,2.249e+05,9.079e+05
199.5,5.977e+05,1.264e+05,2.561e+05,9.802e+05
