freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.564e+02,2.799e+02,9.371e+02,1.373e+03
1.6,6.557e+02,1.140e+03,1.749e+03,3.545e+03
3.1,7.076e+02,1.124e+03,1.467e+03,3.299e+03
4.7,6.047e+02,9.235e+02,1.593e+03,3.121e+03
6.2,6.197e+02,8.938e+02,2.581e+03,4.094e+03
7.8,6.238e+02,8.919e+02,3.452e+03,4.968e+03
9.4,6.596e+02,9.114e+02,4.058e+03,5.629e+03
10.9,7.742e+02,1.004e+03,4.966e+03,6.744e+03
12.5,8.332e+02,9.733e+02,7.008e+03,8.814e+03
14.0,8.467e+02,9.407e+02,9.661e+03,1.145e+04
15.6,1.033e+03,1.229e+03,1.186e+04,1.412e+04
17.2,1.019e+03,1.222e+03,1.472e+04,1.696e+04
18.7,1.018e+03,1.182e+03,1.814e+04,2.034e+04
20.3,1.013e+03,1.161e+03,2.268e+04,2.485e+04
21.9,8.638e+02,9.462e+02,2.855e+04,3.036e+04
23.4,7.641e+02,8.653e+02,3.620e+04,3.783e+04
25.0,6.111e+02,6.763e+02,4.795e+04,4.924e+04
26.5,6.276e+02,6.194e+02,6.422e+04,6.547e+04
28.1,6.712e+02,7.912e+02,8.420e+04,8.566e+04
29.7,6.512e+02,1.278e+03,1.086e+05,1.105e+05
31.2,6.933e+02,1.979e+03,1.464e+05,1.491e+05
32.8,8.488e+02,3.010e+03,2.188e+05,2.227e+05
34.3,1.405e+03,5.813e+03,3.755e+05,3.827e+05
35.9,3.103e+03,1.568e+04,8.003e+05,8.191e+05
37.5,4.796e+03,4.381e+04,1.721e+06,1.770e+06
39.0,6.361e+03,7.421e+04,2.501e+06,2.581e+06
40.6,6.863e+03,8.426e+04,2.433e+06,2.524e+06
42.1,5.170e+03,7.832e+04,1.809e+06,1.893e+06
43.7,3.200e+03,6.256e+04,1.138e+06,1.204e+06
45.3,1.671e+03,4.819e+04,6.658e+05,7.156e+05
46.8,1.336e+03,3.444e+04,3.696e+05,4.053e+05
48.4,2.067e+03,3.434e+04,2.732e+05,3.096e+05
49.9,3.724e+03,3.884e+04,2.437e+05,2.863e+05
51.5,5.200e+03,4.346e+04,2.357e+05,2.843e+05
53.1,1.015e+04,4.403e+04,2.307e+05,2.849e+05
54.6,2.379e+04,3.328e+04,1.763e+05,2.333e+05
56.2,3.334e+04,2.313e+04,1.122e+05,1.687e+05
57.8,3.072e+04,1.659e+04,6.365e+04,1.110e+05
59.3,2.415e+04,1.056e+04,3.507e+04,6.978e+04
60.9,1.762e+04,6.010e+03,2.125e+04,4.488e+04
62.4,1.368e+04,4.095e+03,1.368e+04,3.145e+04
64.0,1.062e+04,4.607e+03,1.219e+04,2.741e+04
65.6,9.243e+03,4.902e+03,1.113e+04,2.527e+04
67.1,8.741e+03,4.684e+03,1.006e+04,2.349e+04
68.7,9.481e+03,5.054e+03,1.167e+04,2.620e+04
70.2,1.011e+04,6.306e+03,1.426e+04,3.067e+04
71.8,1.203e+04,9.236e+03,1.920e+04,4.046e+04
73.4,1.582e+04,1.539e+04,2.776e+04,5.897e+04
74.9,2.085e+04,2.414e+04,3.450e+04,7.949e+04
76.5,2.659e+04,3.193e+04,3.811e+04,9.662e+04
78.0,2.450e+04,3.848e+04,3.701e+04,9.999e+04
79.6,2.258e+04,4.444e+04,3.642e+04,1.034e+05
81.2,2.513e+04,4.648e+04,3.428e+04,1.059e+05
82.7,2.954e+04,4.717e+04,2.965e+04,1.064e+05
84.3,3.336e+04,4.800e+04,2.735e+04,1.087e+05
85.9,3.775e+04,5.497e+04,2.925e+04,1.220e+05
87.4,4.133e+04,6.377e+04,3.252e+04,1.376e+05
89.0,4.141e+04,6.764e+04,3.446e+04,1.435e+05
90.5,3.836e+04,7.823e+04,3.725e+04,1.538e+05
92.1,3.700e+04,1.086e+05,4.192e+04,1.875e+05
93.7,3.974e+04,1.561e+05,4.846e+04,2.443e+05
95.2,4.292e+04,2.146e+05,5.693e+04,3.145e+05
96.8,5.069e+04,2.580e+05,6.695e+04,3.756e+05
98.3,8.181e+04,2.914e+05,7.573e+04,4.490e+05
99.9,1.489e+05,3.084e+05,7.217e+04,5.295e+05
101.5,2.207e+05,3.360e+05,5.791e+04,6.146e+05
103.0,2.340e+05,3.828e+05,3.816e+04,6.549e+05
104.6,1.671e+05,3.350e+05,2.682e+04,5.289e+05
106.1,1.485e+05,2.645e+05,2.609e+04,4.391e+05
107.7,1.521e+05,2.596e+05,2.283e+04,4.345e+05
109.3,1.443e+05,2.586e+05,2.151e+04,4.244e+05
110.8,1.265e+05,2.492e+05,2.183e+04,3.975e+05
112.4,1.084e+05,2.329e+05,2.354e+04,3.648e+05
113.9,8.986e+04,2.040e+05,2.564e+04,3.195e+05
115.5,7.673e+04,1.691e+05,3.220e+04,2.781e+05
117.1,6.764e+04,1.419e+05,3.888e+04,2.484e+05
118.6,5.418e+04,1.207e+05,4.069e+04,2.155e+05
120.2,4.522e+04,1.001e+05,4.241e+04,1.877e+05
121.8,3.536e+04,7.083e+04,4.230e+04,1.485e+05
123.3,2.222e+04,4.228e+04,3.827e+04,1.028e+05
124.9,1.301e+04,2.377e+04,3.435e+04,7.113e+04
126.4,1.166e+04,1.482e+04,3.446e+04,6.094e+04
128.0,9.445e+03,1.116e+04,3.179e+04,5.239e+04
129.6,8.596e+03,1.115e+04,3.020e+04,4.995e+04
131.1,9.328e+03,1.206e+04,2.810e+04,4.949e+04
132.7,8.158e+03,7.833e+03,2.032e+04,3.631e+04
134.2,4.762e+03,2.146e+03,7.679e+03,1.459e+04
135.8,3.866e+03,1.294e+03,5.349e+03,1.051e+04
137.4,3.536e+03,1.314e+03,4.843e+03,9.693e+03
138.9,3.655e+03,1.394e+03,4.164e+03,9.213e+03
140.5,3.394e+03,1.276e+03,3.736e+03,8.406e+03
142.0,3.674e+03,1.245e+03,3.472e+03,8.390e+03
143.6,5.102e+03,1.364e+03,3.609e+03,1.008e+04
145.2,5.164e+03,1.521e+03,3.153e+03,9.837e+03
146.7,5.315e+03,1.502e+03,2.846e+03,9.663e+03
148.3,5.788e+03,1.453e+03,3.346e+03,1.059e+04
149.8,6.907e+03,2.114e+03,4.279e+03,1.330e+04
151.4,8.270e+03,2.613e+03,4.853e+03,1.574e+04
153.0,8.439e+03,3.043e+03,4.948e+03,1.643e+04
154.5,7.828e+03,3.923e+03,5.290e+03,1.704e+04
156.1,6.903e+03,5.393e+03,6.415e+03,1.871e+04
157.7,7.110e+03,7.217e+03,8.720e+03,2.305e+04
159.2,7.604e+03,8.638e+03,1.103e+04,2.727e+04
160.8,8.147e+03,9.985e+03,1.229e+04,3.042e+04
162.3,7.340e+03,9.638e+03,1.134e+04,2.832e+04
163.9,6.603e+03,8.743e+03,9.034e+03,2.438e+04
165.5,5.928e+03,7.608e+03,6.709e+03,2.024e+04
167.0,5.030e+03,6.531e+03,5.556e+03,1.712e+04
168.6,4.074e+03,5.833e+03,5.447e+03,1.535e+04
170.1,3.301e+03,4.878e+03,4.306e+03,1.248e+04
171.7,2.613e+03,3.368e+03,3.310e+03,9.291e+03
173.3,1.981e+03,2.501e+03,2.907e+03,7.389e+03
174.8,1.780e+03,1.964e+03,2.808e+03,6.553e+03
176.4,1.775e+03,1.733e+03,3.029e+03,6.537e+03
177.9,1.568e+03,1.805e+03,3.077e+03,6.450e+03
179.5,1.434e+03,2.124e+03,3.559e+03,7.117e+03
181.1,1.497e+03,2.751e+03,3.936e+03,8.184e+03
182.6,1.524e+03,3.213e+03,4.337e+03,9.075e+03
184.2,1.460e+03,3.493e+03,4.834e+03,9.786e+03
185.7,1.465e+03,3.488e+03,4.364e+03,9.317e+03
187.3,1.472e+03,3.395e+03,4.048e+03,8.915e+03
188.9,1.462e+03,3.331e+03,4.017e+03,8.810e+03
190.4,1.679e+03,3.632e+03,4.452e+03,9.763e+03
192.0,1.852e+03,4.058e+03,4.548e+03,1.046e+04
193.6,1.963e+03,4.905e+03,4.413e+03,1.128e+04
195.1,1.949e+03,4.922e+03,4.554e+03,1.143e+04
196.7,2.083e+03,4.419e+03,4.973e+03,1.148e+04
198.2,2.169e+03,4.600e+03,5.992e+03,1.276e+04
199.8,2.373e+03,5.519e+03,6.693e+03,1.458e+04
