freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.049e+01,8.924e+00,3.750e+02,3.944e+02
1.5,2.220e+01,2.637e+01,2.541e+02,3.026e+02
3.1,2.007e+01,2.924e+01,6.641e+01,1.157e+02
4.6,1.979e+01,2.943e+01,4.624e+02,5.116e+02
6.2,1.843e+01,2.976e+01,1.374e+03,1.422e+03
7.7,2.020e+01,2.844e+01,1.913e+03,1.962e+03
9.3,2.126e+01,3.015e+01,2.686e+03,2.738e+03
10.8,1.827e+01,2.755e+01,3.673e+03,3.719e+03
12.4,1.768e+01,2.608e+01,5.133e+03,5.177e+03
13.9,1.812e+01,2.911e+01,7.054e+03,7.101e+03
15.5,1.903e+01,2.927e+01,9.904e+03,9.953e+03
17.0,2.107e+01,3.058e+01,1.323e+04,1.328e+04
18.6,2.573e+01,3.067e+01,1.593e+04,1.598e+04
20.1,2.788e+01,3.011e+01,1.894e+04,1.900e+04
21.7,2.256e+01,2.913e+01,2.331e+04,2.336e+04
23.2,2.440e+01,3.321e+01,2.786e+04,2.791e+04
24.8,3.106e+01,4.191e+01,3.074e+04,3.081e+04
26.3,2.693e+01,5.310e+01,3.777e+04,3.785e+04
27.8,4.092e+01,6.512e+01,4.734e+04,4.745e+04
29.4,9.610e+01,5.907e+01,5.463e+04,5.478e+04
30.9,1.585e+02,5.397e+01,6.438e+04,6.460e+04
32.5,2.078e+02,5.966e+01,7.779e+04,7.805e+04
34.0,2.300e+02,7.625e+01,9.475e+04,9.505e+04
35.6,2.992e+02,1.054e+02,1.330e+05,1.334e+05
37.1,3.955e+02,1.750e+02,2.030e+05,2.036e+05
38.7,4.767e+02,3.735e+02,3.158e+05,3.166e+05
40.2,6.260e+02,6.871e+02,4.435e+05,4.448e+05
41.8,8.547e+02,8.605e+02,5.335e+05,5.352e+05
43.3,1.277e+03,9.935e+02,6.436e+05,6.458e+05
44.9,1.826e+03,1.245e+03,6.799e+05,6.830e+05
46.4,2.915e+03,1.532e+03,6.494e+05,6.538e+05
48.0,4.020e+03,1.835e+03,6.038e+05,6.096e+05
49.5,4.813e+03,2.084e+03,5.760e+05,5.829e+05
51.1,5.026e+03,2.173e+03,5.225e+05,5.297e+05
52.6,4.664e+03,2.184e+03,4.191e+05,4.260e+05
54.1,5.266e+03,2.152e+03,3.273e+05,3.347e+05
55.7,5.896e+03,1.929e+03,2.905e+05,2.984e+05
57.2,5.371e+03,1.779e+03,2.748e+05,2.820e+05
58.8,6.397e+03,2.190e+03,2.762e+05,2.848e+05
60.3,9.625e+03,3.107e+03,2.823e+05,2.950e+05
61.9,1.300e+04,3.501e+03,2.823e+05,2.988e+05
63.4,1.626e+04,3.403e+03,2.673e+05,2.870e+05
65.0,1.870e+04,2.933e+03,2.447e+05,2.663e+05
66.5,2.136e+04,2.300e+03,2.218e+05,2.455e+05
68.1,2.365e+04,2.058e+03,2.097e+05,2.355e+05
69.6,2.099e+04,3.366e+03,1.989e+05,2.233e+05
71.2,1.596e+04,4.818e+03,1.788e+05,1.996e+05
72.7,1.142e+04,5.155e+03,1.540e+05,1.706e+05
74.3,7.403e+03,5.128e+03,1.372e+05,1.497e+05
75.8,5.496e+03,5.331e+03,1.270e+05,1.379e+05
77.4,5.457e+03,5.383e+03,1.090e+05,1.198e+05
78.9,5.953e+03,5.171e+03,8.547e+04,9.660e+04
80.4,6.257e+03,5.170e+03,6.295e+04,7.438e+04
82.0,6.159e+03,5.313e+03,4.653e+04,5.800e+04
83.5,5.634e+03,5.364e+03,3.753e+04,4.853e+04
85.1,5.978e+03,5.396e+03,3.199e+04,4.336e+04
86.6,7.656e+03,5.506e+03,2.658e+04,3.974e+04
88.2,9.889e+03,5.605e+03,2.083e+04,3.632e+04
89.7,1.259e+04,5.223e+03,1.543e+04,3.325e+04
91.3,1.432e+04,4.958e+03,1.179e+04,3.106e+04
92.8,1.324e+04,5.316e+03,1.041e+04,2.897e+04
94.4,9.992e+03,6.803e+03,1.104e+04,2.784e+04
95.9,7.408e+03,9.132e+03,1.216e+04,2.870e+04
97.5,5.660e+03,1.117e+04,1.234e+04,2.917e+04
99.0,5.004e+03,1.254e+04,1.121e+04,2.876e+04
100.6,5.624e+03,1.404e+04,9.319e+03,2.899e+04
102.1,6.771e+03,1.407e+04,6.794e+03,2.763e+04
103.6,8.907e+03,1.291e+04,4.415e+03,2.623e+04
105.2,9.453e+03,1.342e+04,2.912e+03,2.579e+04
106.7,6.386e+03,1.478e+04,1.744e+03,2.291e+04
108.3,2.530e+03,1.358e+04,2.386e+03,1.850e+04
109.8,1.771e+03,8.840e+03,5.639e+03,1.625e+04
111.4,3.932e+03,5.400e+03,9.114e+03,1.845e+04
112.9,8.449e+03,3.596e+03,1.156e+04,2.360e+04
114.5,1.053e+04,2.181e+03,1.223e+04,2.494e+04
116.0,1.011e+04,1.494e+03,1.182e+04,2.343e+04
117.6,1.139e+04,1.130e+03,1.161e+04,2.414e+04
119.1,1.291e+04,1.022e+03,1.098e+04,2.492e+04
120.7,1.279e+04,1.039e+03,9.678e+03,2.350e+04
122.2,1.130e+04,1.261e+03,8.762e+03,2.133e+04
123.8,1.088e+04,1.532e+03,9.326e+03,2.174e+04
125.3,1.052e+04,1.771e+03,1.000e+04,2.229e+04
126.9,9.785e+03,2.092e+03,1.005e+04,2.193e+04
128.4,8.392e+03,2.363e+03,9.652e+03,2.041e+04
129.9,6.763e+03,2.543e+03,9.344e+03,1.865e+04
131.5,5.171e+03,2.497e+03,8.926e+03,1.659e+04
133.0,2.622e+03,1.576e+03,5.180e+03,9.377e+03
134.6,7.343e+02,6.962e+02,1.037e+03,2.468e+03
136.1,5.407e+02,6.792e+02,7.476e+02,1.968e+03
137.7,4.735e+02,7.333e+02,8.098e+02,2.017e+03
139.2,3.704e+02,7.796e+02,8.439e+02,1.994e+03
140.8,2.624e+02,7.919e+02,9.356e+02,1.990e+03
142.3,2.173e+02,8.221e+02,9.851e+02,2.025e+03
143.9,2.985e+02,9.214e+02,9.903e+02,2.210e+03
145.4,5.599e+02,9.964e+02,9.524e+02,2.509e+03
147.0,9.196e+02,1.029e+03,8.960e+02,2.845e+03
148.5,1.286e+03,1.049e+03,8.134e+02,3.149e+03
150.1,1.622e+03,1.023e+03,7.079e+02,3.353e+03
151.6,1.925e+03,9.534e+02,5.921e+02,3.471e+03
153.2,2.335e+03,9.271e+02,5.109e+02,3.773e+03
154.7,2.734e+03,9.266e+02,4.603e+02,4.121e+03
156.2,2.801e+03,9.227e+02,4.438e+02,4.168e+03
157.8,2.490e+03,8.927e+02,4.803e+02,3.863e+03
159.3,2.227e+03,9.568e+02,6.639e+02,3.848e+03
160.9,2.080e+03,9.143e+02,8.706e+02,3.865e+03
162.4,2.203e+03,1.116e+03,1.116e+03,4.436e+03
164.0,2.303e+03,1.437e+03,1.318e+03,5.057e+03
165.5,2.255e+03,1.806e+03,1.541e+03,5.602e+03
167.1,2.138e+03,2.247e+03,1.707e+03,6.092e+03
168.6,2.086e+03,2.688e+03,1.798e+03,6.571e+03
170.2,2.140e+03,3.093e+03,1.812e+03,7.045e+03
171.7,2.230e+03,3.248e+03,1.728e+03,7.206e+03
173.3,2.399e+03,3.289e+03,1.554e+03,7.242e+03
174.8,2.747e+03,3.469e+03,1.468e+03,7.684e+03
176.4,3.215e+03,3.677e+03,1.350e+03,8.242e+03
177.9,3.604e+03,3.760e+03,1.166e+03,8.531e+03
179.5,3.799e+03,3.477e+03,9.465e+02,8.222e+03
181.0,3.789e+03,2.738e+03,7.990e+02,7.326e+03
182.5,3.641e+03,1.801e+03,7.490e+02,6.191e+03
184.1,3.110e+03,1.035e+03,7.612e+02,4.907e+03
185.6,3.261e+03,9.482e+02,7.614e+02,4.971e+03
187.2,4.421e+03,1.378e+03,7.473e+02,6.546e+03
188.7,4.421e+03,1.321e+03,7.203e+02,6.462e+03
