freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.363e+01,2.916e+02,1.587e+01,3.511e+02
1.6,4.932e+01,2.267e+02,7.615e+01,3.521e+02
3.1,3.240e+01,9.046e+01,8.596e+01,2.088e+02
4.7,3.451e+01,5.189e+02,7.743e+01,6.309e+02
6.3,3.444e+01,1.565e+03,7.866e+01,1.679e+03
7.8,3.680e+01,2.093e+03,7.577e+01,2.206e+03
9.4,3.545e+01,2.772e+03,8.302e+01,2.890e+03
10.9,3.331e+01,3.825e+03,8.406e+01,3.943e+03
12.5,3.458e+01,5.310e+03,7.930e+01,5.424e+03
14.1,2.888e+01,7.274e+03,7.664e+01,7.380e+03
15.6,2.985e+01,1.008e+04,8.220e+01,1.019e+04
17.2,3.182e+01,1.301e+04,8.739e+01,1.313e+04
18.8,3.148e+01,1.515e+04,8.831e+01,1.527e+04
20.3,4.210e+01,1.729e+04,9.436e+01,1.743e+04
21.9,4.488e+01,1.946e+04,9.096e+01,1.960e+04
23.5,3.783e+01,2.229e+04,8.604e+01,2.241e+04
25.0,3.626e+01,2.722e+04,8.093e+01,2.733e+04
26.6,5.312e+01,3.405e+04,8.247e+01,3.419e+04
28.1,7.937e+01,3.926e+04,8.073e+01,3.942e+04
29.7,1.085e+02,4.478e+04,7.378e+01,4.496e+04
31.3,1.704e+02,5.252e+04,7.919e+01,5.277e+04
32.8,2.815e+02,6.059e+04,8.857e+01,6.096e+04
34.4,4.114e+02,6.999e+04,1.014e+02,7.050e+04
36.0,6.405e+02,8.977e+04,1.277e+02,9.054e+04
37.5,9.873e+02,1.242e+05,1.698e+02,1.254e+05
39.1,1.095e+03,1.793e+05,2.045e+02,1.806e+05
40.7,1.185e+03,2.415e+05,2.560e+02,2.430e+05
42.2,3.572e+03,3.527e+05,4.031e+02,3.567e+05
43.8,1.691e+04,5.993e+05,7.472e+02,6.169e+05
45.3,3.362e+04,6.811e+05,8.627e+02,7.156e+05
46.9,3.412e+04,5.225e+05,6.931e+02,5.573e+05
48.5,3.170e+04,3.986e+05,7.894e+02,4.311e+05
50.0,3.437e+04,3.192e+05,7.209e+02,3.543e+05
51.6,3.318e+04,2.423e+05,4.386e+02,2.759e+05
53.2,2.517e+04,1.784e+05,2.490e+02,2.038e+05
54.7,2.091e+04,1.330e+05,2.309e+02,1.542e+05
