freq,psd_x,psd_y,psd_z,psd_xyz
67.4,5.325e+03,7.977e+04,7.671e+05,8.522e+05
69.0,6.721e+03,6.153e+04,7.639e+05,8.321e+05
70.5,1.059e+04,5.308e+04,6.804e+05,7.441e+05
72.0,1.235e+04,4.164e+04,5.877e+05,6.417e+05
73.6,9.013e+03,3.187e+04,4.765e+05,5.173e+05
75.1,6.879e+03,2.622e+04,3.616e+05,3.947e+05
76.6,7.137e+03,2.557e+04,2.843e+05,3.170e+05
78.2,6.395e+03,2.669e+04,2.314e+05,2.645e+05
79.7,5.437e+03,2.778e+04,1.980e+05,2.312e+05
81.2,5.526e+03,2.823e+04,1.796e+05,2.134e+05
82.8,6.511e+03,2.757e+04,1.633e+05,1.974e+05
84.3,8.516e+03,2.663e+04,1.443e+05,1.795e+05
85.8,1.077e+04,2.625e+04,1.263e+05,1.633e+05
87.4,1.262e+04,2.687e+04,1.143e+05,1.538e+05
88.9,1.432e+04,2.717e+04,1.065e+05,1.480e+05
90.4,1.597e+04,2.728e+04,9.607e+04,1.393e+05
91.9,1.638e+04,2.691e+04,8.152e+04,1.248e+05
93.5,1.588e+04,2.641e+04,6.369e+04,1.060e+05
95.0,1.569e+04,2.651e+04,4.903e+04,9.123e+04
96.5,1.586e+04,2.667e+04,4.054e+04,8.307e+04
98.1,1.526e+04,2.693e+04,3.520e+04,7.739e+04
99.6,1.375e+04,2.755e+04,3.156e+04,7.286e+04
101.1,1.281e+04,2.724e+04,2.709e+04,6.714e+04
102.7,1.311e+04,2.632e+04,2.315e+04,6.259e+04
104.2,1.406e+04,2.461e+04,2.102e+04,5.968e+04
105.7,1.296e+04,2.269e+04,2.120e+04,5.684e+04
107.3,1.214e+04,2.043e+04,2.330e+04,5.587e+04
108.8,1.256e+04,1.834e+04,3.057e+04,6.148e+04
110.3,1.134e+04,1.673e+04,4.830e+04,7.636e+04
111.9,8.962e+03,1.621e+04,6.826e+04,9.343e+04
113.4,7.945e+03,1.461e+04,7.971e+04,1.023e+05
114.9,7.723e+03,1.248e+04,8.449e+04,1.047e+05
116.5,8.625e+03,1.066e+04,8.160e+04,1.009e+05
118.0,9.982e+03,9.650e+03,7.295e+04,9.259e+04
119.5,1.104e+04,8.841e+03,6.216e+04,8.204e+04
121.1,1.039e+04,8.325e+03,4.988e+04,6.860e+04
122.6,8.609e+03,8.966e+03,4.231e+04,5.988e+04
124.1,8.686e+03,1.048e+04,3.927e+04,5.844e+04
125.7,9.544e+03,1.242e+04,3.967e+04,6.164e+04
127.2,8.317e+03,1.485e+04,4.478e+04,6.794e+04
128.7,7.879e+03,1.579e+04,4.686e+04,7.053e+04
130.3,8.789e+03,1.501e+04,4.401e+04,6.782e+04
131.8,9.382e+03,1.353e+04,3.878e+04,6.170e+04
133.3,5.768e+03,6.650e+03,2.631e+04,3.873e+04
134.9,2.602e+03,2.265e+03,1.922e+04,2.408e+04
136.4,2.528e+03,2.005e+03,1.746e+04,2.199e+04
137.9,2.542e+03,1.817e+03,1.440e+04,1.876e+04
139.5,2.231e+03,1.589e+03,1.049e+04,1.431e+04
141.0,2.531e+03,1.374e+03,7.641e+03,1.155e+04
142.5,4.039e+03,1.351e+03,5.408e+03,1.080e+04
144.1,5.684e+03,1.181e+03,3.853e+03,1.072e+04
145.6,8.087e+03,1.050e+03,2.675e+03,1.181e+04
147.1,1.019e+04,1.049e+03,1.996e+03,1.323e+04
148.6,8.836e+03,1.160e+03,1.518e+03,1.151e+04
150.2,7.145e+03,1.291e+03,1.344e+03,9.780e+03
151.7,7.232e+03,1.434e+03,1.477e+03,1.014e+04
153.2,7.934e+03,1.364e+03,1.760e+03,1.106e+04
154.8,9.087e+03,1.034e+03,1.850e+03,1.197e+04
156.3,9.669e+03,9.399e+02,1.793e+03,1.240e+04
157.8,1.074e+04,9.898e+02,2.053e+03,1.378e+04
159.4,1.332e+04,1.019e+03,2.706e+03,1.705e+04
160.9,2.064e+04,1.111e+03,3.196e+03,2.494e+04
162.4,2.569e+04,1.009e+03,2.985e+03,2.969e+04
164.0,2.468e+04,8.954e+02,3.199e+03,2.877e+04
165.5,1.653e+04,1.062e+03,3.573e+03,2.116e+04
167.0,1.127e+04,1.412e+03,3.823e+03,1.650e+04
168.6,1.207e+04,1.617e+03,3.938e+03,1.763e+04
170.1,1.748e+04,1.362e+03,3.745e+03,2.259e+04
171.6,2.492e+04,1.436e+03,3.543e+03,2.990e+04
173.2,2.973e+04,1.526e+03,3.216e+03,3.447e+04
174.7,3.556e+04,1.474e+03,2.986e+03,4.002e+04
176.2,3.742e+04,1.285e+03,3.041e+03,4.175e+04
177.8,3.801e+04,1.495e+03,3.346e+03,4.285e+04
179.3,3.800e+04,1.492e+03,3.230e+03,4.272e+04
180.8,3.917e+04,1.592e+03,3.010e+03,4.377e+04
182.4,3.964e+04,1.734e+03,3.245e+03,4.462e+04
183.9,3.657e+04,1.639e+03,3.117e+03,4.132e+04
185.4,3.283e+04,1.617e+03,2.709e+03,3.716e+04
187.0,3.056e+04,1.608e+03,2.419e+03,3.458e+04
188.5,3.053e+04,1.444e+03,2.284e+03,3.426e+04
190.0,3.073e+04,1.275e+03,3.300e+03,3.530e+04
191.6,2.748e+04,1.637e+03,3.699e+03,3.281e+04
193.1,2.234e+04,2.021e+03,3.301e+03,2.766e+04
194.6,1.902e+04,2.054e+03,3.283e+03,2.436e+04
196.2,1.681e+04,1.919e+03,3.908e+03,2.264e+04
197.7,1.844e+04,1.670e+03,4.632e+03,2.475e+04
199.2,2.006e+04,1.532e+03,4.981e+03,2.657e+04
