freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.800e+00,1.277e+01,6.114e+02,6.329e+02
1.5,2.172e+01,2.634e+01,3.928e+02,4.409e+02
3.1,1.996e+01,2.456e+01,6.909e+01,1.136e+02
4.6,1.847e+01,2.375e+01,4.458e+02,4.881e+02
6.2,1.861e+01,2.356e+01,1.525e+03,1.567e+03
7.7,2.462e+01,2.290e+01,2.018e+03,2.066e+03
9.3,2.896e+01,2.156e+01,2.382e+03,2.432e+03
10.8,2.110e+01,2.174e+01,3.134e+03,3.176e+03
12.4,1.801e+01,2.221e+01,4.387e+03,4.428e+03
13.9,1.794e+01,2.370e+01,6.143e+03,6.184e+03
15.5,1.984e+01,2.723e+01,8.592e+03,8.639e+03
17.0,2.217e+01,2.768e+01,1.149e+04,1.154e+04
18.6,2.377e+01,3.068e+01,1.450e+04,1.455e+04
20.1,2.866e+01,3.760e+01,1.780e+04,1.786e+04
21.7,3.353e+01,3.880e+01,2.143e+04,2.150e+04
23.2,3.744e+01,3.533e+01,2.425e+04,2.433e+04
24.7,5.919e+01,3.672e+01,2.688e+04,2.697e+04
26.3,1.292e+02,3.360e+01,3.204e+04,3.220e+04
27.8,1.671e+02,3.538e+01,3.884e+04,3.904e+04
29.4,1.561e+02,3.677e+01,4.723e+04,4.742e+04
30.9,1.676e+02,3.265e+01,6.075e+04,6.095e+04
32.5,2.037e+02,3.276e+01,7.707e+04,7.731e+04
34.0,2.369e+02,4.061e+01,9.479e+04,9.507e+04
35.6,3.138e+02,6.272e+01,1.292e+05,1.295e+05
37.1,5.062e+02,1.099e+02,1.873e+05,1.879e+05
38.7,9.229e+02,2.240e+02,2.801e+05,2.813e+05
40.2,1.316e+03,4.432e+02,3.880e+05,3.898e+05
41.8,1.643e+03,6.805e+02,4.945e+05,4.968e+05
43.3,2.110e+03,8.935e+02,7.006e+05,7.036e+05
44.9,2.791e+03,1.826e+03,1.202e+06,1.206e+06
46.4,2.933e+03,5.688e+03,1.895e+06,1.904e+06
47.9,2.794e+03,9.350e+03,2.120e+06,2.132e+06
49.5,2.709e+03,9.973e+03,1.954e+06,1.966e+06
51.0,2.131e+03,7.781e+03,1.614e+06,1.624e+06
52.6,1.105e+03,4.786e+03,1.212e+06,1.217e+06
54.1,6.212e+02,3.502e+03,9.252e+05,9.294e+05
55.7,6.644e+02,3.335e+03,7.866e+05,7.906e+05
57.2,8.702e+02,3.447e+03,6.830e+05,6.873e+05
58.8,1.313e+03,3.324e+03,5.815e+05,5.862e+05
60.3,1.923e+03,3.631e+03,4.958e+05,5.014e+05
61.9,3.183e+03,4.314e+03,4.216e+05,4.291e+05
63.4,4.822e+03,4.048e+03,3.658e+05,3.747e+05
65.0,5.203e+03,2.767e+03,3.423e+05,3.503e+05
66.5,5.120e+03,1.831e+03,3.149e+05,3.219e+05
68.1,6.461e+03,1.441e+03,2.823e+05,2.902e+05
69.6,8.431e+03,1.629e+03,2.520e+05,2.620e+05
71.1,9.942e+03,2.040e+03,2.161e+05,2.281e+05
72.7,1.122e+04,2.234e+03,1.764e+05,1.898e+05
74.2,1.305e+04,2.208e+03,1.446e+05,1.599e+05
75.8,1.458e+04,2.621e+03,1.251e+05,1.423e+05
77.3,1.495e+04,4.047e+03,1.097e+05,1.287e+05
78.9,1.216e+04,6.492e+03,1.003e+05,1.189e+05
80.4,8.252e+03,9.245e+03,9.311e+04,1.106e+05
82.0,5.718e+03,1.109e+04,8.519e+04,1.020e+05
83.5,4.591e+03,1.138e+04,7.624e+04,9.222e+04
85.1,4.973e+03,1.050e+04,6.728e+04,8.275e+04
86.6,5.666e+03,9.293e+03,5.847e+04,7.343e+04
88.2,6.581e+03,8.699e+03,5.172e+04,6.700e+04
89.7,7.640e+03,7.392e+03,4.414e+04,5.917e+04
91.2,8.225e+03,5.988e+03,3.857e+04,5.279e+04
92.8,8.748e+03,4.975e+03,3.677e+04,5.049e+04
94.3,9.201e+03,4.437e+03,3.431e+04,4.795e+04
95.9,9.018e+03,4.629e+03,3.067e+04,4.431e+04
97.4,7.873e+03,5.975e+03,2.759e+04,4.144e+04
99.0,5.832e+03,7.900e+03,2.595e+04,3.968e+04
100.5,3.856e+03,9.772e+03,2.482e+04,3.845e+04
102.1,2.906e+03,1.198e+04,2.326e+04,3.815e+04
103.6,2.939e+03,1.385e+04,2.129e+04,3.808e+04
105.2,2.472e+03,1.598e+04,2.014e+04,3.859e+04
106.7,1.793e+03,1.983e+04,2.103e+04,4.265e+04
108.3,1.296e+03,2.606e+04,2.275e+04,5.010e+04
109.8,9.243e+02,3.315e+04,2.386e+04,5.793e+04
111.4,7.941e+02,4.177e+04,2.335e+04,6.591e+04
112.9,1.171e+03,5.231e+04,2.011e+04,7.359e+04
114.4,1.909e+03,6.205e+04,1.463e+04,7.859e+04
116.0,2.819e+03,6.611e+04,8.430e+03,7.736e+04
117.5,3.459e+03,6.252e+04,4.255e+03,7.024e+04
119.1,3.884e+03,4.807e+04,3.214e+03,5.517e+04
120.6,3.225e+03,2.945e+04,4.384e+03,3.706e+04
122.2,2.767e+03,1.524e+04,5.983e+03,2.399e+04
123.7,3.031e+03,9.300e+03,8.010e+03,2.034e+04
