freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.263e+01,9.687e+01,7.249e+02,9.044e+02
1.6,3.677e+02,4.295e+02,8.851e+02,1.682e+03
3.1,4.184e+02,4.909e+02,6.393e+02,1.549e+03
4.7,3.932e+02,4.935e+02,9.999e+02,1.887e+03
6.2,4.286e+02,4.752e+02,1.795e+03,2.699e+03
7.8,4.645e+02,5.112e+02,2.469e+03,3.444e+03
9.3,4.387e+02,4.909e+02,3.482e+03,4.412e+03
10.9,4.202e+02,4.714e+02,4.633e+03,5.524e+03
12.4,4.697e+02,5.056e+02,5.987e+03,6.962e+03
14.0,5.026e+02,5.144e+02,8.047e+03,9.064e+03
15.5,4.850e+02,5.165e+02,1.080e+04,1.180e+04
17.1,4.601e+02,5.180e+02,1.408e+04,1.506e+04
18.6,4.574e+02,6.447e+02,1.714e+04,1.824e+04
20.2,4.669e+02,7.454e+02,1.869e+04,1.990e+04
21.7,5.210e+02,6.781e+02,2.240e+04,2.360e+04
23.3,6.221e+02,7.836e+02,2.770e+04,2.910e+04
24.8,7.172e+02,8.895e+02,3.413e+04,3.574e+04
26.4,1.006e+03,1.220e+03,4.471e+04,4.693e+04
27.9,1.864e+03,2.518e+03,5.649e+04,6.087e+04
29.5,3.377e+03,4.676e+03,6.773e+04,7.578e+04
31.0,4.135e+03,5.436e+03,7.709e+04,8.666e+04
32.6,2.882e+03,3.762e+03,8.962e+04,9.626e+04
34.1,1.785e+03,2.168e+03,1.130e+05,1.169e+05
35.7,1.615e+03,1.535e+03,1.553e+05,1.585e+05
37.2,1.910e+03,1.552e+03,2.268e+05,2.303e+05
38.8,1.969e+03,1.817e+03,3.380e+05,3.418e+05
40.3,3.453e+03,1.880e+03,5.400e+05,5.454e+05
41.9,8.795e+03,2.037e+03,1.079e+06,1.090e+06
43.4,1.746e+04,2.767e+03,1.981e+06,2.002e+06
45.0,2.341e+04,3.308e+03,2.331e+06,2.357e+06
46.5,2.634e+04,3.090e+03,1.965e+06,1.995e+06
48.1,2.864e+04,2.777e+03,1.440e+06,1.472e+06
49.6,3.010e+04,2.646e+03,1.018e+06,1.051e+06
51.2,3.068e+04,2.836e+03,7.835e+05,8.170e+05
52.7,3.334e+04,3.342e+03,6.967e+05,7.333e+05
54.3,3.510e+04,4.195e+03,6.375e+05,6.768e+05
55.8,2.956e+04,4.938e+03,5.739e+05,6.084e+05
57.4,1.621e+04,7.410e+03,5.586e+05,5.823e+05
58.9,1.028e+04,1.064e+04,5.926e+05,6.136e+05
60.5,7.341e+03,1.275e+04,5.866e+05,6.067e+05
62.0,5.004e+03,1.359e+04,5.436e+05,5.622e+05
63.6,4.001e+03,1.284e+04,4.972e+05,5.140e+05
65.1,6.293e+03,1.209e+04,4.339e+05,4.523e+05
66.7,1.042e+04,9.832e+03,3.161e+05,3.364e+05
68.2,1.490e+04,8.858e+03,2.113e+05,2.351e+05
69.8,2.178e+04,1.085e+04,1.471e+05,1.797e+05
71.3,2.103e+04,1.338e+04,1.195e+05,1.539e+05
72.9,1.398e+04,1.641e+04,1.431e+05,1.735e+05
74.4,1.111e+04,1.919e+04,1.418e+05,1.721e+05
76.0,7.123e+03,2.164e+04,1.182e+05,1.470e+05
77.5,3.587e+03,2.165e+04,9.522e+04,1.204e+05
79.1,2.144e+03,2.003e+04,7.741e+04,9.959e+04
80.6,2.265e+03,1.821e+04,6.390e+04,8.437e+04
82.2,3.630e+03,1.574e+04,5.348e+04,7.285e+04
