freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.124e+03,2.710e+02,1.712e+01,1.412e+03
1.5,8.930e+02,1.703e+03,6.822e+01,2.664e+03
3.1,3.874e+02,1.961e+03,8.481e+01,2.433e+03
4.6,7.181e+02,1.990e+03,8.332e+01,2.791e+03
6.1,1.656e+03,2.157e+03,7.676e+01,3.890e+03
7.7,2.633e+03,2.171e+03,8.338e+01,4.888e+03
9.2,3.457e+03,2.264e+03,9.314e+01,5.814e+03
10.8,4.208e+03,2.421e+03,8.547e+01,6.714e+03
12.3,5.577e+03,2.135e+03,7.909e+01,7.791e+03
13.8,7.174e+03,1.813e+03,8.348e+01,9.071e+03
15.4,9.083e+03,1.839e+03,8.358e+01,1.101e+04
16.9,1.132e+04,1.895e+03,8.455e+01,1.330e+04
18.4,1.448e+04,1.962e+03,8.763e+01,1.653e+04
20.0,1.766e+04,2.014e+03,8.914e+01,1.976e+04
21.5,2.118e+04,2.217e+03,7.840e+01,2.348e+04
23.0,2.537e+04,1.789e+03,8.250e+01,2.725e+04
24.6,2.946e+04,1.670e+03,8.563e+01,3.121e+04
26.1,3.467e+04,1.960e+03,8.749e+01,3.672e+04
27.7,4.145e+04,2.026e+03,9.112e+01,4.357e+04
29.2,4.688e+04,1.915e+03,8.331e+01,4.887e+04
30.7,5.741e+04,1.891e+03,8.194e+01,5.939e+04
32.3,7.284e+04,1.687e+03,8.802e+01,7.462e+04
33.8,8.612e+04,1.740e+03,9.790e+01,8.795e+04
35.3,1.023e+05,1.840e+03,1.036e+02,1.042e+05
36.9,1.202e+05,1.995e+03,1.192e+02,1.223e+05
38.4,1.466e+05,2.004e+03,1.391e+02,1.487e+05
39.9,1.764e+05,1.773e+03,1.352e+02,1.783e+05
41.5,1.956e+05,1.952e+03,1.474e+02,1.977e+05
43.0,2.387e+05,2.059e+03,2.306e+02,2.410e+05
44.6,3.091e+05,2.234e+03,3.775e+02,3.117e+05
46.1,3.894e+05,2.222e+03,4.836e+02,3.921e+05
47.6,4.913e+05,2.053e+03,4.931e+02,4.939e+05
49.2,6.414e+05,1.845e+03,4.440e+02,6.437e+05
50.7,8.215e+05,2.277e+03,3.430e+02,8.241e+05
52.2,9.334e+05,2.836e+03,2.390e+02,9.365e+05
53.8,1.029e+06,3.746e+03,1.876e+02,1.033e+06
55.3,1.306e+06,5.138e+03,2.450e+02,1.312e+06
56.8,1.826e+06,5.270e+03,3.606e+02,1.831e+06
58.4,2.471e+06,7.495e+03,1.249e+03,2.480e+06
59.9,3.119e+06,9.362e+03,5.478e+03,3.134e+06
61.5,3.528e+06,1.051e+04,9.460e+03,3.548e+06
63.0,3.211e+06,1.145e+04,1.021e+04,3.233e+06
64.5,2.573e+06,1.099e+04,7.202e+03,2.591e+06
66.1,2.462e+06,9.585e+03,4.585e+03,2.476e+06
67.6,2.421e+06,8.701e+03,8.810e+03,2.438e+06
69.1,2.163e+06,6.916e+03,1.031e+04,2.181e+06
70.7,1.772e+06,6.361e+03,8.797e+03,1.787e+06
72.2,1.367e+06,5.649e+03,7.312e+03,1.380e+06
73.7,1.042e+06,4.372e+03,6.544e+03,1.053e+06
75.3,8.519e+05,3.526e+03,6.228e+03,8.617e+05
76.8,7.455e+05,3.347e+03,4.994e+03,7.539e+05
78.4,6.699e+05,3.063e+03,4.562e+03,6.775e+05
