freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.563e+01,8.976e+01,5.852e+02,7.406e+02
1.6,3.292e+02,3.824e+02,7.593e+02,1.471e+03
3.1,3.998e+02,4.686e+02,6.588e+02,1.527e+03
4.7,3.728e+02,4.584e+02,9.724e+02,1.804e+03
6.2,3.801e+02,4.630e+02,1.844e+03,2.687e+03
7.8,4.273e+02,5.245e+02,2.885e+03,3.837e+03
9.3,4.147e+02,5.075e+02,3.948e+03,4.870e+03
10.9,4.221e+02,4.855e+02,4.824e+03,5.732e+03
12.5,4.355e+02,4.891e+02,5.966e+03,6.891e+03
14.0,4.330e+02,5.154e+02,7.678e+03,8.627e+03
15.6,4.238e+02,5.077e+02,1.012e+04,1.105e+04
17.1,4.475e+02,5.262e+02,1.288e+04,1.385e+04
18.7,5.225e+02,6.587e+02,1.626e+04,1.744e+04
20.3,5.786e+02,7.189e+02,2.077e+04,2.207e+04
21.8,6.536e+02,8.678e+02,2.487e+04,2.639e+04
23.4,8.652e+02,1.079e+03,2.899e+04,3.094e+04
24.9,1.016e+03,1.260e+03,3.217e+04,3.444e+04
26.5,1.051e+03,1.389e+03,3.720e+04,3.964e+04
28.0,1.098e+03,1.327e+03,4.259e+04,4.502e+04
29.6,1.093e+03,1.190e+03,4.885e+04,5.114e+04
31.2,1.136e+03,1.201e+03,5.678e+04,5.911e+04
32.7,1.271e+03,1.315e+03,6.723e+04,6.982e+04
34.3,1.180e+03,1.216e+03,8.494e+04,8.734e+04
35.8,1.281e+03,1.288e+03,1.112e+05,1.138e+05
37.4,1.313e+03,1.351e+03,1.570e+05,1.597e+05
38.9,1.294e+03,1.458e+03,2.238e+05,2.266e+05
40.5,1.619e+03,1.540e+03,3.520e+05,3.552e+05
42.1,3.987e+03,1.994e+03,7.274e+05,7.334e+05
43.6,1.511e+04,2.592e+03,1.371e+06,1.388e+06
45.2,2.615e+04,2.954e+03,1.722e+06,1.752e+06
46.7,2.780e+04,3.124e+03,1.533e+06,1.564e+06
48.3,2.366e+04,2.777e+03,1.097e+06,1.123e+06
49.9,1.578e+04,1.941e+03,7.656e+05,7.833e+05
51.4,1.164e+04,1.725e+03,6.281e+05,6.415e+05
53.0,1.251e+04,2.292e+03,6.173e+05,6.321e+05
54.5,1.309e+04,3.281e+03,6.333e+05,6.497e+05
56.1,1.266e+04,3.780e+03,5.883e+05,6.048e+05
57.6,7.873e+03,4.540e+03,5.505e+05,5.629e+05
59.2,5.759e+03,6.865e+03,5.777e+05,5.903e+05
60.8,5.381e+03,1.013e+04,6.335e+05,6.490e+05
62.3,4.133e+03,1.253e+04,6.446e+05,6.612e+05
63.9,2.337e+03,1.402e+04,5.745e+05,5.909e+05
65.4,1.553e+03,1.366e+04,4.683e+05,4.835e+05
67.0,2.327e+03,1.038e+04,3.318e+05,3.446e+05
68.6,3.772e+03,6.710e+03,1.999e+05,2.104e+05
70.1,3.944e+03,5.847e+03,1.443e+05,1.541e+05
71.7,3.428e+03,6.929e+03,1.372e+05,1.476e+05
73.2,2.990e+03,9.863e+03,1.562e+05,1.690e+05
74.8,5.103e+03,1.148e+04,1.442e+05,1.608e+05
76.3,1.536e+04,1.400e+04,1.349e+05,1.642e+05
77.9,2.234e+04,1.515e+04,1.274e+05,1.649e+05
79.5,9.981e+03,1.347e+04,9.391e+04,1.174e+05
81.0,5.368e+03,1.266e+04,7.728e+04,9.531e+04
82.6,4.514e+03,1.232e+04,7.145e+04,8.828e+04
84.1,5.023e+03,1.102e+04,6.520e+04,8.124e+04
85.7,6.915e+03,1.054e+04,6.292e+04,8.037e+04
87.2,9.240e+03,1.046e+04,6.151e+04,8.122e+04
88.8,8.731e+03,1.086e+04,5.753e+04,7.712e+04
90.4,8.374e+03,1.346e+04,5.544e+04,7.727e+04
91.9,8.360e+03,1.932e+04,5.664e+04,8.431e+04
93.5,8.064e+03,2.608e+04,5.783e+04,9.197e+04
95.0,7.873e+03,3.487e+04,5.970e+04,1.024e+05
96.6,6.901e+03,4.330e+04,6.156e+04,1.118e+05
98.2,7.036e+03,4.988e+04,6.276e+04,1.197e+05
99.7,6.513e+03,5.874e+04,6.678e+04,1.320e+05
101.3,6.218e+03,6.917e+04,7.278e+04,1.482e+05
