freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.230e+02,4.871e+00,1.157e+01,2.394e+02
1.5,1.591e+02,2.227e+01,5.123e+01,2.326e+02
3.1,4.895e+01,2.531e+01,5.747e+01,1.317e+02
4.6,3.451e+02,2.403e+01,6.280e+01,4.320e+02
6.2,1.154e+03,2.390e+01,6.032e+01,1.238e+03
7.7,1.893e+03,2.265e+01,6.352e+01,1.979e+03
9.3,2.715e+03,2.390e+01,6.286e+01,2.802e+03
10.8,3.670e+03,2.340e+01,5.632e+01,3.749e+03
12.4,4.782e+03,2.279e+01,5.520e+01,4.860e+03
13.9,6.169e+03,2.405e+01,5.777e+01,6.251e+03
15.5,7.915e+03,2.812e+01,5.653e+01,8.000e+03
17.0,9.889e+03,2.894e+01,6.657e+01,9.985e+03
18.6,9.814e+03,2.580e+01,1.063e+02,9.946e+03
20.1,9.089e+03,2.268e+01,1.447e+02,9.256e+03
21.7,1.093e+04,2.180e+01,1.003e+02,1.105e+04
23.2,1.426e+04,2.325e+01,7.204e+01,1.436e+04
24.7,1.754e+04,2.302e+01,6.417e+01,1.763e+04
26.3,1.967e+04,2.450e+01,6.253e+01,1.975e+04
27.8,2.122e+04,2.694e+01,6.874e+01,2.132e+04
29.4,2.279e+04,2.803e+01,7.317e+01,2.289e+04
30.9,2.625e+04,2.644e+01,6.741e+01,2.635e+04
32.5,3.148e+04,2.974e+01,6.972e+01,3.158e+04
34.0,3.546e+04,3.810e+01,7.672e+01,3.558e+04
35.6,4.245e+04,5.002e+01,9.189e+01,4.259e+04
37.1,5.092e+04,6.459e+01,1.017e+02,5.109e+04
38.7,5.860e+04,6.350e+01,9.872e+01,5.876e+04
40.2,6.520e+04,5.481e+01,1.050e+02,6.536e+04
41.8,6.923e+04,4.967e+01,1.332e+02,6.941e+04
43.3,7.779e+04,5.584e+01,1.770e+02,7.802e+04
44.8,9.038e+04,7.181e+01,2.144e+02,9.066e+04
46.4,1.057e+05,7.824e+01,2.369e+02,1.061e+05
47.9,1.220e+05,7.933e+01,2.238e+02,1.223e+05
49.5,1.368e+05,7.073e+01,2.094e+02,1.371e+05
51.0,1.513e+05,5.132e+01,2.770e+02,1.516e+05
52.6,1.644e+05,3.913e+01,5.022e+02,1.649e+05
54.1,1.876e+05,4.095e+01,8.975e+02,1.886e+05
55.7,2.308e+05,6.313e+01,1.719e+03,2.326e+05
