freq,psd_x,psd_y,psd_z,psd_xyz
141.0,7.014e+03,1.412e+03,4.377e+03,1.280e+04
142.5,5.770e+03,1.308e+03,3.840e+03,1.092e+04
144.0,4.893e+03,1.351e+03,3.560e+03,9.804e+03
145.6,3.562e+03,1.445e+03,2.807e+03,7.813e+03
147.1,2.796e+03,1.488e+03,2.285e+03,6.569e+03
148.6,2.411e+03,1.846e+03,2.667e+03,6.924e+03
150.2,3.523e+03,1.947e+03,3.830e+03,9.300e+03
151.7,6.719e+03,1.786e+03,4.997e+03,1.350e+04
153.2,1.104e+04,2.041e+03,7.363e+03,2.044e+04
154.8,1.250e+04,1.947e+03,8.576e+03,2.302e+04
156.3,1.292e+04,2.133e+03,1.012e+04,2.517e+04
157.8,1.224e+04,2.872e+03,1.171e+04,2.682e+04
159.4,1.228e+04,3.682e+03,1.229e+04,2.825e+04
160.9,1.220e+04,3.879e+03,1.202e+04,2.810e+04
162.4,1.191e+04,3.738e+03,1.183e+04,2.748e+04
164.0,1.084e+04,2.947e+03,9.573e+03,2.336e+04
165.5,8.633e+03,2.199e+03,8.046e+03,1.888e+04
167.0,7.213e+03,1.583e+03,6.391e+03,1.519e+04
168.6,5.723e+03,1.189e+03,5.825e+03,1.274e+04
170.1,4.683e+03,9.444e+02,5.493e+03,1.112e+04
171.6,3.814e+03,8.916e+02,5.150e+03,9.856e+03
173.2,2.855e+03,9.056e+02,5.016e+03,8.776e+03
174.7,2.325e+03,8.511e+02,4.121e+03,7.297e+03
176.2,1.685e+03,9.173e+02,3.111e+03,5.713e+03
177.8,9.469e+02,9.737e+02,2.154e+03,4.074e+03
179.3,6.546e+02,1.028e+03,1.781e+03,3.463e+03
180.8,6.388e+02,1.068e+03,1.560e+03,3.266e+03
182.4,6.387e+02,1.166e+03,1.601e+03,3.406e+03
183.9,6.463e+02,9.889e+02,1.652e+03,3.287e+03
185.4,6.816e+02,8.437e+02,1.793e+03,3.318e+03
187.0,7.674e+02,8.292e+02,1.950e+03,3.547e+03
188.5,9.563e+02,1.073e+03,2.310e+03,4.339e+03
190.0,1.550e+03,1.813e+03,3.402e+03,6.765e+03
191.6,1.649e+03,2.313e+03,3.750e+03,7.712e+03
193.1,1.476e+03,2.602e+03,3.696e+03,7.775e+03
194.6,1.602e+03,3.226e+03,3.791e+03,8.618e+03
196.2,1.304e+03,3.121e+03,3.062e+03,7.487e+03
197.7,1.412e+03,2.933e+03,2.831e+03,7.177e+03
199.2,1.519e+03,3.189e+03,2.813e+03,7.521e+03
