freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.747e+01,8.095e+01,7.743e+02,9.327e+02
1.6,2.952e+02,3.084e+02,8.156e+02,1.419e+03
3.1,3.270e+02,3.794e+02,5.655e+02,1.272e+03
4.7,3.397e+02,3.689e+02,9.816e+02,1.690e+03
6.2,3.455e+02,3.487e+02,1.833e+03,2.527e+03
7.8,4.067e+02,3.677e+02,2.413e+03,3.187e+03
9.3,3.733e+02,3.724e+02,3.245e+03,3.990e+03
10.9,3.284e+02,3.465e+02,4.270e+03,4.945e+03
12.5,3.371e+02,3.382e+02,5.460e+03,6.135e+03
14.0,3.436e+02,3.864e+02,7.339e+03,8.069e+03
15.6,3.651e+02,4.167e+02,9.966e+03,1.075e+04
17.1,4.074e+02,4.226e+02,1.326e+04,1.409e+04
18.7,3.818e+02,4.509e+02,1.647e+04,1.730e+04
20.3,3.830e+02,5.982e+02,1.815e+04,1.913e+04
21.8,4.390e+02,6.486e+02,2.090e+04,2.199e+04
23.4,4.981e+02,6.783e+02,2.656e+04,2.773e+04
24.9,6.260e+02,7.799e+02,3.326e+04,3.466e+04
26.5,6.547e+02,8.603e+02,4.069e+04,4.220e+04
28.0,7.925e+02,1.192e+03,4.977e+04,5.175e+04
29.6,1.467e+03,1.980e+03,6.060e+04,6.405e+04
31.2,2.706e+03,3.600e+03,7.083e+04,7.714e+04
32.7,3.483e+03,4.603e+03,8.389e+04,9.198e+04
34.3,3.404e+03,4.438e+03,1.119e+05,1.197e+05
35.8,2.605e+03,3.183e+03,1.477e+05,1.535e+05
37.4,1.722e+03,1.911e+03,2.021e+05,2.058e+05
38.9,1.819e+03,1.468e+03,2.911e+05,2.944e+05
40.5,3.292e+03,1.319e+03,4.641e+05,4.687e+05
42.1,6.573e+03,1.553e+03,8.755e+05,8.836e+05
43.6,1.206e+04,2.770e+03,1.678e+06,1.692e+06
45.2,2.029e+04,4.266e+03,2.353e+06,2.378e+06
46.7,2.484e+04,4.906e+03,2.150e+06,2.180e+06
48.3,2.569e+04,4.066e+03,1.508e+06,1.538e+06
49.8,2.528e+04,3.512e+03,1.012e+06,1.040e+06
51.4,2.740e+04,3.274e+03,7.589e+05,7.896e+05
53.0,3.370e+04,3.326e+03,6.132e+05,6.502e+05
54.5,3.598e+04,3.032e+03,5.094e+05,5.484e+05
56.1,2.591e+04,2.884e+03,4.815e+05,5.103e+05
57.6,1.307e+04,5.009e+03,4.481e+05,4.662e+05
59.2,8.335e+03,9.118e+03,4.795e+05,4.969e+05
60.8,6.130e+03,1.178e+04,5.088e+05,5.267e+05
62.3,4.168e+03,1.256e+04,4.945e+05,5.112e+05
63.9,3.254e+03,1.256e+04,4.855e+05,5.013e+05
65.4,7.221e+03,1.043e+04,4.555e+05,4.732e+05
67.0,1.645e+04,8.033e+03,3.670e+05,3.915e+05
68.5,3.803e+04,4.905e+03,2.541e+05,2.970e+05
70.1,5.747e+04,3.432e+03,1.573e+05,2.182e+05
71.7,4.624e+04,5.346e+03,1.169e+05,1.685e+05
