freq,psd_x,psd_y,psd_z,psd_xyz
74.0,1.548e+06,3.833e+04,5.913e+04,1.646e+06
75.5,1.204e+06,3.726e+04,4.995e+04,1.291e+06
77.1,9.365e+05,3.668e+04,4.468e+04,1.018e+06
78.6,7.199e+05,3.733e+04,3.989e+04,7.971e+05
80.1,5.419e+05,3.822e+04,3.777e+04,6.179e+05
81.6,4.075e+05,3.887e+04,3.599e+04,4.824e+05
83.1,3.122e+05,3.831e+04,3.357e+04,3.840e+05
84.6,2.398e+05,3.782e+04,3.101e+04,3.086e+05
86.1,1.890e+05,3.638e+04,2.617e+04,2.516e+05
87.6,1.514e+05,3.570e+04,2.088e+04,2.079e+05
89.1,1.232e+05,3.668e+04,1.999e+04,1.799e+05
90.7,1.074e+05,3.909e+04,2.161e+04,1.681e+05
92.2,9.928e+04,4.116e+04,2.326e+04,1.637e+05
93.7,9.092e+04,4.220e+04,2.308e+04,1.562e+05
95.2,8.250e+04,4.385e+04,2.331e+04,1.497e+05
96.7,7.455e+04,4.887e+04,2.550e+04,1.489e+05
98.2,6.502e+04,5.560e+04,2.907e+04,1.497e+05
99.7,5.545e+04,6.542e+04,3.331e+04,1.542e+05
101.2,4.811e+04,7.876e+04,3.934e+04,1.662e+05
102.7,4.123e+04,9.295e+04,4.526e+04,1.794e+05
104.3,3.557e+04,1.038e+05,5.048e+04,1.898e+05
105.8,3.270e+04,1.118e+05,5.448e+04,1.989e+05
107.3,2.971e+04,1.262e+05,5.807e+04,2.140e+05
108.8,2.983e+04,1.503e+05,6.359e+04,2.437e+05
110.3,3.257e+04,1.757e+05,6.343e+04,2.717e+05
111.8,4.138e+04,1.964e+05,6.366e+04,3.014e+05
113.3,4.960e+04,1.903e+05,6.161e+04,3.015e+05
114.8,5.204e+04,1.611e+05,5.708e+04,2.702e+05
116.3,5.008e+04,1.417e+05,5.510e+04,2.468e+05
117.9,4.689e+04,1.300e+05,5.257e+04,2.294e+05
119.4,4.129e+04,1.223e+05,5.035e+04,2.140e+05
120.9,3.444e+04,1.166e+05,4.701e+04,1.980e+05
122.4,3.494e+04,1.118e+05,4.351e+04,1.903e+05
123.9,3.928e+04,9.607e+04,3.979e+04,1.752e+05
125.4,3.867e+04,7.914e+04,3.901e+04,1.568e+05
126.9,3.703e+04,7.433e+04,4.386e+04,1.552e+05
128.4,3.566e+04,8.150e+04,5.405e+04,1.712e+05
129.9,3.538e+04,1.037e+05,6.796e+04,2.070e+05
131.4,3.468e+04,1.187e+05,7.358e+04,2.269e+05
133.0,2.060e+04,7.546e+04,4.373e+04,1.398e+05
134.5,7.295e+03,2.849e+04,1.406e+04,4.985e+04
136.0,7.270e+03,2.539e+04,1.290e+04,4.557e+04
137.5,9.728e+03,2.786e+04,1.396e+04,5.155e+04
139.0,1.138e+04,3.073e+04,1.538e+04,5.749e+04
140.5,1.137e+04,3.150e+04,1.589e+04,5.876e+04
142.0,1.228e+04,3.062e+04,1.596e+04,5.885e+04
143.5,1.379e+04,3.153e+04,1.603e+04,6.135e+04
145.0,1.493e+04,3.327e+04,1.679e+04,6.498e+04
146.6,1.536e+04,3.622e+04,1.737e+04,6.894e+04
148.1,1.514e+04,4.237e+04,1.936e+04,7.687e+04
149.6,1.492e+04,4.682e+04,2.095e+04,8.269e+04
151.1,1.384e+04,4.753e+04,2.005e+04,8.142e+04
152.6,1.172e+04,4.413e+04,1.865e+04,7.450e+04
154.1,9.870e+03,4.165e+04,1.768e+04,6.920e+04
155.6,9.274e+03,4.164e+04,1.783e+04,6.874e+04
157.1,1.063e+04,4.240e+04,1.885e+04,7.188e+04
158.6,1.441e+04,5.059e+04,2.451e+04,8.951e+04
160.2,1.806e+04,5.964e+04,2.825e+04,1.059e+05
161.7,1.697e+04,6.743e+04,2.978e+04,1.142e+05
163.2,1.425e+04,6.807e+04,2.773e+04,1.101e+05
164.7,1.336e+04,6.930e+04,2.636e+04,1.090e+05
166.2,1.294e+04,7.856e+04,2.814e+04,1.196e+05
167.7,1.368e+04,9.368e+04,3.170e+04,1.391e+05
169.2,1.519e+04,1.120e+05,3.595e+04,1.631e+05
170.7,1.675e+04,1.322e+05,4.080e+04,1.898e+05
172.2,1.574e+04,1.389e+05,4.088e+04,1.955e+05
173.8,1.283e+04,1.450e+05,4.005e+04,1.979e+05
175.3,1.152e+04,1.607e+05,4.253e+04,2.147e+05
176.8,1.031e+04,1.708e+05,4.292e+04,2.240e+05
178.3,8.504e+03,1.633e+05,3.960e+04,2.114e+05
179.8,4.726e+03,1.492e+05,3.758e+04,1.915e+05
181.3,2.996e+03,1.411e+05,3.489e+04,1.790e+05
182.8,2.509e+03,1.323e+05,3.225e+04,1.670e+05
184.3,2.565e+03,1.380e+05,3.369e+04,1.742e+05
185.8,3.324e+03,1.486e+05,3.458e+04,1.865e+05
187.4,4.486e+03,1.615e+05,3.470e+04,2.007e+05
188.9,6.715e+03,1.679e+05,3.366e+04,2.083e+05
190.4,1.036e+04,1.637e+05,3.220e+04,2.063e+05
191.9,1.710e+04,1.543e+05,3.010e+04,2.015e+05
193.4,2.979e+04,1.491e+05,2.833e+04,2.072e+05
194.9,5.110e+04,1.480e+05,2.914e+04,2.283e+05
196.4,7.790e+04,1.502e+05,2.965e+04,2.578e+05
197.9,1.025e+05,1.610e+05,3.123e+04,2.947e+05
199.4,1.215e+05,1.865e+05,3.431e+04,3.424e+05
