freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.558e+01,3.413e+02,1.517e+01,4.020e+02
1.6,4.538e+01,2.425e+02,6.423e+01,3.521e+02
3.1,2.799e+01,6.606e+01,7.636e+01,1.704e+02
4.7,2.618e+01,4.823e+02,7.190e+01,5.803e+02
6.3,2.757e+01,1.548e+03,7.741e+01,1.653e+03
7.8,2.890e+01,2.153e+03,7.613e+01,2.258e+03
9.4,2.869e+01,2.990e+03,8.104e+01,3.100e+03
11.0,2.968e+01,4.107e+03,8.211e+01,4.219e+03
12.5,2.840e+01,5.662e+03,7.927e+01,5.770e+03
14.1,2.694e+01,7.839e+03,8.091e+01,7.947e+03
15.7,2.852e+01,1.062e+04,7.647e+01,1.072e+04
17.3,2.949e+01,1.342e+04,7.827e+01,1.353e+04
18.8,3.371e+01,1.592e+04,8.901e+01,1.604e+04
20.4,3.957e+01,1.864e+04,1.040e+02,1.879e+04
22.0,4.948e+01,2.198e+04,9.875e+01,2.213e+04
23.5,4.744e+01,2.676e+04,9.057e+01,2.690e+04
25.1,4.737e+01,3.359e+04,1.026e+02,3.374e+04
26.7,4.682e+01,4.358e+04,1.215e+02,4.375e+04
28.2,4.522e+01,5.371e+04,1.163e+02,5.388e+04
29.8,6.275e+01,6.492e+04,1.097e+02,6.509e+04
31.4,1.250e+02,8.014e+04,1.211e+02,8.038e+04
32.9,2.162e+02,9.764e+04,1.449e+02,9.800e+04
34.5,3.749e+02,1.218e+05,1.748e+02,1.224e+05
36.1,8.818e+02,1.730e+05,2.331e+02,1.742e+05
37.6,2.118e+03,2.532e+05,4.386e+02,2.557e+05
39.2,3.830e+03,3.714e+05,6.869e+02,3.759e+05
40.8,5.599e+03,5.214e+05,9.465e+02,5.279e+05
42.3,1.141e+04,7.307e+05,1.088e+03,7.432e+05
43.9,2.232e+04,8.574e+05,7.780e+02,8.805e+05
45.5,2.612e+04,7.265e+05,5.861e+02,7.532e+05
47.0,2.205e+04,5.385e+05,6.946e+02,5.613e+05
48.6,1.941e+04,4.132e+05,8.156e+02,4.334e+05
50.2,1.883e+04,3.251e+05,7.630e+02,3.447e+05
51.8,1.717e+04,2.419e+05,8.060e+02,2.599e+05
53.3,1.542e+04,1.695e+05,8.980e+02,1.858e+05
54.9,1.580e+04,1.261e+05,1.258e+03,1.431e+05
