freq,psd_x,psd_y,psd_z,psd_xyz
91.4,3.991e+03,2.889e+03,9.183e+03,1.606e+04
93.0,3.233e+03,3.024e+03,8.173e+03,1.443e+04
94.5,2.168e+03,3.081e+03,7.815e+03,1.306e+04
96.1,1.443e+03,3.289e+03,7.791e+03,1.252e+04
97.6,1.204e+03,3.673e+03,7.475e+03,1.235e+04
99.2,1.272e+03,4.121e+03,6.637e+03,1.203e+04
100.7,1.715e+03,4.354e+03,5.500e+03,1.157e+04
102.3,2.468e+03,4.322e+03,4.539e+03,1.133e+04
103.8,3.128e+03,4.320e+03,3.663e+03,1.111e+04
105.4,2.634e+03,4.422e+03,2.467e+03,9.523e+03
106.9,1.700e+03,3.374e+03,2.948e+03,8.022e+03
108.5,1.522e+03,2.131e+03,6.371e+03,1.002e+04
110.0,2.594e+03,1.550e+03,1.015e+04,1.429e+04
111.6,3.750e+03,1.310e+03,1.226e+04,1.732e+04
113.1,4.402e+03,1.225e+03,1.408e+04,1.971e+04
114.7,5.891e+03,1.028e+03,1.570e+04,2.262e+04
116.2,6.044e+03,9.912e+02,1.572e+04,2.276e+04
117.8,5.190e+03,9.615e+02,1.472e+04,2.087e+04
119.3,4.990e+03,9.129e+02,1.330e+04,1.920e+04
120.9,4.357e+03,8.858e+02,1.131e+04,1.655e+04
122.4,3.668e+03,8.618e+02,1.001e+04,1.454e+04
124.0,3.292e+03,9.046e+02,1.018e+04,1.438e+04
125.5,3.050e+03,1.070e+03,1.064e+04,1.476e+04
127.1,2.671e+03,1.197e+03,1.086e+04,1.473e+04
128.6,2.270e+03,1.357e+03,1.077e+04,1.440e+04
130.2,1.922e+03,1.457e+03,1.056e+04,1.394e+04
131.7,1.651e+03,1.477e+03,9.851e+03,1.298e+04
133.3,1.102e+03,8.653e+02,4.930e+03,6.897e+03
134.8,7.812e+02,2.927e+02,6.324e+02,1.706e+03
136.4,8.322e+02,2.555e+02,3.470e+02,1.435e+03
137.9,9.300e+02,2.619e+02,3.444e+02,1.536e+03
139.5,1.003e+03,2.433e+02,3.347e+02,1.581e+03
141.0,7.607e+02,2.152e+02,3.053e+02,1.281e+03
142.6,4.177e+02,1.979e+02,2.631e+02,8.786e+02
144.1,3.611e+02,2.120e+02,2.485e+02,8.216e+02
145.7,3.717e+02,2.264e+02,2.080e+02,8.061e+02
147.2,3.947e+02,2.590e+02,2.149e+02,8.687e+02
148.8,3.814e+02,3.121e+02,2.432e+02,9.367e+02
150.3,3.470e+02,3.851e+02,2.689e+02,1.001e+03
151.9,3.230e+02,4.184e+02,3.081e+02,1.049e+03
153.4,3.242e+02,4.458e+02,3.628e+02,1.133e+03
155.0,3.783e+02,4.942e+02,3.690e+02,1.241e+03
156.5,5.742e+02,5.098e+02,3.399e+02,1.424e+03
158.1,1.048e+03,5.794e+02,3.685e+02,1.996e+03
159.6,1.738e+03,7.600e+02,6.118e+02,3.110e+03
161.2,2.268e+03,9.476e+02,8.735e+02,4.089e+03
162.7,2.371e+03,1.040e+03,1.028e+03,4.440e+03
164.3,2.010e+03,1.142e+03,1.108e+03,4.260e+03
165.8,1.465e+03,1.272e+03,1.152e+03,3.888e+03
167.4,1.291e+03,1.380e+03,1.170e+03,3.841e+03
168.9,1.421e+03,1.533e+03,1.192e+03,4.147e+03
170.5,1.624e+03,1.632e+03,1.201e+03,4.458e+03
172.0,1.765e+03,1.588e+03,1.132e+03,4.484e+03
173.6,1.908e+03,1.389e+03,1.018e+03,4.315e+03
175.1,2.011e+03,1.046e+03,9.565e+02,4.014e+03
176.7,2.116e+03,8.631e+02,9.055e+02,3.884e+03
178.2,2.316e+03,7.407e+02,8.777e+02,3.934e+03
179.8,2.472e+03,5.904e+02,8.823e+02,3.945e+03
181.3,2.575e+03,4.449e+02,8.996e+02,3.919e+03
182.9,2.719e+03,3.168e+02,9.014e+02,3.937e+03
184.4,2.823e+03,2.310e+02,8.623e+02,3.917e+03
186.0,2.586e+03,1.900e+02,7.975e+02,3.574e+03
187.5,2.132e+03,1.769e+02,7.155e+02,3.024e+03
189.1,1.381e+03,2.020e+02,6.500e+02,2.233e+03
190.6,1.014e+03,2.608e+02,6.072e+02,1.882e+03
192.2,1.101e+03,3.606e+02,5.794e+02,2.041e+03
193.7,1.245e+03,4.872e+02,5.933e+02,2.326e+03
195.3,1.290e+03,6.269e+02,6.509e+02,2.568e+03
196.8,1.271e+03,7.513e+02,7.085e+02,2.731e+03
198.4,1.389e+03,8.815e+02,7.679e+02,3.038e+03
199.9,1.654e+03,9.416e+02,7.892e+02,3.385e+03
