freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.073e+01,7.885e+01,4.938e+02,6.333e+02
1.6,1.823e+02,2.847e+02,3.458e+02,8.128e+02
3.1,1.649e+02,2.811e+02,9.601e+01,5.420e+02
4.7,1.620e+02,2.972e+02,4.352e+02,8.944e+02
6.3,1.882e+02,3.243e+02,1.262e+03,1.774e+03
7.8,2.038e+02,2.878e+02,2.014e+03,2.506e+03
9.4,2.030e+02,3.421e+02,2.869e+03,3.414e+03
11.0,2.053e+02,3.085e+02,3.857e+03,4.371e+03
12.5,1.912e+02,3.425e+02,4.999e+03,5.532e+03
14.1,1.901e+02,3.542e+02,6.294e+03,6.838e+03
15.6,1.984e+02,3.523e+02,7.813e+03,8.363e+03
17.2,1.826e+02,3.301e+02,9.631e+03,1.014e+04
18.8,1.709e+02,3.301e+02,1.190e+04,1.240e+04
20.3,1.862e+02,3.418e+02,1.446e+04,1.499e+04
21.9,2.160e+02,3.589e+02,1.735e+04,1.793e+04
23.5,2.101e+02,3.555e+02,2.001e+04,2.058e+04
25.0,2.394e+02,3.659e+02,2.240e+04,2.300e+04
26.6,2.409e+02,3.321e+02,2.635e+04,2.693e+04
28.2,2.622e+02,3.577e+02,3.034e+04,3.096e+04
29.7,2.917e+02,4.127e+02,3.448e+04,3.518e+04
31.3,3.334e+02,4.785e+02,4.076e+04,4.157e+04
32.9,4.058e+02,5.320e+02,4.716e+04,4.810e+04
34.4,4.648e+02,6.099e+02,5.389e+04,5.497e+04
36.0,5.866e+02,7.373e+02,6.605e+04,6.738e+04
37.5,8.161e+02,8.746e+02,8.081e+04,8.250e+04
39.1,1.021e+03,1.043e+03,9.686e+04,9.892e+04
40.7,1.106e+03,1.113e+03,1.095e+05,1.117e+05
42.2,1.317e+03,1.319e+03,1.244e+05,1.270e+05
43.8,1.529e+03,1.676e+03,1.555e+05,1.587e+05
45.4,1.933e+03,2.067e+03,1.938e+05,1.978e+05
46.9,2.543e+03,2.529e+03,2.348e+05,2.399e+05
48.5,3.480e+03,3.477e+03,2.935e+05,3.004e+05
50.1,5.183e+03,4.885e+03,3.763e+05,3.864e+05
51.6,6.878e+03,5.869e+03,4.460e+05,4.587e+05
53.2,7.467e+03,6.644e+03,4.838e+05,4.979e+05
