freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.653e+02,2.555e+02,2.423e+02,1.263e+03
1.6,9.714e+02,1.175e+03,1.060e+03,3.206e+03
3.1,7.133e+02,1.253e+03,1.126e+03,3.092e+03
4.7,1.334e+03,1.099e+03,1.179e+03,3.612e+03
6.2,3.326e+03,1.240e+03,1.272e+03,5.838e+03
7.8,4.314e+03,1.141e+03,1.208e+03,6.663e+03
9.4,5.425e+03,1.055e+03,1.237e+03,7.717e+03
10.9,7.019e+03,1.275e+03,1.305e+03,9.599e+03
12.5,9.008e+03,1.220e+03,1.105e+03,1.133e+04
14.0,1.109e+04,1.154e+03,1.059e+03,1.330e+04
15.6,1.294e+04,1.185e+03,1.065e+03,1.519e+04
17.1,1.613e+04,1.348e+03,1.166e+03,1.865e+04
18.7,1.988e+04,1.398e+03,1.374e+03,2.265e+04
20.3,2.490e+04,1.490e+03,1.709e+03,2.810e+04
21.8,2.971e+04,1.739e+03,2.038e+03,3.349e+04
23.4,3.349e+04,1.588e+03,1.952e+03,3.703e+04
24.9,3.782e+04,1.464e+03,1.707e+03,4.099e+04
26.5,4.390e+04,1.240e+03,1.646e+03,4.679e+04
28.1,5.063e+04,1.166e+03,1.591e+03,5.339e+04
29.6,6.008e+04,1.300e+03,1.669e+03,6.305e+04
31.2,7.172e+04,1.487e+03,1.824e+03,7.503e+04
32.7,8.531e+04,1.536e+03,2.163e+03,8.901e+04
34.3,1.050e+05,1.649e+03,2.541e+03,1.092e+05
35.8,1.277e+05,2.174e+03,3.186e+03,1.331e+05
37.4,1.573e+05,2.584e+03,4.742e+03,1.646e+05
39.0,1.863e+05,2.837e+03,7.073e+03,1.962e+05
40.5,2.243e+05,3.225e+03,9.748e+03,2.372e+05
42.1,2.804e+05,3.903e+03,1.202e+04,2.963e+05
43.6,3.517e+05,4.955e+03,1.694e+04,3.736e+05
45.2,4.528e+05,8.413e+03,3.786e+04,4.991e+05
46.8,5.724e+05,1.696e+04,9.499e+04,6.843e+05
48.3,7.119e+05,2.192e+04,1.182e+05,8.521e+05
49.9,9.571e+05,2.039e+04,7.894e+04,1.056e+06
51.4,1.475e+06,2.532e+04,8.565e+04,1.586e+06
53.0,2.276e+06,4.341e+04,1.611e+05,2.481e+06
54.6,2.846e+06,6.512e+04,2.444e+05,3.156e+06
56.1,2.719e+06,7.263e+04,2.687e+05,3.060e+06
57.7,2.128e+06,6.762e+04,2.561e+05,2.452e+06
59.2,1.589e+06,6.695e+04,2.324e+05,1.889e+06
60.8,1.107e+06,6.121e+04,1.836e+05,1.352e+06
62.3,7.365e+05,5.386e+04,1.450e+05,9.354e+05
63.9,4.983e+05,5.060e+04,1.197e+05,6.685e+05
65.5,3.347e+05,4.929e+04,1.021e+05,4.861e+05
67.0,2.153e+05,4.438e+04,8.701e+04,3.467e+05
68.6,1.331e+05,4.012e+04,7.212e+04,2.454e+05
70.1,8.784e+04,3.814e+04,6.448e+04,1.905e+05
71.7,5.799e+04,3.618e+04,6.121e+04,1.554e+05
73.3,3.803e+04,3.503e+04,6.178e+04,1.348e+05
74.8,2.427e+04,3.563e+04,6.166e+04,1.216e+05
76.4,1.533e+04,3.725e+04,6.447e+04,1.171e+05
