freq,psd_x,psd_y,psd_z,psd_xyz
0.0,9.356e+02,1.785e+02,3.753e+02,1.489e+03
1.6,1.026e+03,6.827e+02,1.676e+03,3.385e+03
3.1,6.769e+02,8.010e+02,1.868e+03,3.346e+03
4.7,1.379e+03,8.168e+02,1.705e+03,3.901e+03
6.2,2.669e+03,9.424e+02,2.065e+03,5.676e+03
7.8,4.239e+03,1.321e+03,2.936e+03,8.496e+03
9.3,5.935e+03,2.105e+03,4.293e+03,1.233e+04
10.9,8.933e+03,2.948e+03,5.301e+03,1.718e+04
12.4,1.123e+04,2.993e+03,5.372e+03,1.959e+04
14.0,1.202e+04,2.322e+03,4.022e+03,1.836e+04
15.5,1.351e+04,1.801e+03,3.182e+03,1.849e+04
17.1,1.491e+04,1.442e+03,2.342e+03,1.869e+04
18.6,1.795e+04,1.198e+03,1.825e+03,2.098e+04
20.2,2.164e+04,1.106e+03,1.669e+03,2.441e+04
21.7,2.492e+04,9.768e+02,1.568e+03,2.747e+04
23.3,2.988e+04,9.151e+02,1.396e+03,3.219e+04
24.8,3.558e+04,8.984e+02,1.236e+03,3.772e+04
26.4,4.214e+04,9.363e+02,1.494e+03,4.457e+04
27.9,4.831e+04,8.666e+02,1.611e+03,5.079e+04
29.5,5.619e+04,8.665e+02,1.719e+03,5.877e+04
31.0,6.495e+04,9.103e+02,1.964e+03,6.782e+04
32.6,7.698e+04,9.004e+02,2.321e+03,8.020e+04
34.1,9.126e+04,8.791e+02,2.599e+03,9.474e+04
35.7,1.071e+05,1.113e+03,3.097e+03,1.114e+05
37.2,1.294e+05,1.302e+03,4.015e+03,1.347e+05
38.8,1.522e+05,1.270e+03,5.614e+03,1.591e+05
40.3,1.816e+05,1.407e+03,7.961e+03,1.910e+05
41.9,2.258e+05,1.958e+03,1.094e+04,2.387e+05
43.4,2.756e+05,2.617e+03,1.435e+04,2.926e+05
45.0,3.391e+05,3.419e+03,1.863e+04,3.611e+05
46.5,4.348e+05,4.342e+03,2.421e+04,4.633e+05
48.1,5.459e+05,4.614e+03,2.664e+04,5.772e+05
49.6,6.687e+05,4.910e+03,2.239e+04,6.960e+05
51.2,8.445e+05,6.449e+03,2.199e+04,8.729e+05
52.7,1.192e+06,1.038e+04,4.723e+04,1.249e+06
54.3,2.086e+06,1.658e+04,9.853e+04,2.201e+06
55.8,3.390e+06,2.587e+04,1.704e+05,3.586e+06
57.4,4.223e+06,4.220e+04,2.829e+05,4.549e+06
58.9,4.642e+06,5.610e+04,4.216e+05,5.120e+06
60.5,3.806e+06,5.075e+04,4.178e+05,4.275e+06
62.0,2.536e+06,4.521e+04,3.394e+05,2.920e+06
63.6,1.670e+06,4.855e+04,2.802e+05,1.999e+06
65.1,1.087e+06,4.918e+04,2.295e+05,1.366e+06
66.7,6.806e+05,4.651e+04,1.793e+05,9.064e+05
68.2,3.986e+05,4.083e+04,1.335e+05,5.730e+05
69.8,2.431e+05,3.709e+04,1.050e+05,3.851e+05
71.3,1.474e+05,3.356e+04,8.444e+04,2.654e+05
72.9,9.640e+04,3.321e+04,7.423e+04,2.038e+05
74.4,6.669e+04,3.423e+04,7.259e+04,1.735e+05
76.0,4.607e+04,3.921e+04,7.292e+04,1.582e+05
77.5,3.124e+04,4.714e+04,7.502e+04,1.534e+05
79.1,2.027e+04,5.410e+04,7.894e+04,1.533e+05
80.6,1.542e+04,5.683e+04,8.040e+04,1.526e+05
82.2,1.283e+04,5.650e+04,7.977e+04,1.491e+05
83.7,1.106e+04,5.016e+04,6.777e+04,1.290e+05
85.3,6.861e+03,1.854e+04,2.449e+04,4.989e+04
86.8,4.581e+03,3.080e+03,3.395e+03,1.106e+04
88.4,4.756e+03,2.816e+03,3.193e+03,1.077e+04
89.9,4.838e+03,3.596e+03,4.141e+03,1.258e+04
91.5,4.519e+03,4.915e+03,5.212e+03,1.465e+04
93.0,4.939e+03,6.691e+03,5.777e+03,1.741e+04
94.6,5.252e+03,7.631e+03,7.038e+03,1.992e+04
96.1,5.600e+03,8.413e+03,7.870e+03,2.188e+04
97.7,6.570e+03,9.242e+03,8.311e+03,2.412e+04
99.2,7.029e+03,9.613e+03,9.230e+03,2.587e+04
100.8,7.697e+03,9.157e+03,1.040e+04,2.726e+04
102.3,7.870e+03,8.999e+03,1.012e+04,2.699e+04
103.9,6.784e+03,9.357e+03,9.088e+03,2.523e+04
105.4,6.852e+03,1.038e+04,9.532e+03,2.676e+04
107.0,6.413e+03,1.120e+04,9.003e+03,2.662e+04
108.5,4.320e+03,1.385e+04,7.882e+03,2.605e+04
110.1,5.303e+03,1.964e+04,9.371e+03,3.432e+04
111.6,1.235e+04,2.646e+04,1.338e+04,5.219e+04
113.2,2.390e+04,2.968e+04,2.015e+04,7.373e+04
114.8,3.972e+04,2.938e+04,2.851e+04,9.761e+04
116.3,7.663e+04,2.692e+04,4.631e+04,1.499e+05
117.9,1.103e+05,2.422e+04,6.231e+04,1.969e+05
119.4,9.185e+04,2.230e+04,5.517e+04,1.693e+05
121.0,5.784e+04,2.237e+04,3.795e+04,1.182e+05
122.5,4.006e+04,2.467e+04,2.992e+04,9.465e+04
124.1,3.872e+04,2.793e+04,2.876e+04,9.541e+04
125.6,4.407e+04,3.261e+04,2.998e+04,1.067e+05
127.2,5.457e+04,3.600e+04,3.371e+04,1.243e+05
128.7,7.472e+04,3.866e+04,3.925e+04,1.526e+05
130.3,1.093e+05,4.391e+04,4.868e+04,2.019e+05
131.8,1.464e+05,5.306e+04,6.008e+04,2.595e+05
133.4,1.657e+05,7.016e+04,6.255e+04,2.984e+05
134.9,1.532e+05,9.042e+04,5.176e+04,2.954e+05
136.5,1.233e+05,1.092e+05,3.777e+04,2.702e+05
138.0,9.139e+04,1.196e+05,2.978e+04,2.408e+05
139.6,7.191e+04,1.156e+05,2.763e+04,2.151e+05
141.1,6.000e+04,1.076e+05,2.667e+04,1.942e+05
142.7,4.949e+04,1.036e+05,2.699e+04,1.801e+05
144.2,4.344e+04,1.036e+05,3.001e+04,1.771e+05
145.8,3.819e+04,1.009e+05,3.132e+04,1.704e+05
147.3,3.139e+04,1.030e+05,3.252e+04,1.669e+05
148.9,2.936e+04,1.159e+05,3.896e+04,1.842e+05
150.4,3.146e+04,1.273e+05,4.959e+04,2.084e+05
152.0,2.883e+04,1.370e+05,5.401e+04,2.199e+05
153.5,2.640e+04,1.437e+05,5.747e+04,2.276e+05
155.1,2.499e+04,1.534e+05,6.274e+04,2.412e+05
156.6,2.360e+04,1.595e+05,6.483e+04,2.479e+05
158.2,2.141e+04,1.607e+05,6.517e+04,2.473e+05
159.7,1.951e+04,1.742e+05,6.841e+04,2.621e+05
161.3,1.883e+04,2.049e+05,7.738e+04,3.011e+05
162.8,2.068e+04,2.434e+05,9.127e+04,3.554e+05
164.4,2.493e+04,2.865e+05,1.125e+05,4.239e+05
165.9,2.895e+04,3.238e+05,1.353e+05,4.880e+05
167.5,3.234e+04,3.463e+05,1.511e+05,5.297e+05
169.0,3.138e+04,3.462e+05,1.542e+05,5.317e+05
170.6,2.816e+04,3.315e+05,1.472e+05,5.069e+05
172.1,2.985e+04,3.347e+05,1.515e+05,5.160e+05
173.7,2.346e+04,3.223e+05,1.438e+05,4.895e+05
175.2,1.330e+04,2.886e+05,1.197e+05,4.216e+05
176.8,6.180e+03,2.328e+05,9.030e+04,3.293e+05
178.3,3.038e+03,1.885e+05,6.783e+04,2.593e+05
179.9,3.392e+03,1.531e+05,5.200e+04,2.085e+05
181.4,5.596e+03,1.281e+05,4.291e+04,1.766e+05
183.0,8.167e+03,1.128e+05,3.491e+04,1.559e+05
184.5,1.017e+04,1.062e+05,3.003e+04,1.464e+05
186.1,1.129e+04,1.099e+05,2.709e+04,1.483e+05
187.6,1.029e+04,1.148e+05,2.546e+04,1.506e+05
189.2,8.840e+03,1.110e+05,2.514e+04,1.450e+05
190.7,8.321e+03,9.760e+04,2.341e+04,1.293e+05
192.3,7.965e+03,8.208e+04,2.108e+04,1.111e+05
193.8,8.236e+03,6.719e+04,1.863e+04,9.405e+04
195.4,8.650e+03,5.689e+04,1.675e+04,8.229e+04
196.9,7.836e+03,4.651e+04,1.460e+04,6.894e+04
198.5,7.550e+03,3.974e+04,1.335e+04,6.064e+04
