freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.687e+01,1.849e+02,1.413e+03,1.665e+03
1.6,3.500e+02,6.250e+02,1.349e+03,2.324e+03
3.1,4.779e+02,7.480e+02,7.534e+02,1.979e+03
4.7,4.525e+02,7.285e+02,1.393e+03,2.574e+03
6.2,4.571e+02,6.390e+02,2.919e+03,4.015e+03
7.8,4.641e+02,6.414e+02,4.292e+03,5.397e+03
9.3,5.539e+02,7.198e+02,5.135e+03,6.409e+03
10.9,6.651e+02,8.451e+02,6.749e+03,8.259e+03
12.5,6.513e+02,8.797e+02,9.604e+03,1.114e+04
14.0,6.359e+02,8.492e+02,1.337e+04,1.486e+04
15.6,6.016e+02,9.094e+02,1.710e+04,1.861e+04
17.1,5.969e+02,8.690e+02,2.109e+04,2.255e+04
18.7,6.253e+02,8.561e+02,2.722e+04,2.870e+04
20.3,7.179e+02,9.402e+02,3.484e+04,3.650e+04
21.8,7.189e+02,9.297e+02,4.441e+04,4.606e+04
23.4,7.991e+02,1.021e+03,5.833e+04,6.015e+04
24.9,9.579e+02,1.137e+03,7.726e+04,7.935e+04
26.5,1.009e+03,1.337e+03,1.009e+05,1.033e+05
28.0,1.067e+03,1.429e+03,1.315e+05,1.340e+05
29.6,1.060e+03,1.796e+03,1.696e+05,1.725e+05
31.2,1.017e+03,2.929e+03,2.261e+05,2.300e+05
32.7,1.270e+03,4.679e+03,3.385e+05,3.445e+05
34.3,2.566e+03,8.122e+03,5.811e+05,5.917e+05
35.8,5.037e+03,2.254e+04,1.226e+06,1.253e+06
37.4,7.176e+03,6.877e+04,2.699e+06,2.774e+06
39.0,9.825e+03,1.218e+05,4.040e+06,4.172e+06
40.5,1.101e+04,1.347e+05,3.953e+06,4.099e+06
42.1,9.218e+03,1.189e+05,2.996e+06,3.124e+06
43.6,7.548e+03,9.403e+04,1.924e+06,2.026e+06
45.2,4.799e+03,7.568e+04,1.179e+06,1.259e+06
46.7,2.887e+03,6.080e+04,7.259e+05,7.896e+05
48.3,2.820e+03,5.493e+04,5.393e+05,5.971e+05
49.9,4.809e+03,5.856e+04,4.590e+05,5.224e+05
51.4,6.396e+03,6.649e+04,4.170e+05,4.898e+05
53.0,1.712e+04,7.030e+04,3.882e+05,4.757e+05
54.5,4.202e+04,5.364e+04,2.672e+05,3.629e+05
56.1,5.006e+04,3.827e+04,1.604e+05,2.487e+05
57.7,3.996e+04,2.386e+04,8.535e+04,1.492e+05
59.2,3.469e+04,1.258e+04,4.145e+04,8.872e+04
60.8,2.584e+04,7.720e+03,2.230e+04,5.585e+04
62.3,1.426e+04,7.599e+03,1.669e+04,3.855e+04
63.9,9.222e+03,9.842e+03,1.546e+04,3.452e+04
65.4,8.273e+03,9.664e+03,1.293e+04,3.086e+04
67.0,8.277e+03,7.469e+03,1.132e+04,2.706e+04
68.6,8.560e+03,6.651e+03,1.107e+04,2.628e+04
70.1,8.841e+03,7.153e+03,1.228e+04,2.827e+04
71.7,8.767e+03,1.083e+04,1.794e+04,3.753e+04
73.2,1.044e+04,2.028e+04,2.847e+04,5.918e+04
74.8,1.287e+04,3.179e+04,3.683e+04,8.149e+04
76.3,1.623e+04,4.470e+04,4.246e+04,1.034e+05
77.9,1.876e+04,5.311e+04,4.644e+04,1.183e+05
79.5,2.091e+04,5.605e+04,4.477e+04,1.217e+05
81.0,2.326e+04,5.384e+04,4.076e+04,1.179e+05
82.6,2.660e+04,5.535e+04,3.873e+04,1.207e+05
84.1,2.777e+04,4.777e+04,3.180e+04,1.073e+05
85.7,2.604e+04,2.156e+04,1.730e+04,6.490e+04
87.3,2.604e+04,1.194e+04,1.488e+04,5.286e+04
88.8,2.321e+04,1.108e+04,1.451e+04,4.880e+04
90.4,2.183e+04,1.363e+04,1.142e+04,4.688e+04
91.9,1.648e+04,1.325e+04,1.050e+04,4.022e+04
93.5,1.342e+04,1.491e+04,8.505e+03,3.683e+04
95.0,1.754e+04,1.821e+04,5.492e+03,4.123e+04
96.6,1.639e+04,2.241e+04,5.851e+03,4.465e+04
98.2,1.146e+04,2.603e+04,7.608e+03,4.510e+04
99.7,1.082e+04,2.891e+04,7.996e+03,4.773e+04
101.3,1.080e+04,2.818e+04,8.305e+03,4.729e+04
102.8,1.245e+04,2.531e+04,1.092e+04,4.869e+04
104.4,1.479e+04,2.286e+04,1.287e+04,5.052e+04
106.0,1.708e+04,2.091e+04,1.320e+04,5.119e+04
107.5,1.641e+04,1.621e+04,1.441e+04,4.703e+04
109.1,1.803e+04,1.402e+04,1.546e+04,4.751e+04
110.6,1.579e+04,1.242e+04,1.403e+04,4.224e+04
112.2,1.410e+04,1.062e+04,1.194e+04,3.666e+04
113.7,1.536e+04,8.954e+03,1.085e+04,3.516e+04
115.3,1.793e+04,8.515e+03,1.101e+04,3.745e+04
116.9,1.767e+04,9.119e+03,1.152e+04,3.832e+04
118.4,1.612e+04,1.047e+04,1.403e+04,4.062e+04
120.0,1.469e+04,1.240e+04,1.623e+04,4.332e+04
