freq,psd_x,psd_y,psd_z,psd_xyz
0.0,5.855e+00,5.793e+00,3.658e+02,3.774e+02
1.5,1.713e+01,1.737e+01,2.456e+02,2.801e+02
3.1,1.860e+01,1.865e+01,6.613e+01,1.034e+02
4.6,1.848e+01,1.787e+01,4.332e+02,4.696e+02
6.2,1.940e+01,1.988e+01,1.545e+03,1.585e+03
7.7,2.312e+01,1.866e+01,2.094e+03,2.136e+03
9.3,2.802e+01,1.893e+01,2.386e+03,2.433e+03
10.8,2.072e+01,1.975e+01,3.160e+03,3.201e+03
12.4,1.900e+01,1.889e+01,4.410e+03,4.448e+03
13.9,1.941e+01,1.954e+01,6.108e+03,6.147e+03
15.5,2.056e+01,2.120e+01,8.504e+03,8.546e+03
17.0,2.183e+01,2.100e+01,1.158e+04,1.162e+04
18.6,2.414e+01,2.708e+01,1.453e+04,1.458e+04
20.1,2.566e+01,3.258e+01,1.780e+04,1.786e+04
21.7,3.406e+01,3.367e+01,2.143e+04,2.149e+04
23.2,4.633e+01,3.627e+01,2.457e+04,2.465e+04
24.7,7.651e+01,3.724e+01,2.796e+04,2.808e+04
26.3,1.616e+02,3.227e+01,3.441e+04,3.460e+04
27.8,2.321e+02,3.124e+01,4.075e+04,4.101e+04
29.4,2.480e+02,3.169e+01,4.735e+04,4.763e+04
30.9,2.715e+02,3.384e+01,5.894e+04,5.925e+04
32.5,3.179e+02,3.462e+01,7.438e+04,7.473e+04
34.0,3.609e+02,4.632e+01,9.551e+04,9.592e+04
35.6,4.805e+02,7.309e+01,1.407e+05,1.413e+05
37.1,7.310e+02,1.422e+02,2.190e+05,2.199e+05
38.7,1.003e+03,2.953e+02,3.380e+05,3.393e+05
40.2,1.011e+03,5.275e+02,4.546e+05,4.562e+05
41.8,1.057e+03,7.149e+02,5.124e+05,5.142e+05
43.3,1.419e+03,7.122e+02,5.838e+05,5.859e+05
44.8,2.164e+03,6.376e+02,6.683e+05,6.711e+05
46.4,2.879e+03,6.267e+02,6.748e+05,6.783e+05
47.9,3.244e+03,5.526e+02,5.640e+05,5.678e+05
49.5,3.236e+03,5.292e+02,4.599e+05,4.637e+05
51.0,2.867e+03,5.983e+02,4.003e+05,4.038e+05
52.6,2.858e+03,6.982e+02,3.393e+05,3.429e+05
54.1,3.699e+03,8.292e+02,2.843e+05,2.888e+05
55.7,5.025e+03,8.165e+02,2.529e+05,2.587e+05
57.2,5.874e+03,6.584e+02,2.381e+05,2.446e+05
58.8,6.251e+03,5.224e+02,2.254e+05,2.322e+05
60.3,6.200e+03,8.641e+02,2.086e+05,2.156e+05
61.9,6.850e+03,1.107e+03,1.973e+05,2.053e+05
63.4,7.282e+03,7.204e+02,2.098e+05,2.179e+05
65.0,6.077e+03,2.586e+02,2.269e+05,2.332e+05
66.5,6.157e+03,2.587e+02,2.290e+05,2.354e+05
68.0,8.279e+03,7.037e+02,2.250e+05,2.339e+05
69.6,8.569e+03,1.272e+03,1.991e+05,2.089e+05
71.1,7.355e+03,1.704e+03,1.633e+05,1.724e+05
72.7,6.008e+03,1.949e+03,1.296e+05,1.376e+05
74.2,4.859e+03,2.376e+03,1.050e+05,1.122e+05
75.8,4.229e+03,3.472e+03,9.573e+04,1.034e+05
77.3,4.543e+03,5.284e+03,9.117e+04,1.010e+05
78.9,5.468e+03,7.184e+03,8.436e+04,9.702e+04
80.4,5.979e+03,8.592e+03,7.543e+04,9.000e+04
82.0,5.975e+03,9.238e+03,6.642e+04,8.163e+04
83.5,5.814e+03,9.083e+03,5.934e+04,7.424e+04
85.1,6.308e+03,8.359e+03,5.129e+04,6.596e+04
86.6,6.534e+03,7.992e+03,4.346e+04,5.799e+04
88.2,6.008e+03,7.987e+03,3.719e+04,5.118e+04
89.7,5.340e+03,7.068e+03,2.977e+04,4.218e+04
91.2,4.281e+03,6.377e+03,2.364e+04,3.430e+04
92.8,3.501e+03,6.322e+03,1.946e+04,2.929e+04
94.3,2.921e+03,6.588e+03,1.663e+04,2.614e+04
95.9,2.426e+03,7.041e+03,1.446e+04,2.393e+04
97.4,2.122e+03,7.728e+03,1.313e+04,2.298e+04
99.0,1.949e+03,8.919e+03,1.262e+04,2.349e+04
100.5,1.490e+03,1.114e+04,1.313e+04,2.576e+04
102.1,9.464e+02,1.310e+04,1.303e+04,2.708e+04
