freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.845e+02,1.889e+02,1.665e+02,1.240e+03
1.6,8.501e+02,8.799e+02,6.686e+02,2.399e+03
3.1,5.393e+02,9.621e+02,7.146e+02,2.216e+03
4.7,9.316e+02,9.910e+02,7.093e+02,2.632e+03
6.2,1.974e+03,9.635e+02,7.372e+02,3.674e+03
7.8,2.795e+03,9.208e+02,7.195e+02,4.436e+03
9.3,3.500e+03,9.525e+02,7.075e+02,5.160e+03
10.9,4.382e+03,1.038e+03,7.238e+02,6.144e+03
12.4,5.411e+03,1.072e+03,8.080e+02,7.291e+03
14.0,6.549e+03,1.039e+03,8.591e+02,8.448e+03
15.5,8.231e+03,1.059e+03,8.912e+02,1.018e+04
17.1,9.999e+03,9.132e+02,8.627e+02,1.177e+04
18.6,1.222e+04,9.855e+02,9.007e+02,1.411e+04
20.2,1.491e+04,1.125e+03,1.082e+03,1.712e+04
21.7,1.816e+04,1.280e+03,1.257e+03,2.069e+04
23.3,2.159e+04,1.370e+03,1.393e+03,2.435e+04
24.8,2.569e+04,1.608e+03,1.990e+03,2.929e+04
26.4,3.090e+04,2.471e+03,3.768e+03,3.714e+04
27.9,3.700e+04,4.287e+03,7.421e+03,4.871e+04
29.5,4.012e+04,5.515e+03,9.521e+03,5.516e+04
31.0,4.280e+04,4.110e+03,6.665e+03,5.357e+04
32.6,4.859e+04,2.408e+03,3.271e+03,5.427e+04
34.1,5.526e+04,1.933e+03,2.167e+03,5.936e+04
35.7,6.284e+04,1.789e+03,1.945e+03,6.657e+04
37.2,7.062e+04,1.788e+03,2.059e+03,7.447e+04
38.8,7.939e+04,1.829e+03,1.856e+03,8.307e+04
40.3,9.004e+04,1.722e+03,1.680e+03,9.344e+04
41.9,1.106e+05,1.659e+03,2.005e+03,1.142e+05
43.4,1.361e+05,1.973e+03,2.766e+03,1.408e+05
45.0,1.610e+05,2.251e+03,2.959e+03,1.662e+05
46.5,1.959e+05,2.263e+03,2.922e+03,2.011e+05
48.1,2.383e+05,2.235e+03,2.407e+03,2.429e+05
49.6,2.798e+05,2.468e+03,2.196e+03,2.845e+05
51.2,3.494e+05,3.017e+03,2.510e+03,3.549e+05
52.7,4.537e+05,3.620e+03,2.374e+03,4.597e+05
54.3,5.611e+05,3.671e+03,2.398e+03,5.672e+05
55.8,6.933e+05,4.028e+03,3.031e+03,7.004e+05
57.4,8.859e+05,4.617e+03,5.163e+03,8.957e+05
58.9,1.208e+06,5.447e+03,1.053e+04,1.224e+06
60.5,1.790e+06,7.968e+03,2.373e+04,1.822e+06
62.0,2.746e+06,1.223e+04,4.920e+04,2.808e+06
63.6,4.126e+06,1.997e+04,7.997e+04,4.226e+06
65.1,4.823e+06,2.813e+04,9.752e+04,4.949e+06
66.7,4.425e+06,2.962e+04,1.063e+05,4.561e+06
68.2,3.627e+06,2.959e+04,1.136e+05,3.770e+06
69.8,2.823e+06,2.793e+04,1.052e+05,2.956e+06
71.3,2.089e+06,2.571e+04,7.864e+04,2.194e+06
72.9,1.531e+06,2.489e+04,6.599e+04,1.622e+06
74.4,1.155e+06,2.767e+04,8.916e+04,1.272e+06
76.0,8.520e+05,2.973e+04,9.673e+04,9.785e+05
77.5,6.176e+05,3.155e+04,8.295e+04,7.321e+05
79.1,4.460e+05,3.173e+04,6.873e+04,5.465e+05
80.6,3.271e+05,3.181e+04,5.707e+04,4.160e+05
82.2,2.414e+05,3.152e+04,4.586e+04,3.188e+05
83.7,1.781e+05,2.961e+04,3.555e+04,2.432e+05
85.3,1.323e+05,2.614e+04,2.769e+04,1.862e+05
