freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.989e+01,1.017e+02,6.139e+02,7.956e+02
1.6,4.002e+02,5.138e+02,9.659e+02,1.880e+03
3.1,5.852e+02,7.181e+02,1.024e+03,2.327e+03
4.7,6.246e+02,7.783e+02,1.756e+03,3.159e+03
6.3,5.372e+02,6.861e+02,3.367e+03,4.590e+03
7.8,5.527e+02,6.197e+02,4.761e+03,5.934e+03
9.4,6.708e+02,7.192e+02,5.169e+03,6.559e+03
10.9,6.649e+02,6.986e+02,6.672e+03,8.035e+03
12.5,6.343e+02,7.694e+02,9.662e+03,1.107e+04
14.1,7.399e+02,9.278e+02,1.347e+04,1.513e+04
15.6,7.360e+02,1.019e+03,1.693e+04,1.868e+04
17.2,8.044e+02,1.077e+03,1.952e+04,2.140e+04
18.8,8.737e+02,1.108e+03,2.402e+04,2.600e+04
20.3,1.092e+03,1.299e+03,3.257e+04,3.497e+04
21.9,1.145e+03,1.473e+03,4.323e+04,4.585e+04
23.5,1.331e+03,1.708e+03,5.323e+04,5.627e+04
25.0,1.806e+03,2.092e+03,6.467e+04,6.857e+04
26.6,1.842e+03,1.880e+03,7.929e+04,8.301e+04
28.1,1.995e+03,1.852e+03,9.591e+04,9.975e+04
29.7,1.910e+03,1.937e+03,1.108e+05,1.146e+05
31.3,1.579e+03,2.004e+03,1.306e+05,1.342e+05
32.8,1.370e+03,2.183e+03,1.707e+05,1.742e+05
34.4,1.327e+03,2.727e+03,2.448e+05,2.488e+05
36.0,1.364e+03,3.647e+03,3.529e+05,3.579e+05
37.5,1.515e+03,6.483e+03,5.567e+05,5.647e+05
39.1,1.606e+03,1.372e+04,9.188e+05,9.341e+05
40.7,1.709e+03,2.488e+04,1.261e+06,1.288e+06
42.2,1.653e+03,2.751e+04,1.180e+06,1.209e+06
43.8,1.187e+03,2.307e+04,8.987e+05,9.229e+05
45.3,1.012e+03,2.107e+04,7.197e+05,7.418e+05
46.9,1.480e+03,1.856e+04,6.059e+05,6.259e+05
48.5,1.783e+03,1.454e+04,5.112e+05,5.276e+05
50.0,1.523e+03,1.184e+04,3.923e+05,4.057e+05
51.6,1.187e+03,1.040e+04,3.199e+05,3.315e+05
53.2,1.256e+03,1.065e+04,2.993e+05,3.112e+05
54.7,1.302e+03,1.119e+04,2.865e+05,2.990e+05
56.3,1.638e+03,9.671e+03,2.567e+05,2.680e+05
57.9,1.982e+03,7.639e+03,2.093e+05,2.190e+05
59.4,1.645e+03,6.933e+03,1.668e+05,1.754e+05
61.0,1.751e+03,5.810e+03,1.279e+05,1.355e+05
62.5,1.903e+03,4.586e+03,9.260e+04,9.909e+04
64.1,1.747e+03,3.613e+03,6.232e+04,6.768e+04
65.7,1.778e+03,3.275e+03,4.156e+04,4.661e+04
67.2,1.889e+03,3.903e+03,3.083e+04,3.663e+04
68.8,2.186e+03,3.928e+03,2.286e+04,2.898e+04
70.4,2.264e+03,3.571e+03,1.630e+04,2.213e+04
71.9,2.508e+03,4.016e+03,1.242e+04,1.894e+04
73.5,3.132e+03,5.825e+03,1.154e+04,2.050e+04
75.1,4.221e+03,7.660e+03,1.178e+04,2.366e+04
76.6,5.224e+03,9.795e+03,1.288e+04,2.790e+04
78.2,7.094e+03,1.343e+04,1.732e+04,3.784e+04
79.7,2.096e+04,1.521e+04,2.474e+04,6.091e+04
81.3,4.684e+04,1.920e+04,3.616e+04,1.022e+05
82.9,6.440e+04,2.360e+04,4.356e+04,1.316e+05
84.4,7.903e+04,1.917e+04,3.986e+04,1.381e+05
86.0,9.116e+04,7.094e+03,2.858e+04,1.268e+05
87.6,8.289e+04,4.423e+03,2.650e+04,1.138e+05
89.1,6.366e+04,4.002e+03,2.343e+04,9.109e+04
90.7,4.530e+04,5.255e+03,2.082e+04,7.138e+04
92.3,2.891e+04,6.545e+03,1.739e+04,5.285e+04
93.8,1.641e+04,7.286e+03,1.355e+04,3.725e+04
95.4,6.477e+03,9.783e+03,1.060e+04,2.686e+04
96.9,2.709e+03,1.358e+04,9.125e+03,2.541e+04
98.5,1.983e+03,1.536e+04,7.847e+03,2.519e+04
100.1,2.492e+03,1.645e+04,5.879e+03,2.482e+04
101.6,3.734e+03,1.914e+04,4.308e+03,2.718e+04
103.2,5.608e+03,2.123e+04,2.188e+03,2.902e+04
104.8,6.537e+03,1.992e+04,1.402e+03,2.786e+04
106.3,6.311e+03,1.764e+04,1.384e+03,2.534e+04
107.9,5.910e+03,1.579e+04,1.516e+03,2.322e+04
109.5,5.452e+03,1.393e+04,1.783e+03,2.117e+04
111.0,5.288e+03,1.245e+04,2.055e+03,1.979e+04
112.6,5.408e+03,1.322e+04,1.869e+03,2.050e+04
114.1,5.004e+03,1.389e+04,1.644e+03,2.053e+04
115.7,4.212e+03,1.244e+04,1.514e+03,1.817e+04
117.3,3.778e+03,1.016e+04,1.692e+03,1.563e+04
118.8,4.928e+03,7.086e+03,3.350e+03,1.536e+04
120.4,5.213e+03,3.627e+03,4.355e+03,1.320e+04
122.0,4.177e+03,2.827e+03,4.334e+03,1.134e+04
123.5,3.758e+03,3.363e+03,4.467e+03,1.159e+04
125.1,3.925e+03,4.374e+03,4.625e+03,1.292e+04
126.7,4.752e+03,5.159e+03,4.600e+03,1.451e+04
128.2,5.775e+03,5.328e+03,5.168e+03,1.627e+04
129.8,7.557e+03,5.611e+03,6.016e+03,1.918e+04
131.3,8.854e+03,5.575e+03,7.103e+03,2.153e+04
132.9,9.693e+03,5.319e+03,7.165e+03,2.218e+04
134.5,8.541e+03,4.590e+03,6.703e+03,1.983e+04
136.0,7.077e+03,3.936e+03,5.865e+03,1.688e+04
137.6,5.737e+03,3.063e+03,4.327e+03,1.313e+04
139.2,4.378e+03,2.412e+03,3.634e+03,1.042e+04
140.7,3.778e+03,2.354e+03,3.398e+03,9.531e+03
142.3,2.711e+03,2.098e+03,2.423e+03,7.232e+03
143.8,1.975e+03,1.868e+03,1.988e+03,5.831e+03
145.4,1.632e+03,2.144e+03,1.937e+03,5.712e+03
147.0,1.248e+03,2.322e+03,1.891e+03,5.461e+03
148.5,1.106e+03,2.534e+03,1.576e+03,5.216e+03
150.1,1.069e+03,2.644e+03,1.560e+03,5.274e+03
151.7,8.992e+02,2.576e+03,1.507e+03,4.982e+03
153.2,7.626e+02,2.647e+03,1.545e+03,4.954e+03
154.8,8.048e+02,2.513e+03,1.466e+03,4.784e+03
156.4,9.199e+02,2.666e+03,1.959e+03,5.545e+03
157.9,1.107e+03,3.335e+03,2.547e+03,6.989e+03
159.5,1.133e+03,3.785e+03,2.706e+03,7.625e+03
161.0,1.171e+03,3.757e+03,2.149e+03,7.076e+03
162.6,1.190e+03,3.658e+03,1.807e+03,6.655e+03
164.2,1.345e+03,4.126e+03,1.789e+03,7.260e+03
165.7,1.416e+03,3.914e+03,2.262e+03,7.592e+03
167.3,1.366e+03,3.426e+03,2.384e+03,7.176e+03
168.9,1.092e+03,2.830e+03,2.142e+03,6.063e+03
170.4,8.631e+02,2.308e+03,1.590e+03,4.761e+03
172.0,7.079e+02,2.095e+03,1.482e+03,4.284e+03
173.6,6.136e+02,2.120e+03,1.784e+03,4.518e+03
175.1,5.947e+02,1.950e+03,1.870e+03,4.415e+03
176.7,6.231e+02,1.702e+03,1.753e+03,4.078e+03
178.2,7.549e+02,1.707e+03,1.611e+03,4.073e+03
179.8,8.016e+02,1.619e+03,1.684e+03,4.104e+03
181.4,7.134e+02,1.596e+03,1.679e+03,3.988e+03
182.9,7.741e+02,1.378e+03,1.736e+03,3.888e+03
184.5,8.124e+02,1.190e+03,1.843e+03,3.846e+03
186.1,8.453e+02,1.306e+03,2.014e+03,4.166e+03
187.6,9.236e+02,1.385e+03,2.169e+03,4.477e+03
189.2,1.053e+03,1.488e+03,2.362e+03,4.903e+03
190.8,1.051e+03,1.479e+03,2.304e+03,4.835e+03
192.3,1.058e+03,1.589e+03,2.636e+03,5.284e+03
193.9,1.249e+03,2.117e+03,3.194e+03,6.560e+03
195.4,1.320e+03,2.112e+03,3.238e+03,6.671e+03
197.0,1.500e+03,2.268e+03,2.940e+03,6.708e+03
198.6,1.445e+03,1.852e+03,2.820e+03,6.117e+03
