freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.370e+02,3.977e+00,1.039e+01,1.514e+02
1.5,8.813e+01,1.928e+01,4.585e+01,1.533e+02
3.1,3.138e+01,2.015e+01,5.781e+01,1.093e+02
4.6,3.243e+02,1.990e+01,5.647e+01,4.007e+02
6.2,1.167e+03,2.015e+01,5.583e+01,1.243e+03
7.7,2.018e+03,1.966e+01,5.429e+01,2.092e+03
9.3,2.635e+03,1.748e+01,6.245e+01,2.715e+03
10.8,3.118e+03,1.900e+01,6.148e+01,3.198e+03
12.4,4.223e+03,2.068e+01,5.788e+01,4.302e+03
13.9,5.412e+03,2.035e+01,5.543e+01,5.488e+03
15.5,6.626e+03,2.151e+01,5.640e+01,6.704e+03
17.0,7.699e+03,2.021e+01,6.469e+01,7.784e+03
18.6,9.259e+03,2.065e+01,6.228e+01,9.342e+03
20.1,1.150e+04,2.003e+01,5.774e+01,1.158e+04
21.6,1.405e+04,1.968e+01,5.745e+01,1.413e+04
23.2,1.645e+04,2.162e+01,6.066e+01,1.653e+04
24.7,1.861e+04,2.546e+01,7.707e+01,1.872e+04
26.3,2.141e+04,2.839e+01,8.002e+01,2.152e+04
27.8,2.489e+04,2.900e+01,7.409e+01,2.499e+04
29.4,2.840e+04,2.284e+01,7.648e+01,2.850e+04
30.9,3.156e+04,2.086e+01,8.046e+01,3.166e+04
32.5,3.439e+04,2.064e+01,8.315e+01,3.449e+04
34.0,3.888e+04,2.267e+01,1.078e+02,3.901e+04
35.6,4.451e+04,3.242e+01,1.537e+02,4.470e+04
37.1,4.867e+04,5.937e+01,1.762e+02,4.891e+04
38.7,5.399e+04,7.950e+01,1.776e+02,5.425e+04
40.2,5.891e+04,7.828e+01,1.997e+02,5.919e+04
41.8,6.071e+04,5.652e+01,2.213e+02,6.099e+04
43.3,7.160e+04,4.913e+01,2.106e+02,7.186e+04
44.8,9.073e+04,6.273e+01,1.841e+02,9.098e+04
46.4,1.126e+05,6.326e+01,1.372e+02,1.128e+05
47.9,1.344e+05,5.350e+01,1.979e+02,1.347e+05
49.5,1.415e+05,5.776e+01,3.346e+02,1.419e+05
51.0,1.329e+05,6.581e+01,4.819e+02,1.334e+05
52.6,1.156e+05,6.127e+01,5.758e+02,1.163e+05
54.1,1.074e+05,5.188e+01,7.346e+02,1.081e+05
55.7,1.171e+05,3.959e+01,1.024e+03,1.182e+05
57.2,1.371e+05,4.030e+01,1.219e+03,1.383e+05
58.8,1.522e+05,1.014e+02,2.265e+03,1.545e+05
60.3,1.455e+05,1.812e+02,4.873e+03,1.505e+05
61.9,1.309e+05,1.724e+02,7.109e+03,1.382e+05
63.4,1.295e+05,9.958e+01,9.155e+03,1.388e+05
64.9,1.328e+05,5.980e+01,1.073e+04,1.436e+05
66.5,1.302e+05,4.898e+01,1.073e+04,1.410e+05
68.0,1.229e+05,3.351e+01,1.032e+04,1.333e+05
69.6,1.066e+05,2.668e+01,9.348e+03,1.160e+05
71.1,8.461e+04,3.783e+01,8.031e+03,9.268e+04
72.7,6.785e+04,6.472e+01,7.297e+03,7.521e+04
74.2,6.562e+04,7.816e+01,6.273e+03,7.197e+04
75.8,6.986e+04,7.974e+01,5.163e+03,7.511e+04
77.3,8.070e+04,7.079e+01,3.482e+03,8.426e+04
78.9,1.084e+05,6.652e+01,1.866e+03,1.103e+05
80.4,1.504e+05,7.159e+01,8.244e+02,1.513e+05
82.0,1.887e+05,1.036e+02,4.565e+02,1.892e+05
83.5,2.084e+05,1.509e+02,3.277e+02,2.089e+05
85.1,2.177e+05,2.077e+02,3.155e+02,2.182e+05
86.6,2.145e+05,2.685e+02,4.945e+02,2.153e+05
88.1,1.952e+05,3.272e+02,7.602e+02,1.963e+05
89.7,1.658e+05,4.114e+02,1.003e+03,1.672e+05
91.2,1.320e+05,5.505e+02,1.165e+03,1.337e+05
92.8,1.019e+05,7.152e+02,1.378e+03,1.040e+05
94.3,7.927e+04,8.214e+02,1.535e+03,8.162e+04
95.9,6.176e+04,9.072e+02,1.532e+03,6.420e+04
97.4,4.987e+04,9.897e+02,1.398e+03,5.225e+04
