freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.564e+02,5.492e+00,9.526e+00,2.715e+02
1.5,1.605e+02,2.099e+01,4.432e+01,2.258e+02
3.1,3.021e+01,2.207e+01,5.436e+01,1.066e+02
4.6,3.560e+02,2.138e+01,4.901e+01,4.264e+02
6.2,1.289e+03,2.392e+01,5.418e+01,1.367e+03
7.7,2.142e+03,2.159e+01,5.676e+01,2.220e+03
9.3,2.715e+03,2.232e+01,5.810e+01,2.796e+03
10.8,3.665e+03,2.268e+01,5.504e+01,3.743e+03
12.4,4.955e+03,2.209e+01,5.594e+01,5.033e+03
13.9,6.465e+03,2.289e+01,5.948e+01,6.548e+03
15.5,8.145e+03,2.404e+01,5.882e+01,8.228e+03
17.0,9.618e+03,2.442e+01,5.848e+01,9.700e+03
18.6,1.150e+04,2.601e+01,6.288e+01,1.159e+04
20.1,1.415e+04,2.404e+01,6.713e+01,1.424e+04
21.7,1.708e+04,2.434e+01,5.867e+01,1.716e+04
23.2,1.985e+04,3.172e+01,6.381e+01,1.995e+04
24.8,2.253e+04,3.123e+01,7.545e+01,2.264e+04
26.3,2.668e+04,2.613e+01,7.220e+01,2.678e+04
27.9,3.181e+04,2.598e+01,8.251e+01,3.192e+04
29.4,3.647e+04,3.143e+01,7.751e+01,3.658e+04
31.0,4.332e+04,4.084e+01,7.212e+01,4.344e+04
32.5,5.103e+04,3.963e+01,8.044e+01,5.115e+04
34.1,5.666e+04,3.650e+01,8.667e+01,5.679e+04
35.6,6.231e+04,3.269e+01,9.902e+01,6.244e+04
37.2,7.069e+04,2.667e+01,1.022e+02,7.081e+04
38.7,8.457e+04,2.508e+01,1.050e+02,8.470e+04
40.3,9.582e+04,2.452e+01,1.179e+02,9.597e+04
41.8,1.024e+05,3.324e+01,1.381e+02,1.026e+05
43.4,1.220e+05,4.262e+01,1.486e+02,1.222e+05
44.9,1.596e+05,4.920e+01,1.425e+02,1.598e+05
46.5,1.852e+05,7.838e+01,1.677e+02,1.854e+05
48.0,1.944e+05,1.248e+02,4.291e+02,1.950e+05
49.6,2.047e+05,1.676e+02,9.636e+02,2.058e+05
51.1,2.127e+05,1.806e+02,1.266e+03,2.141e+05
52.7,2.121e+05,1.757e+02,1.300e+03,2.136e+05
54.2,2.239e+05,1.286e+02,1.074e+03,2.251e+05
55.8,2.509e+05,9.197e+01,9.092e+02,2.519e+05
57.3,2.830e+05,9.752e+01,1.603e+03,2.847e+05
58.9,3.073e+05,1.982e+02,2.247e+03,3.098e+05
60.4,3.257e+05,4.522e+02,1.899e+03,3.281e+05
62.0,3.416e+05,6.338e+02,2.053e+03,3.443e+05
63.5,3.514e+05,5.299e+02,2.890e+03,3.548e+05
65.1,3.551e+05,2.768e+02,2.885e+03,3.582e+05
66.6,3.501e+05,1.182e+02,2.563e+03,3.527e+05
68.2,3.559e+05,4.996e+01,2.764e+03,3.587e+05
69.7,3.561e+05,5.235e+01,2.817e+03,3.590e+05
71.3,3.202e+05,9.712e+01,2.615e+03,3.229e+05
72.8,2.563e+05,1.336e+02,2.625e+03,2.591e+05
74.4,2.297e+05,1.133e+02,2.538e+03,2.324e+05
75.9,2.288e+05,1.049e+02,2.168e+03,2.311e+05
77.5,2.344e+05,1.602e+02,1.958e+03,2.366e+05
79.0,2.496e+05,3.342e+02,1.512e+03,2.514e+05
80.6,2.563e+05,6.225e+02,9.986e+02,2.579e+05
82.1,2.429e+05,8.399e+02,8.634e+02,2.446e+05
83.7,2.203e+05,1.100e+03,9.803e+02,2.224e+05
85.2,1.987e+05,1.794e+03,1.465e+03,2.019e+05
86.8,1.806e+05,3.368e+03,2.620e+03,1.866e+05
