freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.414e+01,8.103e+01,8.057e+02,9.509e+02
1.5,2.705e+02,2.794e+02,7.942e+02,1.344e+03
3.0,3.055e+02,3.261e+02,4.649e+02,1.097e+03
4.5,3.208e+02,3.335e+02,7.762e+02,1.431e+03
6.0,3.430e+02,3.382e+02,1.602e+03,2.283e+03
7.6,3.526e+02,3.750e+02,2.358e+03,3.086e+03
9.1,3.614e+02,3.507e+02,3.068e+03,3.780e+03
10.6,3.444e+02,3.516e+02,3.961e+03,4.657e+03
12.1,3.330e+02,3.996e+02,5.455e+03,6.188e+03
13.6,3.442e+02,3.607e+02,6.872e+03,7.577e+03
15.1,3.695e+02,3.550e+02,9.294e+03,1.002e+04
16.6,4.099e+02,3.927e+02,1.226e+04,1.306e+04
18.1,4.168e+02,4.002e+02,1.518e+04,1.600e+04
19.6,4.163e+02,4.334e+02,1.845e+04,1.930e+04
21.2,3.619e+02,4.364e+02,2.321e+04,2.401e+04
22.7,3.851e+02,4.102e+02,2.899e+04,2.979e+04
24.2,4.635e+02,4.813e+02,3.806e+04,3.900e+04
25.7,5.172e+02,4.906e+02,4.835e+04,4.936e+04
27.2,5.202e+02,5.215e+02,5.201e+04,5.305e+04
28.7,5.645e+02,5.198e+02,5.171e+04,5.279e+04
30.2,6.401e+02,5.287e+02,6.060e+04,6.177e+04
31.7,6.324e+02,5.579e+02,7.719e+04,7.838e+04
33.2,6.736e+02,5.914e+02,9.910e+04,1.004e+05
34.8,8.074e+02,6.717e+02,1.337e+05,1.352e+05
36.3,1.179e+03,8.384e+02,1.975e+05,1.995e+05
37.8,1.545e+03,1.141e+03,2.963e+05,2.990e+05
39.3,1.961e+03,1.634e+03,4.600e+05,4.636e+05
40.8,2.889e+03,2.756e+03,7.410e+05,7.466e+05
42.3,5.801e+03,4.128e+03,1.262e+06,1.272e+06
43.8,9.340e+03,5.891e+03,1.924e+06,1.939e+06
45.3,1.217e+04,7.352e+03,2.086e+06,2.105e+06
46.9,1.440e+04,7.525e+03,1.667e+06,1.688e+06
48.4,1.565e+04,7.548e+03,1.234e+06,1.257e+06
49.9,1.704e+04,7.121e+03,9.487e+05,9.728e+05
51.4,2.023e+04,6.399e+03,7.828e+05,8.094e+05
52.9,2.350e+04,5.158e+03,7.244e+05,7.531e+05
54.4,2.252e+04,4.381e+03,6.297e+05,6.566e+05
55.9,1.462e+04,5.973e+03,5.818e+05,6.024e+05
57.4,1.102e+04,1.290e+04,5.782e+05,6.021e+05
58.9,1.203e+04,2.071e+04,6.328e+05,6.655e+05
60.5,1.164e+04,2.550e+04,6.585e+05,6.957e+05
62.0,8.703e+03,3.095e+04,6.096e+05,6.492e+05
63.5,4.837e+03,3.664e+04,5.777e+05,6.192e+05
65.0,3.422e+03,3.179e+04,5.286e+05,5.638e+05
66.5,1.410e+04,2.115e+04,4.074e+05,4.427e+05
68.0,2.860e+04,1.493e+04,3.121e+05,3.556e+05
69.5,2.781e+04,1.826e+04,2.858e+05,3.319e+05
71.0,2.580e+04,1.976e+04,2.291e+05,2.747e+05
72.5,2.160e+04,1.820e+04,1.519e+05,1.917e+05
74.1,1.122e+04,1.762e+04,1.116e+05,1.404e+05
75.6,6.048e+03,1.488e+04,8.742e+04,1.083e+05
77.1,5.527e+03,1.043e+04,6.275e+04,7.871e+04
78.6,6.296e+03,8.317e+03,4.825e+04,6.286e+04
80.1,7.537e+03,8.130e+03,4.444e+04,6.011e+04
81.6,7.906e+03,8.590e+03,4.586e+04,6.235e+04
83.1,7.329e+03,8.579e+03,4.868e+04,6.459e+04
84.6,7.790e+03,8.951e+03,5.575e+04,7.249e+04
86.1,7.940e+03,9.454e+03,5.661e+04,7.400e+04
87.7,7.423e+03,1.062e+04,5.106e+04,6.910e+04
89.2,6.260e+03,1.276e+04,4.640e+04,6.542e+04
90.7,5.307e+03,1.760e+04,4.426e+04,6.717e+04
92.2,4.571e+03,2.497e+04,4.559e+04,7.512e+04
93.7,3.253e+03,3.561e+04,5.043e+04,8.929e+04
95.2,3.404e+03,5.143e+04,5.762e+04,1.124e+05
96.7,4.644e+03,7.657e+04,6.564e+04,1.469e+05
98.2,7.235e+03,1.051e+05,7.294e+04,1.852e+05
99.7,1.030e+04,1.355e+05,7.575e+04,2.216e+05
101.3,1.399e+04,1.673e+05,7.551e+04,2.568e+05
102.8,1.497e+04,1.785e+05,6.555e+04,2.590e+05
104.3,1.345e+04,1.619e+05,5.467e+04,2.300e+05
105.8,1.572e+04,1.656e+05,4.946e+04,2.308e+05
107.3,1.971e+04,1.811e+05,3.987e+04,2.407e+05
108.8,2.288e+04,1.753e+05,2.882e+04,2.270e+05
110.3,2.286e+04,1.445e+05,1.737e+04,1.847e+05
111.8,1.787e+04,1.111e+05,1.152e+04,1.405e+05
113.3,1.358e+04,8.822e+04,9.514e+03,1.113e+05
114.9,1.011e+04,7.032e+04,1.069e+04,9.112e+04
116.4,8.837e+03,6.826e+04,1.792e+04,9.502e+04
117.9,8.361e+03,7.554e+04,2.646e+04,1.104e+05
119.4,7.933e+03,7.850e+04,2.999e+04,1.164e+05
120.9,8.430e+03,7.827e+04,2.635e+04,1.131e+05
122.4,9.271e+03,6.470e+04,2.348e+04,9.745e+04
123.9,9.789e+03,4.109e+04,2.697e+04,7.785e+04
125.4,1.034e+04,2.879e+04,3.123e+04,7.036e+04
127.0,9.195e+03,2.110e+04,3.240e+04,6.270e+04
128.5,5.766e+03,1.568e+04,3.015e+04,5.159e+04
