freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.378e+00,7.137e+00,3.565e+02,3.700e+02
1.5,1.659e+01,2.032e+01,2.428e+02,2.797e+02
3.1,1.762e+01,2.175e+01,7.566e+01,1.150e+02
4.6,1.993e+01,2.235e+01,4.855e+02,5.277e+02
6.2,2.098e+01,2.106e+01,1.543e+03,1.585e+03
7.7,2.434e+01,2.202e+01,2.057e+03,2.103e+03
9.3,3.211e+01,2.190e+01,2.450e+03,2.504e+03
10.8,2.576e+01,1.937e+01,3.216e+03,3.261e+03
12.4,2.324e+01,2.045e+01,4.541e+03,4.584e+03
13.9,2.144e+01,2.050e+01,6.329e+03,6.371e+03
15.5,2.109e+01,2.088e+01,8.623e+03,8.665e+03
17.0,2.104e+01,2.191e+01,1.165e+04,1.169e+04
18.6,2.349e+01,2.535e+01,1.474e+04,1.479e+04
20.1,2.617e+01,2.932e+01,1.817e+04,1.822e+04
21.6,2.975e+01,3.061e+01,2.258e+04,2.264e+04
23.2,2.898e+01,3.908e+01,2.726e+04,2.733e+04
24.7,3.687e+01,6.553e+01,3.116e+04,3.126e+04
26.3,7.870e+01,7.552e+01,3.677e+04,3.693e+04
27.8,1.183e+02,7.192e+01,4.359e+04,4.378e+04
29.4,1.283e+02,7.117e+01,4.969e+04,4.988e+04
30.9,1.461e+02,5.978e+01,6.022e+04,6.043e+04
32.5,1.764e+02,7.131e+01,7.588e+04,7.612e+04
34.0,1.821e+02,1.134e+02,9.457e+04,9.486e+04
35.6,3.166e+02,1.365e+02,1.299e+05,1.303e+05
37.1,6.834e+02,1.388e+02,1.912e+05,1.921e+05
38.7,1.088e+03,1.114e+02,2.929e+05,2.941e+05
40.2,1.702e+03,1.553e+02,4.165e+05,4.183e+05
41.8,2.555e+03,2.531e+02,5.147e+05,5.175e+05
43.3,3.709e+03,2.843e+02,6.385e+05,6.425e+05
44.8,3.416e+03,2.391e+02,6.165e+05,6.201e+05
46.4,2.231e+03,1.642e+02,4.793e+05,4.817e+05
47.9,1.971e+03,1.801e+02,4.388e+05,4.409e+05
49.5,1.954e+03,2.268e+02,4.145e+05,4.167e+05
51.0,1.915e+03,2.445e+02,3.746e+05,3.767e+05
52.6,2.080e+03,2.520e+02,3.193e+05,3.217e+05
54.1,2.936e+03,2.403e+02,2.730e+05,2.762e+05
55.7,3.626e+03,1.670e+02,2.524e+05,2.562e+05
57.2,2.696e+03,2.867e+02,2.383e+05,2.412e+05
58.8,2.445e+03,8.427e+02,2.314e+05,2.347e+05
60.3,3.955e+03,1.287e+03,2.256e+05,2.308e+05
61.9,4.740e+03,1.461e+03,2.209e+05,2.271e+05
63.4,4.718e+03,1.564e+03,2.178e+05,2.241e+05
64.9,5.257e+03,1.467e+03,2.190e+05,2.257e+05
66.5,6.956e+03,1.414e+03,2.348e+05,2.432e+05
68.0,7.589e+03,2.544e+03,2.453e+05,2.555e+05
69.6,6.149e+03,4.232e+03,2.320e+05,2.423e+05
71.1,4.862e+03,4.997e+03,2.066e+05,2.165e+05
72.7,4.225e+03,4.884e+03,1.765e+05,1.856e+05
74.2,4.002e+03,4.586e+03,1.548e+05,1.634e+05
75.8,4.551e+03,4.745e+03,1.437e+05,1.530e+05
77.3,6.071e+03,5.169e+03,1.282e+05,1.394e+05
78.9,7.435e+03,5.616e+03,1.044e+05,1.174e+05
80.4,7.572e+03,5.915e+03,8.180e+04,9.529e+04
82.0,7.579e+03,6.002e+03,6.419e+04,7.777e+04
83.5,8.414e+03,6.155e+03,5.234e+04,6.691e+04
85.1,9.986e+03,6.092e+03,4.324e+04,5.932e+04
86.6,1.141e+04,5.656e+03,3.473e+04,5.179e+04
88.1,1.273e+04,5.237e+03,2.749e+04,4.545e+04
89.7,1.305e+04,4.478e+03,2.071e+04,3.823e+04
91.2,1.136e+04,3.953e+03,1.570e+04,3.102e+04
92.8,8.684e+03,4.202e+03,1.328e+04,2.617e+04
94.3,5.933e+03,5.006e+03,1.237e+04,2.331e+04
95.9,3.958e+03,6.004e+03,1.178e+04,2.174e+04
97.4,3.192e+03,6.744e+03,1.071e+04,2.065e+04
99.0,2.708e+03,7.633e+03,1.022e+04,2.056e+04
100.5,2.231e+03,9.455e+03,1.042e+04,2.210e+04
102.1,2.182e+03,1.172e+04,1.018e+04,2.409e+04
103.6,2.574e+03,1.367e+04,8.620e+03,2.487e+04
105.2,4.103e+03,1.469e+04,5.625e+03,2.442e+04
106.7,5.647e+03,1.305e+04,2.792e+03,2.149e+04
108.2,5.339e+03,1.004e+04,1.674e+03,1.705e+04
109.8,4.813e+03,7.360e+03,1.709e+03,1.388e+04
111.3,5.418e+03,7.046e+03,2.122e+03,1.459e+04
112.9,4.828e+03,6.313e+03,3.443e+03,1.458e+04
114.4,5.084e+03,3.348e+03,6.529e+03,1.496e+04
116.0,5.594e+03,1.284e+03,9.181e+03,1.606e+04
117.5,5.624e+03,5.854e+02,1.037e+04,1.658e+04
119.1,5.590e+03,5.258e+02,1.048e+04,1.660e+04
120.6,4.750e+03,7.082e+02,9.247e+03,1.471e+04
122.2,3.850e+03,9.608e+02,8.063e+03,1.287e+04
123.7,3.619e+03,1.234e+03,8.732e+03,1.358e+04
125.3,3.516e+03,1.485e+03,9.612e+03,1.461e+04
126.8,3.526e+03,1.814e+03,1.023e+04,1.557e+04
128.4,3.495e+03,1.956e+03,1.051e+04,1.596e+04
129.9,3.335e+03,2.022e+03,1.072e+04,1.608e+04
131.4,3.178e+03,2.157e+03,1.077e+04,1.610e+04
133.0,2.378e+03,1.477e+03,7.004e+03,1.086e+04
134.5,1.470e+03,4.559e+02,1.760e+03,3.686e+03
136.1,1.177e+03,3.467e+02,9.724e+02,2.496e+03
137.6,1.159e+03,3.098e+02,7.889e+02,2.257e+03
139.2,1.289e+03,2.948e+02,6.765e+02,2.260e+03
140.7,1.460e+03,3.322e+02,6.355e+02,2.428e+03
142.3,1.681e+03,4.165e+02,6.110e+02,2.708e+03
143.8,1.775e+03,5.131e+02,6.066e+02,2.895e+03
145.4,1.805e+03,5.484e+02,5.933e+02,2.946e+03
146.9,1.765e+03,5.984e+02,5.681e+02,2.931e+03
148.5,1.559e+03,6.979e+02,5.709e+02,2.827e+03
150.0,1.409e+03,8.236e+02,6.006e+02,2.833e+03
151.5,1.328e+03,8.428e+02,6.417e+02,2.813e+03
153.1,1.345e+03,8.087e+02,6.652e+02,2.819e+03
154.6,1.341e+03,7.713e+02,6.812e+02,2.794e+03
156.2,1.212e+03,6.786e+02,7.072e+02,2.598e+03
157.7,1.100e+03,5.632e+02,7.029e+02,2.366e+03
159.3,1.163e+03,5.790e+02,8.094e+02,2.551e+03
160.8,1.325e+03,6.454e+02,9.921e+02,2.962e+03
162.4,1.529e+03,7.148e+02,1.023e+03,3.267e+03
163.9,1.754e+03,8.215e+02,1.017e+03,3.592e+03
165.5,1.942e+03,9.863e+02,1.079e+03,4.007e+03
167.0,2.017e+03,1.143e+03,1.131e+03,4.291e+03
168.6,1.957e+03,1.102e+03,1.072e+03,4.131e+03
170.1,1.761e+03,9.716e+02,1.129e+03,3.861e+03
171.7,1.867e+03,1.287e+03,1.205e+03,4.360e+03
173.2,1.940e+03,1.506e+03,1.188e+03,4.635e+03
174.7,2.121e+03,1.565e+03,1.108e+03,4.795e+03
176.3,2.264e+03,1.583e+03,1.063e+03,4.910e+03
177.8,2.377e+03,1.644e+03,1.009e+03,5.030e+03
179.4,2.424e+03,1.618e+03,9.498e+02,4.992e+03
180.9,2.320e+03,1.566e+03,8.986e+02,4.785e+03
182.5,2.303e+03,1.662e+03,8.306e+02,4.795e+03
184.0,2.299e+03,1.607e+03,7.304e+02,4.637e+03
185.6,2.214e+03,1.431e+03,7.038e+02,4.349e+03
187.1,2.211e+03,1.228e+03,5.948e+02,4.034e+03
188.7,2.379e+03,9.919e+02,5.163e+02,3.887e+03
190.2,2.563e+03,7.876e+02,4.804e+02,3.831e+03
191.8,2.573e+03,6.181e+02,4.626e+02,3.654e+03
193.3,2.660e+03,4.897e+02,4.533e+02,3.603e+03
194.8,2.572e+03,5.415e+02,5.295e+02,3.643e+03
196.4,2.606e+03,8.563e+02,6.135e+02,4.075e+03
197.9,3.441e+03,9.139e+02,5.912e+02,4.946e+03
