freq,psd_x,psd_y,psd_z,psd_xyz
0.0,5.592e+02,1.748e+02,2.107e+02,9.447e+02
1.6,7.420e+02,8.474e+02,7.631e+02,2.352e+03
3.1,6.087e+02,1.149e+03,8.924e+02,2.650e+03
4.7,1.159e+03,1.104e+03,9.255e+02,3.188e+03
6.2,2.783e+03,9.792e+02,9.514e+02,4.713e+03
7.8,3.943e+03,9.338e+02,9.868e+02,5.863e+03
9.3,5.294e+03,1.051e+03,9.668e+02,7.312e+03
10.9,6.978e+03,1.116e+03,8.609e+02,8.955e+03
12.4,8.971e+03,1.249e+03,8.352e+02,1.106e+04
14.0,1.128e+04,1.368e+03,1.039e+03,1.368e+04
15.5,1.360e+04,1.395e+03,1.118e+03,1.611e+04
17.1,1.680e+04,1.734e+03,1.640e+03,2.017e+04
18.7,2.122e+04,2.037e+03,2.668e+03,2.593e+04
20.2,2.647e+04,2.725e+03,4.059e+03,3.325e+04
21.8,3.228e+04,2.885e+03,5.216e+03,4.038e+04
23.3,3.697e+04,2.835e+03,4.812e+03,4.462e+04
24.9,4.152e+04,2.959e+03,4.221e+03,4.870e+04
26.4,4.843e+04,3.080e+03,3.756e+03,5.527e+04
28.0,5.754e+04,2.646e+03,3.277e+03,6.346e+04
29.5,6.720e+04,2.249e+03,2.731e+03,7.218e+04
31.1,7.952e+04,1.759e+03,2.441e+03,8.372e+04
32.7,9.792e+04,1.806e+03,2.809e+03,1.025e+05
34.2,1.228e+05,2.066e+03,3.208e+03,1.280e+05
35.8,1.502e+05,2.249e+03,3.903e+03,1.563e+05
37.3,1.839e+05,2.812e+03,5.515e+03,1.922e+05
38.9,2.182e+05,3.103e+03,7.716e+03,2.290e+05
40.4,2.562e+05,3.458e+03,1.136e+04,2.710e+05
42.0,3.184e+05,4.942e+03,1.820e+04,3.416e+05
43.5,3.947e+05,6.766e+03,2.815e+04,4.297e+05
45.1,4.960e+05,9.828e+03,4.609e+04,5.519e+05
46.6,6.322e+05,1.470e+04,7.506e+04,7.220e+05
48.2,7.701e+05,2.222e+04,1.135e+05,9.059e+05
49.8,9.532e+05,3.062e+04,1.658e+05,1.150e+06
51.3,1.239e+06,3.782e+04,1.979e+05,1.474e+06
52.9,1.512e+06,4.004e+04,1.964e+05,1.748e+06
54.4,1.637e+06,4.726e+04,2.167e+05,1.901e+06
56.0,1.546e+06,5.531e+04,2.599e+05,1.862e+06
57.5,1.192e+06,5.465e+04,2.333e+05,1.480e+06
59.1,8.496e+05,5.377e+04,1.983e+05,1.102e+06
60.6,5.813e+05,5.098e+04,1.635e+05,7.957e+05
62.2,3.822e+05,4.670e+04,1.332e+05,5.621e+05
63.8,2.491e+05,4.194e+04,1.109e+05,4.019e+05
